id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
260,Annissa,Van Rembrandt,REX,Basic Industries,NYSE,REX American Resources Corporation,$631.93M,$32192.60
261,Devonna,Newens,DRIO,Health Care,NASDAQ,DarioHealth Corp.,$21.78M,$19328.90
262,Dyana,Stonehouse,CMRE^D,n/a,NYSE,Costamare Inc.,n/a,$4908.41
263,Kerry,Fidilis,LN,Technology,NYSE,LINE Corporation,$8.05B,$40174.03
264,Janel,Bortolotti,RY,Finance,NYSE,Royal Bank Of Canada,$103.48B,$3052.98
265,Reinwald,Dance,CTT           ,Consumer Services,NYSE,"CatchMark Timber Trust, Inc.",$452.92M,$14961.37
266,Hallie,Sutherington,MCR,n/a,NYSE,MFS Charter Income Trust,$446M,$28847.19
267,Shandie,Eneas,PMTS,Finance,NASDAQ,CPI Card Group Inc.,$127.33M,$50325.57
268,Leslie,Robilart,DE,Capital Goods,NYSE,Deere & Company,$40.91B,$53700.95
269,Joel,Faers,FBZ,n/a,NASDAQ,First Trust Brazil AlphaDEX Fund,$25.39M,$42265.06
270,Smith,Bricknall,HQH,n/a,NYSE,Tekla Healthcare Investors,$961.71M,$86761.73
271,Joshua,Reckless,CCK,Consumer Durables,NYSE,"Crown Holdings, Inc.",$7.76B,$7068.72
272,Flin,Schwaiger,MIME,Technology,NASDAQ,Mimecast Limited,$1.4B,$30348.98
273,Charis,Bonelle,TPVZ,n/a,NYSE,TriplePoint Venture Growth BDC Corp.,n/a,$62386.91
274,Dickie,Fulham,BWINA,Finance,NASDAQ,"Baldwin & Lyons, Inc.",$355.85M,$35952.84
275,Lynsey,Golby,HIL,Consumer Services,NYSE,"Hill International, Inc.",$251.61M,$53150.31
276,Ross,Ditchett,MGIC,Technology,NASDAQ,Magic Software Enterprises Ltd.,$349.22M,$20622.12
277,Felic,Dadley,ASB,Finance,NYSE,Associated Banc-Corp,$3.82B,$39938.11
278,Fredelia,Girardi,NH,Technology,NASDAQ,"NantHealth, Inc.",$434.35M,$58113.96
279,Kate,Ousbie,ZF,n/a,NYSE,Virtus Total Return Fund Inc.,$277.82M,$56732.41
280,Thalia,Crowson,FEM,n/a,NASDAQ,First Trust Emerging Markets AlphaDEX Fund,$274.06M,$98925.10
281,Barnabe,Waymont,NAII,Consumer Durables,NASDAQ,"Natural Alternatives International, Inc.",$72.51M,$21514.38
282,Wit,Kebbell,MTSC,Capital Goods,NASDAQ,MTS Systems Corporation,$896.52M,$87972.63
283,Sally,Tobias,AI,Finance,NYSE,Arlington Asset Investment Corp,$352.64M,$35603.47
284,Terri,Manwaring,PVH,Consumer Non-Durables,NYSE,PVH Corp.,$8.18B,$18564.87
285,Orrin,Bryenton,NVLN,Health Care,NASDAQ,Novelion Therapeutics Inc. ,$171.11M,$605.32
286,Cord,Malby,DYN.WS.A,n/a,NYSE,Dynegy Inc.,n/a,$17658.81
287,Perice,Tisun,ISM,Finance,NASDAQ,Navient Corporation,n/a,$97962.08
288,Riva,Woodeson,LSXMA,Consumer Services,NASDAQ,Liberty Media Corporation,n/a,$664.68
289,Lynnea,Highway,ESTE,Energy,NYSE,"Earthstone Energy, Inc.",$608.38M,$20415.16
290,Cyndie,Blodgetts,HIL,Consumer Services,NYSE,"Hill International, Inc.",$251.61M,$39854.96
291,Gillie,Delahunty,MMS,Miscellaneous,NYSE,"Maximus, Inc.",$4.13B,$81144.61
292,Felicio,Luckcuck,MTSI,Technology,NASDAQ,"MACOM Technology Solutions Holdings, Inc.",$3.57B,$32326.27
293,Myrta,Fairbairn,ENPH,Technology,NASDAQ,"Enphase Energy, Inc.",$64.89M,$31110.69
294,Isidora,Parslow,VIAB,Consumer Services,NASDAQ,Viacom Inc.,$12.19B,$26739.70
295,Normie,Simms,EGT,Consumer Durables,NASDAQ,Entertainment Gaming Asia Incorporated,$33.92M,$43712.69
296,Alma,Budget,FH,Miscellaneous,NASDAQ,FORM Holdings Corp.,$32.87M,$88339.08
297,Philippa,Layton,CAMT,Capital Goods,NASDAQ,Camtek Ltd.,$197.24M,$98851.52
298,Feliza,Dobbing,IMDZ,Health Care,NASDAQ,Immune Design Corp.,$184.11M,$11123.19
299,Hunter,Siley,BKD,Health Care,NYSE,Brookdale Senior Living Inc.,$2.76B,$91479.93
300,Anneliese,Spyby,KIO,n/a,NYSE,KKR Income Opportunities Fund,$271.7M,$80029.54
301,Brennan,Saxton,HRL,Consumer Non-Durables,NYSE,Hormel Foods Corporation,$17.94B,$94469.31
302,Dwight,Dillinger,AFL,Finance,NYSE,Aflac Incorporated,$31.1B,$62128.21
303,Abbie,Eamer,TAYD,Capital Goods,NASDAQ,"Taylor Devices, Inc.",$47.56M,$62869.91
304,Alon,Caesman,AHL^B.CL,n/a,NYSE,Aspen Insurance Holdings Limited,n/a,$32297.75
305,Jorge,Ahern,LTC,Consumer Services,NYSE,"LTC Properties, Inc.",$1.98B,$51047.19
306,Lambert,Sarson,CATY,Finance,NASDAQ,Cathay General Bancorp,$3.1B,$90832.71
307,Clement,Pedrol,PAGG,n/a,NASDAQ,PowerShares Global Agriculture Portfolio,$22.37M,$23587.50
308,Guglielmo,Issacson,TNAV,Capital Goods,NASDAQ,"Telenav, Inc.",$356.44M,$76097.64
309,Yehudi,Ellit,ROBO,n/a,NASDAQ,ROBO Global Robotics and Automation Index ETF,$158.98M,$42785.90
310,Patrizius,Sainsbury-Brown,JTPY,Finance,NASDAQ,JetPay Corporation,$32.74M,$84408.69
311,Bank,Marty,HST,Consumer Services,NYSE,"Host Hotels & Resorts, Inc.",$13.86B,$3373.05
312,Alexi,Costellow,PTY,n/a,NYSE,Pimco Corporate & Income Opportunity Fund,$1.21B,$72690.93
313,Giffie,Mears,LUB,Consumer Services,NYSE,"Luby's, Inc.",$88.73M,$89448.91
314,Currey,Triggs,BGB,n/a,NYSE,Blackstone / GSO Strategic Credit Fund,$716.42M,$25102.14
315,Sollie,Cescon,USEG,Energy,NASDAQ,U.S. Energy Corp.,$4.6M,$73206.75
316,Anestassia,Stearns,SHLDW,Consumer Services,NASDAQ,Sears Holdings Corporation,n/a,$63817.13
317,Marcelle,Knox,AAXN,Capital Goods,NASDAQ,"Axon Enterprise, Inc.",$1.34B,$41974.45
318,Korey,Lafuente,CPL,Public Utilities,NYSE,CPFL Energia S.A.,$8.14B,$83671.52
319,Harris,Garber,EURN,Transportation,NYSE,Euronav NV,$1.15B,$61171.89
320,Hal,Darwent,UVSP,Finance,NASDAQ,Univest Corporation of Pennsylvania,$793.18M,$67935.16
321,Aila,Khoter,SCHW^C,n/a,NYSE,The Charles Schwab Corporation,n/a,$70820.32
322,Sol,Hilley,FBSS,Finance,NASDAQ,"Fauquier Bankshares, Inc.",$70.55M,$16781.59
323,Dallas,Beste,ZNH,Transportation,NYSE,China Southern Airlines Company Limited,$8.07B,$91213.18
324,Maud,Paske,MMYT,Consumer Services,NASDAQ,MakeMyTrip Limited,$1.6B,$27320.83
325,Jakie,Castan,CIG,Public Utilities,NYSE,Comp En De Mn Cemig ADS,$2.9B,$2827.67
326,Kip,Alvey,DDC,Basic Industries,NYSE,Dominion Diamond Corporation,$1.03B,$11827.84
327,Mei,Yerrall,VKTX,Health Care,NASDAQ,"Viking Therapeutics, Inc.",$25.84M,$51741.91
328,Orsola,Gouch,COVS,Technology,NASDAQ,Covisint Corporation,$99.1M,$75999.17
329,Susanetta,Gabler,MDCO,Health Care,NASDAQ,The Medicines Company,$2.68B,$29618.98
330,Ancell,Campling,KSS,Consumer Services,NYSE,Kohl's Corporation,$6.37B,$26289.22
331,Meris,Dalliwater,FGP,Consumer Services,NYSE,"Ferrellgas Partners, L.P.",$508.11M,$49493.75
332,Loydie,Mengue,ABAC,Consumer Non-Durables,NASDAQ,"Aoxin Tianli Group, Inc.",$16.29M,$5126.85
333,Gard,Eminson,DSWL,Consumer Non-Durables,NASDAQ,"Deswell Industries, Inc.",$32.92M,$29207.84
334,Lanie,Olyet,SYPR,Capital Goods,NASDAQ,"Sypris Solutions, Inc.",$35.52M,$65897.04
335,Benny,Beasley,CIR,Capital Goods,NYSE,"CIRCOR International, Inc.",$1.08B,$98712.34
336,Jillie,Barrett,GEH,Energy,NYSE,General Electric Capital Corporation,n/a,$68109.03
337,Sully,Hurren,AIRG,Technology,NASDAQ,"Airgain, Inc.",$136.04M,$38478.70
338,Ashil,Jereatt,BRID,Consumer Non-Durables,NASDAQ,Bridgford Foods Corporation,$130.25M,$97293.65
339,Magdalene,Forbes,HBHC,Finance,NASDAQ,Hancock Holding Company,$4.11B,$79805.26
340,Rudy,Fairholme,ELF,Consumer Non-Durables,NYSE,"e.l.f. Beauty, Inc.",$1.21B,$78367.85
341,Niven,Rae,ADSW,Public Utilities,NYSE,"Advanced Disposal Services, Inc.",$2.1B,$74040.10
342,Britt,Steagall,GNUS,Consumer Services,NASDAQ,"Genius Brands International, Inc.",$21.76M,$30024.71
343,Alvina,Boughtflower,WEX,Miscellaneous,NYSE,WEX Inc.,$4.5B,$12504.69
344,Zandra,Hinder,LNCE,Consumer Non-Durables,NASDAQ,"Snyder's-Lance, Inc.",$3.44B,$12061.65
345,Vitoria,Maso,NBR,Energy,NYSE,Nabors Industries Ltd.,$2.33B,$70240.30
346,Davon,Spittal,WFC^R,n/a,NYSE,Wells Fargo & Company,n/a,$412.21
347,Andros,Scholl,OTTW,Finance,NASDAQ,"Ottawa Bancorp, Inc.",$48.54M,$7409.09
348,Merna,Folca,AVT,Consumer Non-Durables,NYSE,"Avnet, Inc.",$4.82B,$82114.09
349,Nerissa,MacKettrick,PRTA,Health Care,NASDAQ,Prothena Corporation plc,$2B,$69820.74
350,Cloe,Braham,SPKE,Public Utilities,NASDAQ,"Spark Energy, Inc.",$806.93M,$27958.95
351,Viviana,Thomsson,CFRX,Health Care,NASDAQ,ContraFect Corporation,$47.9M,$50425.62
352,Harper,Vedenyapin,SFLY,Miscellaneous,NASDAQ,"Shutterfly, Inc.",$1.64B,$14959.07
353,Ranee,Cadogan,CVG,Technology,NYSE,Convergys Corporation,$2.28B,$18380.14
354,Jessamyn,Skyrme,HOTRW,Consumer Services,NASDAQ,"Chanticleer Holdings, Inc.",n/a,$24782.68
355,Sim,Brumbie,NSC,Transportation,NYSE,Norfolk Souther Corporation,$34.52B,$92272.17
356,Kimberley,Whysall,PNI,n/a,NYSE,Pimco New York Municipal Income Fund II,$129.88M,$46091.07
357,Alleen,Umbert,WFE^A,n/a,NYSE,Wells Fargo & Company,n/a,$4651.32
358,Sarajane,Brunelleschi,ELTK,Technology,NASDAQ,Eltek Ltd.,$6.8M,$96189.86
359,Rance,Rodbourne,SF^A,Finance,NYSE,Stifel Financial Corporation,n/a,$32912.50
360,Maurene,Twidell,SKLN,Health Care,NASDAQ,Skyline Medical Inc.,$9.9M,$17169.32
361,Claudian,Jahns,CRBP,Health Care,NASDAQ,"Corbus Pharmaceuticals Holdings, Inc.",$288.75M,$22296.63
362,Lavinia,Monketon,MFINL,Finance,NASDAQ,Medallion Financial Corp.,n/a,$29174.30
363,Vladamir,Wemm,MFA^B,n/a,NYSE,"MFA Financial, Inc.",n/a,$6245.41
364,Gabie,Dabel,EVC,Consumer Services,NYSE,Entravision Communications Corporation,$569.15M,$48414.70
365,Emmit,Cancellario,NTC,n/a,NYSE,Nuveen Connecticut Quality Municipal Income Fund,$181.24M,$97434.59
366,Helli,Arthey,ADTN,Public Utilities,NASDAQ,"ADTRAN, Inc.",$985.8M,$98538.17
367,Philomena,Hancill,FULLL,n/a,NASDAQ,Great Elm Capital Corp.,n/a,$66526.81
368,Forrester,Stocking,VIA,Consumer Services,NASDAQ,Viacom Inc.,$15.55B,$19340.61
369,Jdavie,Bubbings,ACBI,Finance,NASDAQ,"Atlantic Capital Bancshares, Inc.",$482.16M,$17387.06
370,Krissie,Louis,AFT,n/a,NYSE,Apollo Senior Floating Rate Fund Inc.,$265.68M,$43021.35
371,Marnie,Glozman,WLFC,Consumer Durables,NASDAQ,Willis Lease Finance Corporation,$170.65M,$48648.41
372,Zaccaria,Gravener,PKE,Technology,NYSE,Park Electrochemical Corporation,$369.08M,$28086.19
373,Torre,Upward,RPAI^A,n/a,NYSE,"Retail Properties of America, Inc.",n/a,$79092.91
374,Nicolette,Vallack,HOTR,Consumer Services,NASDAQ,"Chanticleer Holdings, Inc.",$6.31M,$25933.50
375,Oran,Crinage,VNOM,Energy,NASDAQ,Viper Energy Partners LP,$1.59B,$43648.57
376,Ole,Haslock(e),HK.WS,n/a,NYSE,Halcon Resources Corporation,n/a,$23829.03
377,Jarid,Carlyon,FTEK,Capital Goods,NASDAQ,"Fuel Tech, Inc.",$21.8M,$73969.17
378,Mavra,Bomfield,ANET,Technology,NYSE,"Arista Networks, Inc.",$10.91B,$49114.58
379,Nickie,Sibthorpe,SIFY,Technology,NASDAQ,Sify Technologies Limited,$137.47M,$86472.20
380,Amerigo,McGinn,GHM,Technology,NYSE,Graham Corporation,$195.96M,$40327.88
381,Hill,Linfoot,INCY,Health Care,NASDAQ,Incyte Corporation,$24.17B,$12988.37
382,Walliw,Neads,ONTX,Health Care,NASDAQ,"Onconova Therapeutics, Inc.",$18.6M,$3214.25
383,Brandtr,Hawkridge,VNO,Consumer Services,NYSE,Vornado Realty Trust,$17.78B,$53811.55
384,Haslett,Gallaccio,CFG,Finance,NYSE,"Citizens Financial Group, Inc.",$18.42B,$66808.17
385,Maire,Deschlein,KIM^I,n/a,NYSE,Kimco Realty Corporation,n/a,$59749.32
386,Billye,Leverage,FISV,Technology,NASDAQ,"Fiserv, Inc.",$26.47B,$37279.89
387,Dannel,Farney,PLYAW,Consumer Services,NASDAQ,Playa Hotels & Resorts N.V.,n/a,$18356.81
388,Rolf,Garnson,WY,Consumer Services,NYSE,Weyerhaeuser Company,$25.31B,$68293.67
389,Carissa,McWhirter,OSUR,Health Care,NASDAQ,"OraSure Technologies, Inc.",$862.98M,$72851.51
390,Enriqueta,Attewell,DBD,Miscellaneous,NYSE,Diebold Nixdorf Incorporated,$2.01B,$63507.05
391,Ludovika,Poore,DOOR,Basic Industries,NYSE,Masonite International Corporation,$2.24B,$80543.99
392,Reginauld,Goudge,K,Consumer Non-Durables,NYSE,Kellogg Company,$25.18B,$75778.33
393,Merline,Scougall,CVEO,Consumer Services,NYSE,Civeo Corporation,$264.02M,$6916.42
394,Petunia,Lindstrom,SPKEP,Public Utilities,NASDAQ,"Spark Energy, Inc.",n/a,$37949.30
395,Wilmer,McMains,TOO^A,n/a,NYSE,Teekay Offshore Partners L.P.,n/a,$94284.61
396,Babb,Skinn,JTA,n/a,NYSE,Nuveen Tax-Advantaged Total Return Strategy Fund,$174.98M,$82008.69
397,Aldus,Hargie,CPG,Energy,NYSE,Crescent Point Energy Corporation,$4.63B,$63487.73
398,Zared,McGarrell,PCYO,Public Utilities,NASDAQ,Pure Cycle Corporation,$188.85M,$77171.03
399,Nell,Peet,MBSD,n/a,NASDAQ,FlexShares Disciplined Duration MBS Index Fund,$34.86M,$41713.81
400,Vanda,Mcimmie,AMN,Technology,NYSE,AMN Healthcare Services Inc,$1.73B,$42868.02
401,Lyndsay,Kennon,NUE,Basic Industries,NYSE,Nucor Corporation,$17.52B,$10601.84
402,Natassia,Fackney,AUO,Technology,NYSE,AU Optronics Corp,$3.9B,$9911.68
403,Alyda,Bert,CAVM,Technology,NASDAQ,"Cavium, Inc.",$4.48B,$50818.85
404,Imojean,Nancekivell,PNBK,Finance,NASDAQ,Patriot National Bancorp Inc.,$60.36M,$91618.65
405,Aaron,Hannan,HOME,Consumer Services,NYSE,At Home Group Inc.,$1.32B,$93770.32
406,Axel,Raftery,ADM,Consumer Non-Durables,NYSE,Archer-Daniels-Midland Company,$24.19B,$3029.05
407,Suzanne,Phinn,BGT,n/a,NYSE,Blackrock Global,$334.83M,$2636.43
408,Laurel,Sandford,FFBC,Finance,NASDAQ,First Financial Bancorp.,$1.7B,$34162.72
409,Sara-ann,Szach,IXYS,Technology,NASDAQ,IXYS Corporation,$513.83M,$59335.29
410,Mahmoud,Cleever,MLVF,Finance,NASDAQ,"Malvern Bancorp, Inc.",$152.16M,$45387.51
411,Emmalee,Gilffilland,MCO,Finance,NYSE,Moody's Corporation,$23.39B,$29985.14
412,Shoshanna,Rayhill,CSGS,Technology,NASDAQ,"CSG Systems International, Inc.",$1.37B,$97855.24
413,Eleanore,Stockle,PES,Energy,NYSE,Pioneer Energy Services Corp.,$158.42M,$59320.73
414,Christy,Naton,S,Public Utilities,NYSE,Sprint Corporation,$31.13B,$34129.86
415,Maxi,Westhoff,LUX,Health Care,NYSE,"Luxottica Group, S.p.A.",$29.05B,$49426.81
416,Peta,Sima,BXP,Consumer Services,NYSE,"Boston Properties, Inc.",$19.4B,$29227.97
417,Jocelyne,Caulfield,CZNC,Finance,NASDAQ,Citizens & Northern Corp,$287.82M,$11788.11
418,Eadie,Headey,IIF,n/a,NYSE,"Morgan Stanley India Investment Fund, Inc.",$491.37M,$13479.46
419,Maxim,Whitely,RXN,Technology,NYSE,Rexnord Corporation,$2.44B,$97844.17
420,Parke,Colebourne,PZZA,Consumer Services,NASDAQ,"Papa John's International, Inc.",$2.89B,$51562.42
421,Cicely,Will,DX^B,n/a,NYSE,"Dynex Capital, Inc.",n/a,$11373.85
422,Alyosha,Jarret,SNOAW,Health Care,NASDAQ,"Sonoma Pharmaceuticals, Inc.",n/a,$55564.29
423,Frederic,Marcome,BLH,n/a,NYSE,Blackrock New York Municipal 2018 Term Trust,$53.99M,$74802.50
424,Allx,Tidbury,XCO,Energy,NYSE,EXCO Resources NL,$79.36M,$29559.79
425,Bernetta,Garshore,OSK,Capital Goods,NYSE,Oshkosh Corporation,$5.07B,$74935.82
426,Sibella,Gulley,UCTT,Technology,NASDAQ,"Ultra Clean Holdings, Inc.",$690.58M,$17885.48
427,Way,O'Lagen,VTR,Consumer Services,NYSE,"Ventas, Inc.",$24.67B,$71276.64
428,Lela,Fulkes,AGO,Finance,NYSE,Assured Guaranty Ltd.,$5.11B,$43401.90
429,Doralynne,Woolam,UVSP,Finance,NASDAQ,Univest Corporation of Pennsylvania,$793.18M,$68421.85
430,Garrik,Ibbetson,SGBK,n/a,NASDAQ,Stonegate Bank,$667.73M,$83735.09
431,Morley,Bogey,FCAN,n/a,NASDAQ,First Trust Canada AlphaDEX Fund,$5.61M,$99610.74
432,Lorens,Harnor,AXAS,Energy,NASDAQ,Abraxas Petroleum Corporation,$299.85M,$91681.07
433,Elinor,Gravener,CPAAU,Finance,NASDAQ,Conyers Park Acquisition Corp.,n/a,$74145.17
434,Elmer,Heakey,CIM,Consumer Services,NYSE,Chimera Investment Corporation,$3.65B,$33223.23
435,Ronny,Studman,CNC,Health Care,NYSE,Centene Corporation,$13.55B,$11859.32
436,Garrick,Benstead,VER,Consumer Services,NYSE,VEREIT Inc.,$8.15B,$30612.05
437,Stoddard,Rawdall,COVS,Technology,NASDAQ,Covisint Corporation,$99.1M,$38848.32
438,Melisent,Marcoolyn,ESES,Energy,NASDAQ,"Eco-Stim Energy Solutions, Inc.",$18.78M,$27757.14
439,Batsheva,Jandel,AEGN,Basic Industries,NASDAQ,Aegion Corp,$694.28M,$26278.16
440,Siobhan,Rahill,BPMC,Health Care,NASDAQ,Blueprint Medicines Corporation,$1.56B,$17018.82
441,Alyss,Yearne,NRG,Public Utilities,NYSE,"NRG Energy, Inc.",$5.34B,$81908.01
442,Artair,Roux,LRCX,Technology,NASDAQ,Lam Research Corporation,$23.91B,$7818.52
443,Suzi,Geraudy,GOV,Finance,NASDAQ,Government Properties Income Trust,$1.61B,$71773.31
444,Cori,Shaplin,AMH^B,n/a,NYSE,American Homes 4 Rent,n/a,$15290.27
445,Sula,Nares,SVBI,Finance,NASDAQ,Severn Bancorp Inc,$86.11M,$94880.49
446,Conroy,MacKeogh,SAJA,Miscellaneous,NASDAQ,"Sajan, Inc.",$27.68M,$16583.09
447,Willie,Conboy,DYNC,Public Utilities,NYSE,Dynegy Inc.,n/a,$78129.18
448,Inigo,Romain,MCBC,Finance,NASDAQ,Macatawa Bank Corporation,$321.8M,$75365.32
449,Maurine,Haggus,UMH,Consumer Services,NYSE,"UMH Properties, Inc.",$575.54M,$6431.32
450,Ranique,Dyne,GPOR,Energy,NASDAQ,Gulfport Energy Corporation,$2.38B,$38663.19
451,Milli,Pike,BKEP,Energy,NASDAQ,"Blueknight Energy Partners L.P., L.L.C.",$259.46M,$41065.92
452,Prudi,Deetlof,DX^A,n/a,NYSE,"Dynex Capital, Inc.",n/a,$45757.45
453,Gisella,Paramor,QTWO,Technology,NYSE,"Q2 Holdings, Inc.",$1.56B,$61454.96
454,Crawford,Clift,PER,Energy,NYSE,SandRidge Permian Trust,$150.94M,$40875.22
455,Shelbi,Pulster,ARDX,Health Care,NASDAQ,"Ardelyx, Inc.",$206.13M,$90011.87
456,Keefe,Glancy,WFBI,Finance,NASDAQ,WashingtonFirst Bankshares Inc,$445.08M,$94313.18
457,Josefa,McRamsey,HBIO,Capital Goods,NASDAQ,"Harvard Bioscience, Inc.",$86.55M,$71314.16
458,Edan,Cadwallader,EBR,Public Utilities,NYSE,Centrais Electricas Brasileiras S.A.- Eletrobras,$5.13B,$37477.10
459,Lauri,Petel,WNEB,Finance,NASDAQ,"Western New England Bancorp, Inc.",$332.53M,$79689.32
460,Inna,Frickey,HCOM,Consumer Services,NASDAQ,"Hawaiian Telcom Holdco, Inc.",$301.17M,$30257.85
461,Willis,Rapkins,CWT,Public Utilities,NYSE,California Water  Service Group Holding,$1.8B,$35406.30
462,Craggie,Duplain,BOFI,Finance,NASDAQ,"BofI Holding, Inc.",$1.47B,$93502.43
463,Farra,Compfort,PAHC,Health Care,NASDAQ,Phibro Animal Health Corporation,$1.43B,$67498.82
464,Catharina,Dodding,NAII,Consumer Durables,NASDAQ,"Natural Alternatives International, Inc.",$72.51M,$61576.46
465,Chevy,Hanes,FHN^A,n/a,NYSE,First Horizon National Corporation,n/a,$74762.77
466,Eamon,Minnis,KWEB,n/a,NASDAQ,KraneShares CSI China Internet ETF,$160.58M,$54343.43
467,Kameko,Crayden,AFA,Finance,NYSE,"American Financial Group, Inc.",n/a,$803.27
468,Hewet,Gratten,FONR,Health Care,NASDAQ,Fonar Corporation,$176.92M,$83785.22
469,Howey,Amott,SFR,Consumer Services,NYSE,Colony Starwood Homes,$4.37B,$3618.85
470,Marchall,Hirche,THQ,n/a,NYSE,Tekla Healthcare Opportunies Fund,$772.41M,$64392.62
471,Marji,Yurshev,CNSL,Public Utilities,NASDAQ,"Consolidated Communications Holdings, Inc.",$1.09B,$52424.95
472,Jessika,Kowalski,AKRX,Health Care,NASDAQ,"Akorn, Inc.",$4.17B,$68801.10
473,Zarla,Faye,HWCC,Consumer Non-Durables,NASDAQ,Houston Wire & Cable Company,$98.16M,$27053.54
474,Lorilee,Roarty,MSFG,Finance,NASDAQ,"MainSource Financial Group, Inc.",$861.23M,$17547.52
475,Monroe,Coupman,NDP,n/a,NYSE,"Tortoise Energy Independence Fund, Inc.",$197.71M,$21222.42
476,Jobyna,Leavry,HDNG,Capital Goods,NASDAQ,Hardinge Inc.,$162.72M,$88825.43
477,Rois,Connikie,ZTS,Health Care,NYSE,Zoetis Inc.,$30.7B,$22637.66
478,Alfreda,Allinson,NTB,Finance,NYSE,Bank of N.T. Butterfield & Son Limited (The),$1.9B,$62660.38
479,Ferdinanda,Chastaing,CHSCM,Consumer Services,NASDAQ,CHS Inc,$542.67M,$15183.80
480,Chauncey,Boosey,TPIC,Energy,NASDAQ,"TPI Composites, Inc.",$590.4M,$4948.11
481,Thacher,Lamdin,ZIONW,Finance,NASDAQ,Zions Bancorporation,n/a,$95908.61
482,Dag,Morston,PLPM,Miscellaneous,NASDAQ,"Planet Payment, Inc.",$164.19M,$57391.44
483,Kynthia,Stienham,PYDS,Finance,NASDAQ,"Payment Data Systems, Inc.",$15.38M,$93404.97
484,Kelley,Ubsdell,STM,Technology,NYSE,STMicroelectronics N.V.,$13.45B,$50917.26
485,Sherwynd,Pyffe,SGH,Technology,NASDAQ,"SMART Global Holdings, Inc.",$316.82M,$61185.56
486,Harv,Rollett,NRZ,Consumer Services,NYSE,New Residential Investment Corp.,$5.14B,$78191.79
487,Giraldo,Ravenhills,FPAY,Technology,NASDAQ,"FlexShopper, Inc.",$22.21M,$67837.69
488,Ham,Leet,UZA,Public Utilities,NYSE,United States Cellular Corporation,n/a,$35589.10
489,Wylie,Worvell,TRUE,Technology,NASDAQ,"TrueCar, Inc.",$1.75B,$19162.66
490,Stirling,Kleinhausen,CYS^B,n/a,NYSE,"CYS Investments, Inc.",n/a,$16736.71
491,Caitlin,Jarrette,TNP^B,n/a,NYSE,Tsakos Energy Navigation Ltd,n/a,$728.11
492,Burr,Dieton,SAN^C,n/a,NYSE,"Banco Santander, S.A.",n/a,$33136.51
493,Lennie,Attwoul,MMT,n/a,NYSE,MFS Multimarket Income Trust,$463.67M,$53693.97
494,Tillie,Molden,CLRBZ,Health Care,NASDAQ,"Cellectar Biosciences, Inc.",n/a,$7116.43
495,Zachary,Mitroshinov,HIG.WS,n/a,NYSE,"Hartford Financial Services Group, Inc. (The)",n/a,$75929.51
496,Reginauld,Sleightholm,AKS,Basic Industries,NYSE,AK Steel Holding Corporation,$1.89B,$22219.21
497,Josselyn,Hugonneau,KKR,Finance,NYSE,KKR & Co. L.P.,$8.43B,$5926.82
498,Molli,Shaefer,SSBI,n/a,NASDAQ,Summit State Bank,$78.86M,$92102.39
499,Deina,Fryman,CIM^B,n/a,NYSE,Chimera Investment Corporation,n/a,$38696.12
500,Yoko,Beslier,PSA^T,Consumer Services,NYSE,Public Storage,n/a,$76417.72
501,Bamby,Lamboll,R,Consumer Services,NYSE,"Ryder System, Inc.",$3.6B,$85799.19
502,Lorilee,Houlison,CENX,Basic Industries,NASDAQ,Century Aluminum Company,$1.25B,$97713.43
503,Aylmar,Rainbird,AGNCB,Consumer Services,NASDAQ,AGNC Investment Corp.,$9.12B,$35599.30
504,Jodie,Vaudre,SCON,Technology,NASDAQ,Superconductor Technologies Inc.,$17.48M,$23763.24
505,Guthrey,Petrovic,PSA^C,Consumer Services,NYSE,Public Storage,n/a,$36741.72
506,Mathilda,Coiley,GATX,Consumer Services,NYSE,GATX Corporation,$2.54B,$45409.65
507,Gilberta,Andrioni,PACD,Energy,NYSE,Pacific Drilling S.A.,$37.67M,$53719.64
508,Erich,Branno,TSNU,Consumer Non-Durables,NYSE,"Tyson Foods, Inc.",n/a,$62214.98
509,Gabe,McIlraith,EXR,Consumer Services,NYSE,Extra Space Storage Inc,$9.89B,$52229.96
510,Allan,Whicher,PDI,n/a,NYSE,PIMCO Dynamic Income Fund,$1.43B,$93883.42
511,Towny,Peinke,ARWR,Health Care,NASDAQ,"Arrowhead Pharmaceuticals, Inc.",$118.89M,$71207.96
512,Sonya,Sorbey,FMCIR,Finance,NASDAQ,Forum Merger Corporation,n/a,$23403.95
513,Tilly,MacNamara,EDD,n/a,NYSE,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",$544.39M,$18836.85
514,Jule,Schubart,CMCT,Consumer Services,NASDAQ,CIM Commercial Trust Corporation,$1.46B,$3887.25
515,Sharlene,Thornton-Dewhirst,GTT,Public Utilities,NYSE,"GTT Communications, Inc.",$1.35B,$68017.68
516,Isaak,Airs,SUM,Basic Industries,NYSE,"Summit Materials, Inc.",$3.01B,$37579.95
517,Maisey,Westoff,JP,Consumer Services,NYSE,Jupai Holdings Limited,$258.29M,$57586.56
518,Ettore,Rutty,NUAN,Technology,NASDAQ,"Nuance Communications, Inc.",$5.24B,$52089.40
519,Maribel,McGilroy,CMFN,n/a,NASDAQ,CM Finance Inc,$139.62M,$63441.91
