id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
261,Selestina,Boughey,NEE^I,n/a,NYSE,"NextEra Energy, Inc.",n/a,$71372.74
262,Jessamine,Gillis,JCS,Public Utilities,NASDAQ,"Communications Systems, Inc.",$42.39M,$87736.63
263,Gale,Benardette,AKAM,Miscellaneous,NASDAQ,"Akamai Technologies, Inc.",$8.56B,$18976.94
264,Yalonda,Dowty,VDSI,Technology,NASDAQ,"VASCO Data Security International, Inc.",$526.59M,$15368.00
265,Ddene,Faich,INF,n/a,NYSE,Brookfield Global Listed Infrastructure Income Fund,$188.64M,$62765.58
266,Charmain,Arntzen,CYH,Health Care,NYSE,"Community Health Systems, Inc.",$1.03B,$19770.87
267,Consolata,Porteous,NUS,Health Care,NYSE,"Nu Skin Enterprises, Inc.",$3.09B,$96740.89
268,Daisi,Osborn,SMP,Capital Goods,NYSE,"Standard Motor Products, Inc.",$1.15B,$76585.29
269,Zerk,Nucci,ACTG,Miscellaneous,NASDAQ,Acacia Research Corporation,$192.23M,$15873.31
270,Saxon,Williment,GTXI,Health Care,NASDAQ,"GTx, Inc.",$73.95M,$45848.05
271,Quillan,Artus,CALI,Consumer Services,NASDAQ,China Auto Logistics Inc.,$8.19M,$21765.54
272,Robby,Corneljes,CBZ,Miscellaneous,NYSE,"CBIZ, Inc.",$824M,$66788.87
273,Tildie,Eccleston,INFO,Technology,NASDAQ,IHS Markit Ltd.,$19.34B,$61770.91
274,Dennison,Spitell,COG,Energy,NYSE,Cabot Oil & Gas Corporation,$10.76B,$17575.24
275,Caria,Cockburn,INTC,Technology,NASDAQ,Intel Corporation,$165.8B,$39922.37
276,Roderich,Gellert,PFN,n/a,NYSE,PIMCO Income Strategy Fund II,$620.13M,$93486.99
277,Nancy,Fust,RGEN,Health Care,NASDAQ,Repligen Corporation,$1.3B,$45622.59
278,Adamo,Shilladay,VTHR,n/a,NASDAQ,Vanguard Russell 3000 ETF,$333.23M,$92481.25
279,Elle,Smalles,FEMS,n/a,NASDAQ,First Trust Emerging Markets Small Cap AlphaDEX Fund,$200.51M,$75405.85
280,Tadeo,Tzar,CBT,Basic Industries,NYSE,Cabot Corporation,$3.38B,$22616.42
281,Rodrick,Thow,CLA.CL,n/a,NYSE,Capitala Finance Corp.,n/a,$82081.17
282,Nikolaus,Ivanenkov,EARN,Consumer Services,NYSE,Ellington Residential Mortgage REIT,$140.16M,$64968.98
283,Jedidiah,Shotter,DO,Energy,NYSE,"Diamond Offshore Drilling, Inc.",$1.61B,$28410.89
284,Elita,Diego,SQM,Basic Industries,NYSE,Sociedad Quimica y Minera S.A.,$9.06B,$23658.39
285,Barbe,Swaton,AMD,Technology,NASDAQ,"Advanced Micro Devices, Inc.",$10.81B,$57079.20
286,Jenny,Kempston,BBDO,Finance,NYSE,Banco Bradesco Sa,$49.29B,$12717.18
287,Angelo,Yarr,ASNA,Consumer Services,NASDAQ,"Ascena Retail Group, Inc.",$425.18M,$65131.20
288,Rozalin,Monsey,WILC,Consumer Non-Durables,NASDAQ,"G. Willi-Food International,  Ltd.",$92.42M,$21023.50
289,Starla,Blenkharn,DDF,n/a,NYSE,"Delaware Investments Dividend & Income Fund, Inc.",$85.38M,$27452.93
290,Ancell,Filson,EVLV,Consumer Services,NASDAQ,EVINE Live Inc.,$67.58M,$93707.55
291,Carolann,Greser,WTR,Public Utilities,NYSE,"Aqua America, Inc.",$6.1B,$18830.38
292,Francine,Nowakowski,JSYNR,Finance,NASDAQ,Jensyn Acquistion Corp.,n/a,$61011.69
293,Winny,Gooble,BSET,Consumer Durables,NASDAQ,"Bassett Furniture Industries, Incorporated",$342.51M,$60473.65
294,Giles,Fellos,WSM,Consumer Services,NYSE,"Williams-Sonoma, Inc.",$4.16B,$10741.70
295,Clare,Compfort,ROYT,Energy,NYSE,Pacific Coast Oil Trust,$61.73M,$25297.89
296,Dru,Ravel,SYY,Consumer Non-Durables,NYSE,Sysco Corporation,$29.1B,$32654.95
297,Timothee,Plumridge,EHT,n/a,NYSE,Eaton Vance High Income 2021 Target Term Trust,$216.11M,$89482.66
298,Blondy,Duggon,FMY,n/a,NYSE,First Trust,$59.41M,$73973.29
299,Romona,Yakobowitz,FTD,Consumer Services,NASDAQ,"FTD Companies, Inc.",$505.61M,$79454.65
300,Dorie,Kubasiewicz,SNDE,Energy,NASDAQ,Sundance Energy Australia Limited,$68.96M,$38712.79
301,Berky,Backen,ADRO,Health Care,NASDAQ,"Aduro Biotech, Inc.",$737.59M,$8837.52
302,Pamella,Conrart,CHL,Public Utilities,NYSE,China Mobile (Hong Kong) Ltd.,$220.68B,$29071.16
303,Clarita,Suggett,SRUNW,Finance,NASDAQ,Silver Run Acquisition Corporation II,n/a,$82996.37
304,Elsa,Newens,SCD,n/a,NYSE,LMP Capital and Income Fund Inc.,$258.6M,$78849.53
305,Cami,Gauson,HOG,Consumer Non-Durables,NYSE,"Harley-Davidson, Inc.",$9.71B,$12130.90
306,Rory,Sinden,LMBS,n/a,NASDAQ,First Trust Low Duration Opportunities ETF,$582.59M,$88909.72
307,Finlay,Warlton,DJCO,Consumer Services,NASDAQ,Daily Journal Corp. (S.C.),$295.19M,$9464.45
308,Amanda,Dury,VKQ,n/a,NYSE,Invesco Municipal Trust,$710.31M,$10012.79
309,June,Load,MPWR,Technology,NASDAQ,"Monolithic Power Systems, Inc.",$4.01B,$76791.78
310,Kurtis,Chason,AGTC,Health Care,NASDAQ,Applied Genetic Technologies Corporation,$91.32M,$81751.24
311,Eberto,Divill,BMLA,n/a,NASDAQ,BullMark LatAm Select Leaders ETF,n/a,$17179.97
312,Luke,Echelle,ARRY,Health Care,NASDAQ,Array BioPharma Inc.,$1.28B,$14148.13
313,Goldy,Rolfini,PFIE,Energy,NASDAQ,"Profire Energy, Inc.",$63.6M,$38526.29
314,Brig,Oliveti,RIG,Energy,NYSE,Transocean Ltd.,$3.37B,$96634.53
315,Sunshine,Hobble,KBR,Basic Industries,NYSE,"KBR, Inc.",$2.13B,$79642.37
316,Micheline,O'Grady,ATHM,Technology,NYSE,Autohome Inc.,$5.07B,$50292.86
317,Marnie,Conklin,HMSY,Miscellaneous,NASDAQ,HMS Holdings Corp,$1.59B,$75500.51
318,Tirrell,Humblestone,BBBY,Consumer Services,NASDAQ,Bed Bath & Beyond Inc.,$5.09B,$4848.47
319,Teirtza,McArd,LPT,Consumer Services,NYSE,Liberty Property Trust,$6.25B,$2858.06
320,Jodi,Forkan,BCR,Health Care,NYSE,"C.R. Bard, Inc.",$22.71B,$8395.32
321,Fayre,Cattow,CRR,Capital Goods,NYSE,"Carbo Ceramics, Inc.",$178.04M,$55108.31
322,Carlota,Ewins,EMCG,n/a,NASDAQ,WisdomTree Emerging Markets Consumer Growth Fund,$25.85M,$2226.12
323,Ibbie,Ramard,MSBI,Finance,NASDAQ,"Midland States Bancorp, Inc.",$655.78M,$71856.33
324,Emery,Dockerty,NPK,Capital Goods,NYSE,"National Presto Industries, Inc.",$776.78M,$85249.33
325,Elvin,Spilsburie,UNP,Transportation,NYSE,Union Pacific Corporation,$89.93B,$80910.59
326,Jerry,Aherne,AHL^D,n/a,NYSE,Aspen Insurance Holdings Limited,n/a,$8056.80
327,Sullivan,Ahrenius,MOD,Capital Goods,NYSE,Modine Manufacturing Company,$833.83M,$75381.45
328,Denys,Jowitt,AGZD,n/a,NASDAQ,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,$23.97M,$60566.83
329,Mona,Fills,HMN,Finance,NYSE,Horace Mann Educators Corporation,$1.59B,$906.91
330,Danica,Ortler,LCAHU,Finance,NASDAQ,"Landcadia Holdings, Inc.",n/a,$11429.23
331,Adrian,Ead,SFNC,Finance,NASDAQ,Simmons First National Corporation,$1.7B,$90352.15
332,Libbi,Blethyn,MIIIW,Finance,NASDAQ,M III Acquisition Corp.,n/a,$22334.31
333,Darrel,Nolot,REXR^A,n/a,NYSE,"Rexford Industrial Realty, Inc.",n/a,$76821.47
334,Darleen,Le Floch,GENE,Health Care,NASDAQ,Genetic Technologies Ltd,$12.31M,$55320.60
335,Colman,Lewens,SNDX,Health Care,NASDAQ,"Syndax Pharmaceuticals, Inc.",$204.47M,$99626.29
336,Harald,Grushin,MHO^A,n/a,NYSE,"M/I Homes, Inc.",n/a,$34736.74
337,Devy,Ladewig,TESO,Energy,NASDAQ,Tesco Corporation,$186.89M,$30635.19
338,Brigitta,Rivalant,APTO,Health Care,NASDAQ,"Aptose Biosciences, Inc.",$22.73M,$46902.28
339,Stephanie,Stapells,IRIX,Health Care,NASDAQ,IRIDEX Corporation,$104.02M,$20559.58
340,Winston,De Hooch,ZAGG,Consumer Services,NASDAQ,ZAGG Inc,$233.48M,$36594.68
341,Hermie,Szymanowski,DNKN,Consumer Services,NASDAQ,"Dunkin' Brands Group, Inc.",$5.17B,$4115.42
342,Allen,Scrogges,MCA,n/a,NYSE,"Blackrock MuniYield California Insured Fund, Inc.",$517.81M,$15285.77
343,Augustus,Schust,ETB,n/a,NYSE,Eaton Vance Tax-Managed Buy-Write Income Fund,$404.02M,$42428.71
344,Udall,Antosch,GS^B,n/a,NYSE,"Goldman Sachs Group, Inc. (The)",n/a,$10936.83
345,Wendell,Davidow,CCV,Consumer Services,NYSE,Comcast Corporation,n/a,$69536.57
346,Dinny,Sam,GRFS,Health Care,NASDAQ,"Grifols, S.A.",$14.64B,$69190.87
347,Verina,Curtois,ARE^D,n/a,NYSE,"Alexandria Real Estate Equities, Inc.",n/a,$8344.89
348,Gretta,Greeveson,LMFA,Finance,NASDAQ,"LM Funding America, Inc.",$13.56M,$50213.60
349,Markus,MacCartney,ACTX,n/a,NASDAQ,Global X Guru Activist ETF,n/a,$91917.84
350,Barb,Ibel,FINL,Consumer Services,NASDAQ,"The Finish Line, Inc.",$551.94M,$67740.50
351,Virgilio,Sindall,AKR,Consumer Services,NYSE,Acadia Realty Trust,$2.35B,$9521.54
352,Georg,Cathenod,KMI^A,n/a,NYSE,"Kinder Morgan, Inc.",n/a,$91140.73
353,Genevra,Burnyate,RHP,Consumer Services,NYSE,"Ryman Hospitality Properties, Inc.",$3.39B,$2780.34
354,Bo,Morais,NXTM,Health Care,NASDAQ,"NxStage Medical, Inc.",$1.54B,$92715.09
355,Marcus,Iacoviello,AWR,Public Utilities,NYSE,American States Water Company,$1.83B,$68248.61
356,Alicea,Allam,ALL^A,n/a,NYSE,Allstate Corporation (The),n/a,$19201.15
357,Nanon,Gadeaux,HT^C,n/a,NYSE,Hersha Hospitality Trust,n/a,$73071.49
358,Jamey,Whitmell,EHTH,Finance,NASDAQ,"eHealth, Inc.",$347.43M,$20794.15
359,Lamar,Mawditt,NVLN,Health Care,NASDAQ,Novelion Therapeutics Inc. ,$171.11M,$96576.26
360,Lida,Keenlyside,EBMT,Finance,NASDAQ,"Eagle Bancorp Montana, Inc.",$68.03M,$56584.44
361,Goldia,Ison,OGE,Public Utilities,NYSE,OGE Energy Corporation,$7.28B,$16057.29
362,West,Belham,LAUR,Consumer Services,NASDAQ,"Laureate Education, Inc.",$3.06B,$91833.77
363,Dorene,Boutcher,BYFC,Finance,NASDAQ,Broadway Financial Corporation,$54.9M,$12585.10
364,Franzen,Sharpe,AIRT,Transportation,NASDAQ,"Air T, Inc.",$38.81M,$14404.24
365,Inge,Leisk,ROYT,Energy,NYSE,Pacific Coast Oil Trust,$61.73M,$95908.55
366,Giuseppe,Nealon,COR^A,n/a,NYSE,CoreSite Realty Corporation,n/a,$3333.84
367,Chaim,McCool,LIFE,Health Care,NASDAQ,"aTyr Pharma, Inc.",$84.51M,$78158.38
368,Sallyanne,Barbary,SELF,Consumer Services,NASDAQ,"Global Self Storage, Inc.",$38.25M,$44097.94
369,Gearard,Eliet,BAS,Energy,NYSE,"Basic Energy Services, Inc.",$595.41M,$15596.50
370,Benny,Hoovart,EVGBC,n/a,NASDAQ,Eaton Vance NextShares Trust,n/a,$95150.79
371,Mylo,Cyples,WRLD,Finance,NASDAQ,World Acceptance Corporation,$648.9M,$69451.98
372,Skipp,Strowlger,KAAC,Finance,NASDAQ,Kayne Anderson Acquisition Corp.,$459.39M,$13420.99
373,Saundra,Mersey,CHEKW,Health Care,NASDAQ,Check-Cap Ltd.,n/a,$35674.83
374,Baily,Tidball,MCN,n/a,NYSE,Madison Covered Call & Equity Strategy Fund,$152.41M,$76888.99
375,Ashton,Cardall,HT^D,n/a,NYSE,Hersha Hospitality Trust,n/a,$76445.20
376,Llywellyn,Bortolotti,RWLK,Health Care,NASDAQ,ReWalk Robotics Ltd,$20.84M,$21107.40
377,Franzen,Hanburry,PNR,Technology,NYSE,Pentair plc.,$12.15B,$36471.10
378,Hamil,Queree,CHS,Consumer Services,NYSE,"Chico's FAS, Inc.",$1.2B,$96328.84
379,Stoddard,Stirley,DHIL,Finance,NASDAQ,"Diamond Hill Investment Group, Inc.",$701.48M,$58470.48
380,Gus,Chilles,OPXA,Health Care,NASDAQ,"Opexa Therapeutics, Inc.",$4.58M,$3255.72
381,Thurstan,Nollet,ODC,Consumer Durables,NYSE,Oil-Dri Corporation Of America,$290.7M,$91320.97
382,Germaine,Hullins,IRCP,Consumer Services,NASDAQ,IRSA Propiedades Comerciales S.A.,$1.61B,$77657.90
383,Jody,Sharville,RAIL,Capital Goods,NASDAQ,"Freightcar America, Inc.",$212.14M,$32408.01
384,Mal,Ardron,ARTX,Miscellaneous,NASDAQ,Arotech Corporation,$92.5M,$31888.97
385,Teodoor,Segebrecht,HMHC,Consumer Services,NASDAQ,Houghton Mifflin Harcourt Company,$1.63B,$27891.16
386,Jeffry,Lindblom,MGM,Consumer Services,NYSE,MGM Resorts International,$18.74B,$56318.47
387,Fern,Eastbury,CSPI,Technology,NASDAQ,CSP Inc.,$42.78M,$70900.93
388,Elysee,Jeff,CENT,Consumer Durables,NASDAQ,Central Garden & Pet Company,$1.59B,$62722.73
389,Marlo,Insall,OCFC,Finance,NASDAQ,OceanFirst Financial Corp.,$912.14M,$22813.50
390,Iosep,Dipple,ZX,Capital Goods,NYSE,China Zenix Auto International Limited,$93.96M,$78632.09
391,Danila,Wabersich,APTO,Health Care,NASDAQ,"Aptose Biosciences, Inc.",$22.73M,$97190.62
392,Leonora,Darell,WHLM,Consumer Services,NASDAQ,"Wilhelmina International, Inc.",$38.75M,$969.42
393,Zak,Boise,FHY,n/a,NYSE,First Trust Strategic High Income Fund II,$112.34M,$44377.90
394,Henriette,Ferrone,MSCA,n/a,NYSE,Main Street Capital Corporation,n/a,$68554.24
395,Howie,Mesnard,EURN,Transportation,NYSE,Euronav NV,$1.15B,$11156.64
396,Obidiah,Cristofaro,BBRY,Public Utilities,NASDAQ,BlackBerry Limited,$5.6B,$32274.07
397,Kylynn,Woodfine,LIVN,Health Care,NASDAQ,LivaNova PLC,$2.97B,$5879.57
398,Lonee,Bediss,SABR,Technology,NASDAQ,Sabre Corporation,$6.27B,$38806.29
399,Amelie,Gotfrey,NR,Energy,NYSE,"Newpark Resources, Inc.",$648.58M,$85447.85
400,Regen,Irce,CLVS,Health Care,NASDAQ,"Clovis Oncology, Inc.",$2.69B,$21726.22
401,Giralda,Lemon,EDIT,Health Care,NASDAQ,"Editas Medicine, Inc.",$673.15M,$5595.25
402,Allyce,Carde,SO,Public Utilities,NYSE,Southern Company (The),$51.25B,$64980.74
403,Sammy,Levee,STRA,Consumer Services,NASDAQ,"Strayer Education, Inc.",$1.04B,$95859.88
404,Pietrek,Hubbucke,AIMC,Capital Goods,NASDAQ,Altra Industrial Motion Corp.,$1.25B,$56522.97
405,Abbe,Ferrandez,MMDMR,Finance,NASDAQ,Modern Media Acquisition Corp.,n/a,$47822.41
406,Alfie,Jakes,COBZ,Finance,NASDAQ,CoBiz Financial Inc.,$691.58M,$86749.83
407,Briny,Pollen,TLND,Technology,NASDAQ,Talend S.A.,$1.05B,$70668.51
408,Alta,Yurlov,MXE,n/a,NYSE,"Mexico Equity and Income Fund, Inc. (The)",$83.2M,$87977.36
409,Colver,Baccus,VYMI,n/a,NASDAQ,Vanguard International High Dividend Yield ETF,$371.88M,$34814.63
410,Gaby,Lambkin,KAP,n/a,NYSE,"KCAP Financial, Inc.",n/a,$64392.04
411,Joyce,Hunston,RACE,Capital Goods,NYSE,Ferrari N.V.,$21.61B,$51079.33
412,Lib,Spencook,OSTK,Consumer Services,NASDAQ,"Overstock.com, Inc.",$393.68M,$60314.14
413,Selma,Sawell,JRVR,Finance,NASDAQ,"James River Group Holdings, Ltd.",$1.18B,$17607.53
414,Erhard,Codling,R,Consumer Services,NYSE,"Ryder System, Inc.",$3.6B,$49457.52
415,Kassia,Bayman,RBS^S,n/a,NYSE,Royal Bank Scotland plc (The),n/a,$31322.68
416,Guenna,Reeday,UBIO,n/a,NASDAQ,Proshares UltraPro Nasdaq Biotechnology,$35.1M,$75736.09
417,Codee,Anglish,ONB,Finance,NASDAQ,Old National Bancorp,$2.34B,$35332.08
418,Querida,Benka,NDLS,Consumer Services,NASDAQ,Noodles & Company,$154.07M,$9206.00
419,Roxana,Espinay,CWT,Public Utilities,NYSE,California Water  Service Group Holding,$1.8B,$97743.73
420,Ansley,Bengtsen,BAP,Finance,NYSE,Credicorp Ltd.,$16.85B,$94854.20
421,Marge,Hamper,AGND,n/a,NASDAQ,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,$12.99M,$74862.48
422,Gallard,McGebenay,WIW,n/a,NYSE,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,$675.47M,$25391.93
423,Isabeau,Dagwell,LLY,Health Care,NYSE,Eli Lilly and Company,$90.35B,$70395.93
424,Angil,Welfair,GS^J,n/a,NYSE,"Goldman Sachs Group, Inc. (The)",n/a,$83219.05
425,Kenon,Piell,DHX,Miscellaneous,NYSE,"DHI Group, Inc.",$128.99M,$72988.63
426,Lothaire,Wyd,DIN,Consumer Services,NYSE,"DineEquity, Inc",$775.3M,$55532.69
427,Natassia,Fancott,WMC,Consumer Services,NYSE,Western Asset Mortgage Capital Corporation,$442.25M,$24390.99
428,Bealle,Reiners,PYZ,n/a,NASDAQ,PowerShares DWA Basic Materials Momentum Portfolio,$95.77M,$59124.91
429,Marthe,Mewton,OLLI,Consumer Services,NASDAQ,"Ollie's Bargain Outlet Holdings, Inc.",$2.5B,$23577.20
430,Leigh,Impleton,TEVA,Health Care,NYSE,Teva Pharmaceutical Industries Limited,$31.41B,$83892.36
431,Amber,Caustic,ITGR,Miscellaneous,NYSE,Integer Holdings Corporation,$1.31B,$23283.24
432,Cyrille,Warmington,USLM,Basic Industries,NASDAQ,"United States Lime & Minerals, Inc.",$432.95M,$66100.93
433,Celestina,Tyt,FRC^D,n/a,NYSE,FIRST REPUBLIC BANK,n/a,$92250.95
434,Stafford,Butchard,FFIC,Finance,NASDAQ,Flushing Financial Corporation,$826.02M,$15978.36
435,Pammi,Polglase,WIX,Technology,NASDAQ,Wix.com Ltd.,$3.11B,$71350.19
436,Maura,Aasaf,IMKTA,Consumer Services,NASDAQ,"Ingles Markets, Incorporated",$687.82M,$29456.88
437,Courtney,Condliffe,TRTN,Technology,NYSE,Triton International Limited,$1.08B,$60572.89
438,Aili,Pech,STRM,Technology,NASDAQ,"Streamline Health Solutions, Inc.",$21.44M,$76110.06
439,Ofilia,Cecil,MC,Finance,NYSE,Moelis & Company,$1.01B,$97422.69
440,Katey,Tousey,MO,Consumer Non-Durables,NYSE,Altria Group,$149.28B,$64346.84
441,Jenifer,Wayon,SIFI,Finance,NASDAQ,"SI Financial Group, Inc.",$189.23M,$32472.56
442,Michaelina,Hawkes,HCI,Finance,NYSE,"HCI Group, Inc.",$462.86M,$30413.35
443,Cal,Pala,FFIC,Finance,NASDAQ,Flushing Financial Corporation,$826.02M,$14928.03
444,Gonzalo,Penning,CIG.C,n/a,NYSE,Comp En De Mn Cemig ADS,n/a,$75709.02
445,Dory,Rumgay,XNET,Technology,NASDAQ,Xunlei Limited,$219.73M,$51676.90
446,Vidovik,Auty,DB,Finance,NYSE,Deutsche Bank AG,$34.76B,$88787.78
447,Gracia,Ives,RMAX,Finance,NYSE,"RE/MAX Holdings, Inc.",$968.03M,$86416.38
448,Morry,Daysh,VRS,Basic Industries,NYSE,Verso Corporation,$130.34M,$81130.48
449,Nola,Littrick,ALIM,Health Care,NASDAQ,"Alimera Sciences, Inc.",$86.97M,$27762.05
450,Lynnea,O'Hear,IFEU,n/a,NASDAQ,iShares FTSE EPRA/NAREIT Europe Index Fund,$42.37M,$47671.06
451,Schuyler,Ollerenshaw,DSE,n/a,NYSE,Duff & Phelps Select Energy MLP Fund Inc.,$171.84M,$78528.46
452,Lorna,Cluely,PANL,Transportation,NASDAQ,Pangaea Logistics Solutions Ltd.,$99.12M,$79254.05
453,Filberte,Bartoleyn,SJR,Consumer Services,NYSE,Shaw Communications Inc.,$10.72B,$81161.94
454,Erie,Patifield,HRI,n/a,NYSE,Herc Holdings Inc.,$1.06B,$5053.52
455,Glynn,Titlow,IRWD,Health Care,NASDAQ,"Ironwood Pharmaceuticals, Inc.",$2.61B,$61614.34
456,Kassi,Freckingham,PKW,n/a,NASDAQ,PowerShares BuyBack Achievers Portfolio,$1.33B,$76469.46
457,Linzy,Enser,RAD,Health Care,NYSE,Rite Aid Corporation,$3.16B,$77022.94
458,Jarret,Bertrand,NNN^E,n/a,NYSE,National Retail Properties,n/a,$62498.86
459,Lucila,Midgley,CGNT,Health Care,NASDAQ,"Cogentix Medical, Inc.",$104.55M,$42800.87
460,Olympe,Cookney,VJET,Capital Goods,NYSE,voxeljet AG,$98.77M,$5767.69
461,Rosabel,Maltman,RYAM^A,n/a,NYSE,Rayonier Advanced Materials Inc.,n/a,$9185.39
462,Clayton,Santacrole,FSBW,Finance,NASDAQ,"FS Bancorp, Inc.",$139.32M,$9344.39
463,Stephanie,Dalliwatr,CYS^B,n/a,NYSE,"CYS Investments, Inc.",n/a,$56977.42
464,Bernardina,Stapleford,VMC,Basic Industries,NYSE,Vulcan Materials Company,$17.1B,$61944.40
465,Marylou,Veelers,FTNT,Technology,NASDAQ,"Fortinet, Inc.",$6.65B,$65210.58
466,Sharla,Francey,IQI,n/a,NYSE,Invesco Quality Municipal Income Trust,$672.68M,$85096.67
467,Shandie,Luigi,RIC,Basic Industries,NYSE,"Richmont Mines, Inc.",$458.83M,$97136.60
468,Brenna,McKnish,WK,Technology,NYSE,Workiva Inc.,$788.23M,$62974.43
469,Anthe,Karlsen,FIS,Miscellaneous,NYSE,"Fidelity National Information Services, Inc.",$28.16B,$31399.21
470,Brigit,Faudrie,IGT,Consumer Services,NYSE,International Game Technology,$3.68B,$96846.47
471,Jemie,Guerrero,PKBK,Finance,NASDAQ,"Parke Bancorp, Inc.",$161.78M,$32125.72
472,Katha,Powelee,SGLBW,Consumer Durables,NASDAQ,"Sigma Labs, Inc.",n/a,$97289.79
473,Marna,Llewellin,NMK^B,Public Utilities,NYSE,"Niagara Mohawk Holdings, Inc.",n/a,$90315.51
474,Sidnee,Haet,PLUS,Technology,NASDAQ,ePlus inc.,$1.05B,$22718.00
475,Leonardo,Realff,SHIPW,Transportation,NASDAQ,Seanergy Maritime Holdings Corp,n/a,$44588.03
476,Ramsay,Francillo,AXARW,Finance,NASDAQ,Axar Acquisition Corp.,n/a,$76460.12
477,Skelly,Bellison,NRE,Consumer Services,NYSE,NorthStar Realty Europe Corp.,$703.42M,$44561.93
478,Dani,Neem,KANG,Health Care,NASDAQ,"iKang Healthcare Group, Inc.",$980.68M,$99531.82
479,Faber,Brezlaw,EEP,Energy,NYSE,"Enbridge Energy, L.P.",$6.76B,$85557.13
480,Averil,Cloke,IGOV,n/a,NASDAQ,iShares S&P/Citigroup International Treasury Bond Fund,$657.36M,$41502.83
481,Flo,Reay,EDAP,Health Care,NASDAQ,EDAP TMS S.A.,$105.14M,$37546.02
482,Kacie,Dahlman,WCC,Consumer Non-Durables,NYSE,"WESCO International, Inc.",$2.79B,$21908.14
483,Elena,Grelka,NESRW,Finance,NASDAQ,National Energy Services Reunited Corp.,n/a,$91104.83
484,Kerry,Chaudret,MIRN,Health Care,NASDAQ,"Mirna Therapeutics, Inc.",$31.07M,$1575.07
485,Frazer,Rymill,TESS,Consumer Non-Durables,NASDAQ,TESSCO Technologies Incorporated,$110.38M,$39836.70
486,Koo,Cassel,GPN,Miscellaneous,NYSE,Global Payments Inc.,$13.65B,$65119.70
487,Bruis,Petkov,RIBTW,Consumer Non-Durables,NASDAQ,RiceBran Technologies,n/a,$78817.30
488,Claus,Danzig,CETV,Consumer Services,NASDAQ,Central European Media Enterprises Ltd.,$613.79M,$58122.05
489,Kenna,Cristou,APU,Consumer Services,NYSE,"AmeriGas Partners, L.P.",$4.27B,$110.13
490,Kristien,Stout,FNK,n/a,NASDAQ,First Trust Mid Cap Value AlphaDEX Fund,$54.66M,$55566.35
491,Kris,MacKowle,LDOS,Technology,NYSE,"Leidos Holdings, Inc.",$8.15B,$20903.27
492,Franklyn,Dahle,CRH,Capital Goods,NYSE,CRH PLC,$30.09B,$57498.12
493,Maddalena,Menaul,EVOK,Health Care,NASDAQ,"Evoke Pharma, Inc.",$38.16M,$14562.19
494,Waneta,Stanning,BTA,n/a,NYSE,BlackRock Long-Term Municipal Advantage Trust,$159.86M,$79463.72
495,Jannelle,Bowring,ETRM,Health Care,NASDAQ,EnteroMedics Inc.,$33.43M,$79427.36
496,Nathan,Gimber,USA,n/a,NYSE,Liberty All-Star Equity Fund,$1.06B,$82633.26
497,Collette,Gillum,MMT,n/a,NYSE,MFS Multimarket Income Trust,$463.67M,$87096.85
498,Eadie,Piller,FFNW,Finance,NASDAQ,"First Financial Northwest, Inc.",$185.4M,$43389.87
499,Saundra,Arnau,NXR,n/a,NYSE,Nuveen Select Tax Free Income Portfolio III,$193.2M,$65335.95
500,Daron,Dudbridge,AFSI^A,n/a,NYSE,"AmTrust Financial Services, Inc.",n/a,$81375.50
501,Harwilll,Escreet,CHFS,Health Care,NASDAQ,"CHF Solutions, Inc.",$5.22M,$97660.22
502,Marcy,Pennycuick,PLYAW,Consumer Services,NASDAQ,Playa Hotels & Resorts N.V.,n/a,$36937.63
503,Bobby,Drysdall,CEO,Energy,NYSE,CNOOC Limited,$1.11B,$57561.28
504,Thorpe,Bedingfield,LMNR,Consumer Non-Durables,NASDAQ,Limoneira Co,$310.86M,$95019.84
505,Gardiner,Gallienne,TDG,Capital Goods,NYSE,Transdigm Group Incorporated,$14.06B,$10969.49
506,Elnora,Overall,MBRX,Health Care,NASDAQ,"Moleculin Biotech, Inc.",$14.38M,$15015.41
507,Lauretta,Toop,HZN,Capital Goods,NYSE,Horizon Global Corporation,$370.68M,$40007.57
508,Davina,Gecke,VIA,Consumer Services,NASDAQ,Viacom Inc.,$15.55B,$47566.34
509,Rolf,Degoe,PSDV,Capital Goods,NASDAQ,pSivida Corp.,$72.81M,$5485.29
510,Sutherland,Roblett,VGSH,n/a,NASDAQ,Vanguard Short-Term Government ETF,$1.46B,$73877.62
511,Karel,Stedall,CEMP,Health Care,NASDAQ,"Cempra, Inc.",$204.76M,$95071.25
512,Loydie,Dickson,SHI,Basic Industries,NYSE,"SINOPEC Shangai Petrochemical Company, Ltd.",$5.65B,$83730.40
513,Evelyn,Truwert,ARTW,Capital Goods,NASDAQ,"Art's-Way Manufacturing Co., Inc.",$12.26M,$71198.27
514,Hulda,Tellwright,OFG,Finance,NYSE,OFG Bancorp,$443.87M,$33323.19
515,Raviv,Duddle,OTIC,Health Care,NASDAQ,"Otonomy, Inc.",$441.75M,$16262.69
516,Leonerd,Waggatt,IBP,Basic Industries,NYSE,"Installed Building Products, Inc.",$1.7B,$58823.49
