Customer ID,First Name,Surname,Order ID,Sales
174,Corabel,Clever,1915,199.74
695,Wade,Quarry,1916,763.508
533,Melania,Galletly,1917,1668.988
206,Willow,Peeters,1918,200.736
447,Ronda,Josilevich,1921,106.5
370,Dexter,Skirlin,1922,18.176
323,Ev,Kale,1923,24.588
415,Emalia,Curnok,1924,190.72
362,Orelia,Allonby,1925,263.78
471,Rockey,Zmitrovich,1926,806.409
334,Jens,Duncanson,1927,42.32
290,Raven,Wharin,1928,74.52
716,Winnie,Brewster,1929,525.95
275,Joane,Caston,1930,529.14
375,Ham,Headly,1931,119.96
533,Melania,Galletly,1934,260.31
117,Loralee,Farlane,1935,74.352
675,Milka,Pledge,1936,1173.03
234,Maire,Coo,1938,899.91
332,Constancy,Gilvary,1939,687.4
565,Ewan,Felgate,1940,19.824
467,Laverne,Wanka,1941,176.63
759,Tracey,Hanley,1942,95.84
371,Egan,Lambertson,1944,55.984
279,Lazar,Challicum,1945,599.9
23,Ettie,Percival,1946,192.22
129,Kathrine,Eunson,1947,85.056
339,Evania,Burnup,1948,730.038
603,Merola,Emson,1949,84.556
247,Kevina,Teresse,1950,57.504
128,Sholom,Keech,1951,115.4
206,Willow,Peeters,1954,976.29
431,Tommie,Guiot,1955,723.164
92,Joel,MacDermott,1956,139.216
781,Aylmar,Gallant,1958,38.528
543,Alexia,Alexandersson,1959,11.481
230,Berky,Deane,1960,383.61
157,Iorgos,Brumble,1961,17.64
359,Lawton,Gosnold,1962,39.98
166,Zeb,Jacobsohn,1963,1361.631
487,Selina,Keddie,1964,41.374
442,Talia,Cleator,1965,100.86
212,Vin,Crookshanks,1966,2531.88
317,Kevan,Tabor,1967,11.65
121,Gretta,Palffy,1968,697.8208
313,Sande,Tocknell,1969,96.604
362,Orelia,Allonby,1970,79.36
582,Kendal,Bidwell,1971,112.04
640,Norbert,Castangia,1972,268.4
413,Dino,Charnley,1973,53.088
253,Horatia,Knibb,1975,721.488
250,Herschel,Lewing,1976,1044.63
452,Cyndi,Mylchreest,1977,10.332
119,Leah,Hawken,1978,51.84
546,Roz,Tuxwell,1980,39.92
66,Gavra,Machen,1981,39.608
518,Emlynne,Lawday,1982,6.848
382,Cleon,Lescop,1983,893.09
395,Tate,Harvie,1984,106.88
282,Dyana,Bodker,1985,3.408
703,Eugene,Benkhe,1986,470.36
538,Frederico,Bergen,1988,301.96
577,Latia,Arlidge,1989,81.135
129,Kathrine,Eunson,1990,246.5
87,Gipsy,Lefort,1991,90.168
436,Ivory,McAne,1992,896.38
280,Bren,Fitkin,1993,106.68
440,Vinita,Holhouse,1994,479.026
266,Lyndsey,MacAiline,1995,25.488
581,Tamma,Camelia,1996,180.96
138,Fay,Dinning,1997,546.792
221,Claybourne,Grabham,1999,508.11
646,Abner,Han,2000,750.93
460,Britt,Boyn,2002,976.347
432,Norry,Seymark,2003,2503.82
269,Vinny,Siggs,2004,182.72
372,Katy,Rushbrook,2005,1055.142
186,Adelle,Meddemmen,2006,467.04
208,Janeczka,Houdhury,2007,45.36
327,Tammie,Dudden,2008,450.09
2,Gaile,Kemitt,2009,5.248
112,Dolf,Dighton,2010,1126.83
10,Romeo,Botterman,2011,53.232
645,Charisse,Innerstone,2012,8.226
554,Carolann,Ortas,2013,244.24
483,Neil,Dobrovolski,2014,41.62
214,Tracey,Peyton,2016,787.53
35,Odie,Fortman,2017,946.344
333,Harriot,Melendez,2018,48.84
563,Maryjane,Lanigan,2019,210.992
318,Milka,Wadlow,2020,671.93
73,Don,Fobidge,2022,419.726
356,Amberly,Markwell,2025,186.672
606,Marcie,Lavallie,2026,344.372
26,Theo,Androsik,2027,113.1
678,Davidson,Sparway,2028,52.59
454,Kali,Ducham,2029,2676.672
494,Zacharia,Preist,2030,51.588
128,Sholom,Keech,2031,129.52
684,Merci,Wills,2032,513.73
381,Emmalynne,Sleeny,2033,115.296
641,Korie,MacLardie,2034,519.96
11,Cati,MacNucator,2035,9.24
675,Milka,Pledge,2036,52.2
112,Dolf,Dighton,2037,20.451
784,Terrie,Elmer,2038,366.666
776,Beret,Saint,2039,386.488
590,Pavel,Fairfoul,2040,50
787,Holmes,Yakebovitch,2041,5.28
672,Jude,Edensor,2042,1966.557
253,Horatia,Knibb,2043,74.128
416,Zeke,Phinnessy,2044,27.504
617,Jaye,Lindup,2045,1230.5
286,Kristal,Bearne,2046,4607.27
23,Ettie,Percival,2048,542.178
199,Sibley,Slocom,2049,10.476
580,Jake,Mohring,2050,50.8
693,Keefer,Dies,2051,31.95
354,Tonia,Panther,2052,171.96
722,Alika,Cavil,2053,1058.188
186,Adelle,Meddemmen,2054,627.664
35,Odie,Fortman,2055,72.65
417,Sonja,Keeves,2056,155.16
634,Con,Risely,2058,78.192
555,Manolo,Elford,2059,1273.606
232,Mirelle,Hackinge,2060,8.016
389,Carson,Biasi,2061,206.43
219,Nicoline,Stallwood,2062,204.6
289,Malena,Mordon,2063,307.168
213,Donna,Banaszczyk,2064,277.5
620,Antonio,Stonier,2065,25.488
129,Kathrine,Eunson,2066,5.104
90,Diarmid,Lauchlan,2067,105.688
485,Gilly,Petroulis,2068,97.684
777,Samaria,Ettles,2069,2220.06
379,Cordula,Squier,2070,1293.468
216,Goldy,Digman,2071,270.356
165,Emalia,McCutheon,2072,238.152
26,Theo,Androsik,2073,10.74
268,Elsbeth,Edon,2074,2048.856
675,Milka,Pledge,2075,7.656
35,Odie,Fortman,2076,792.508
674,Daffi,Stachini,2077,14.91
566,Janean,Richen,2078,188.23
128,Sholom,Keech,2079,8.352
259,Faye,Verheyden,2080,29.22
559,Abdul,Goss,2081,1952.808
487,Selina,Keddie,2082,141.96
18,Gabriello,Lydon,2083,371.66
2,Gaile,Kemitt,2085,84.96
425,Robin,Goley,2086,5850.514
463,Valery,Aleksich,2087,107.982
375,Ham,Headly,2088,75.04
66,Gavra,Machen,2089,10.56
650,Niki,Talmadge,2090,334.43
27,Kristian,Blofeld,2091,6.912
472,Hynda,Webermann,2092,21.34
230,Berky,Deane,2096,209.55
435,Stormi,Langman,2097,810.2
746,Tim,Clint,2098,61.96
78,Regan,Alven,2099,25.9
664,Rey,Bee,2100,535.36
9,Lindy,Lorand,2101,413.942
79,Lonnie,Ketteringham,2103,11.12
376,Finlay,Hillum,2104,205.376
494,Zacharia,Preist,2105,17.94
372,Katy,Rushbrook,2106,4297.644
558,Ethelyn,Farfolomeev,2107,167.232
79,Lonnie,Ketteringham,2108,12.158
770,Ruthann,Thaine,2110,652.414
616,Nil,Poncet,2111,4404.9
551,Camey,Di Bartolomeo,2113,376.97
753,Katya,Worsnup,2115,1132.84
69,Barnard,Dormer,2116,194.32
201,Junette,Puttock,2117,598.352
309,Cassius,McKune,2119,191.62
194,Katrinka,Slocumb,2120,25.99
233,Maegan,French,2121,359.058
777,Samaria,Ettles,2122,387.136
23,Ettie,Percival,2123,373.281
371,Egan,Lambertson,2124,199.86
329,Morgen,Wapplington,2125,418.192
567,Elsey,Baurerich,2126,6.63
475,Floris,Bruyns,2127,253.34
185,Peta,McGilvary,2129,43.66
399,Anissa,"O'Fielly",2130,570.492
138,Fay,Dinning,2131,364.07
775,Jacki,Skiplorne,2132,41.98
627,Jeanne,Zylbermann,2133,275.058
679,Welby,Splevings,2135,329.44
545,Dorie,Ainscough,2137,128.928
270,Gates,Clowser,2138,54.384
715,Shannon,Eliassen,2139,1363.674
456,Wynn,Schall,2140,55.424
770,Ruthann,Thaine,2141,23.904
537,Delora,Dangl,2142,225.928
546,Roz,Tuxwell,2143,31.92
123,Bastian,Ivakin,2145,912.75
623,Mavra,Toffolo,2146,32.784
16,Salem,Gerriets,2147,51.072
150,Nollie,Chapelle,2149,5.64
717,Christy,Pummery,2150,17.43
413,Dino,Charnley,2151,1270.379
68,Alli,Barney,2152,2567.84
683,Fabian,Maddin,2153,3999.702
753,Katya,Worsnup,2154,197.76
389,Carson,Biasi,2156,740.73
86,Devan,Souten,2157,162.064
374,Fabe,Climer,2158,601.5
176,Rosa,Lars,2159,6.608
687,Franchot,Kabsch,2160,10.368
776,Beret,Saint,2161,20.696
126,Victoir,Quiddinton,2162,2017.532
228,Florencia,Welch,2163,73.28
1,Thurston,Thresher,2164,26.96
282,Dyana,Bodker,2165,204.48
292,Gracie,Cockitt,2166,19.56
341,Ced,Nurden,2167,238.11
425,Robin,Goley,2168,1000.43
68,Alli,Barney,2169,64.75
355,Deva,Dimic,2170,3165.744
605,Imojean,Kerford,2172,2165.12
130,Luise,Thame,2173,2147.336
464,Mia,Lettuce,2174,205.73
323,Ev,Kale,2175,53.28
788,Malissa,Keech,2176,258.495
331,Hamish,Hedge,2177,70.12
664,Rey,Bee,2178,194.1395
704,Florance,Sneezum,2179,101.004
110,Olivero,Piscopello,2180,188.63
78,Regan,Alven,2181,448.21
130,Luise,Thame,2182,47.516
216,Goldy,Digman,2183,485.3
631,Beverie,Lechelle,2184,201.568
596,Debera,Wombwell,2185,146.698
365,Elnar,Lowdwell,2186,288.85
60,Gilberto,Blench,2187,2643.06
315,Holly,Furnival,2188,1114.192
577,Latia,Arlidge,2189,473.4
210,Amargo,Cabedo,2190,319.968
441,Emelda,April,2192,48.632
49,Cash,Ziems,2193,14.94
670,Hayes,Treharne,2194,256.35
145,Emory,Andreucci,2195,299.9
539,Dusty,Stebbin,2196,469.398
541,Jasen,LLelweln,2197,10.512
452,Cyndi,Mylchreest,2198,644.904
93,Aubert,Tiley,2199,736.473
16,Salem,Gerriets,2200,15.48
312,Lyssa,Dodle,2201,2670.19
289,Malena,Mordon,2202,659.88
771,Murray,Shippam,2203,92.052
661,Clara,Springthorpe,2205,1044.075
643,Othella,Beloe,2206,3419.872
709,Krissy,Fulmen,2207,244.78
204,Rois,Prattin,2208,212.64
506,Armstrong,Bantock,2209,796.425
425,Robin,Goley,2210,62.46
552,Dario,Colt,2211,15.008
31,Orv,Eves,2212,132.94
448,Catriona,Petford,2214,41.9
421,Boonie,Jansa,2215,447.93
608,Esmaria,Button,2217,121.888
573,Maurits,Bavin,2218,7.38
116,Eleanore,"D'Enrico",2219,3.44
704,Florance,Sneezum,2220,399.49
376,Finlay,Hillum,2221,2026.78
109,Lorilee,Howey,2222,120.666
295,Garvin,Grelka,2223,24.64
620,Antonio,Stonier,2225,484.65
399,Anissa,"O'Fielly",2226,2.48
648,Abbie,Petrulis,2227,1745.399
723,Chelsea,Ping,2229,1102.472
373,Brandice,Presland,2231,327.564
277,Caressa,Dorkens,2233,60.984
145,Emory,Andreucci,2234,109.36
306,Renie,Kalderon,2235,743.426
614,Jamil,Ankers,2236,90.882
374,Fabe,Climer,2237,36.624
378,Junina,Link,2238,526.736
350,Anders,Gerhts,2239,130.28
543,Alexia,Alexandersson,2240,5.76
53,Stanislaw,Spon,2241,1085.16
207,Rowland,Ferrari,2243,85.3
381,Emmalynne,Sleeny,2244,21.376
151,Mord,Fossitt,2245,266.352
347,Ludovico,Florez,2246,277.634
502,Roderich,Lathaye,2247,154.14
161,Mandi,Bulch,2248,269.49
248,Jefferson,Parminter,2249,45.976
247,Kevina,Teresse,2250,120.756
74,Patrice,Poel,2251,365.91
435,Stormi,Langman,2252,4.96
180,Dorita,Geroldini,2254,389.434
679,Welby,Splevings,2255,20.104
170,Piper,Gobert,2256,13.12
137,Asia,Vamplers,2257,21.98
270,Gates,Clowser,2258,8.22
214,Tracey,Peyton,2259,30.84
61,Marisa,Prescot,2260,30.264
233,Maegan,French,2261,107.754
196,Nealon,Hopkyns,2262,601.44
224,Lucina,Milne,2263,21.12
582,Kendal,Bidwell,2264,339.96
784,Terrie,Elmer,2265,166.92
655,Pooh,Blaxeland,2267,351.916
448,Catriona,Petford,2268,22.288
356,Amberly,Markwell,2269,49.12
627,Jeanne,Zylbermann,2270,16.52
589,Aldridge,Conibeer,2271,496.896
330,Gideon,Rawkesby,2272,569.336
383,Nathanil,Jinkins,2273,74.94
28,Bernie,Samways,2274,991.26
603,Merola,Emson,2275,613.9992
689,Doralynne,Beentjes,2277,59.48
237,Derry,Reinhart,2280,667.378
288,Dawna,Ree,2281,11.736
783,Matthieu,Order,2282,19
537,Delora,Dangl,2283,2201.864
363,Suzie,Attril,2284,6.57
27,Kristian,Blofeld,2285,733.283
619,Deena,Frossell,2286,44.66
205,Myles,Escale,2287,582.336
642,Maxie,Gateshill,2288,6.36
64,Milka,Schumacher,2289,36.63
739,Alfy,Osan,2290,412.664
483,Neil,Dobrovolski,2292,1170.918
616,Nil,Poncet,2293,4.95
435,Stormi,Langman,2294,98.352
739,Alfy,Osan,2295,34.44
571,Daniella,Stiggles,2296,3385.614
301,Costa,Muscott,2297,72.78
295,Garvin,Grelka,2298,207
552,Dario,Colt,2299,14.28
9,Lindy,Lorand,2300,199.64
708,Jamal,Castagnaro,2301,170.136
416,Zeke,Phinnessy,2302,60.87
459,Carmen,Hedan,2303,29.9
366,Armand,Beevis,2304,769.024
231,Garfield,Kanwell,2306,50.112
399,Anissa,"O'Fielly",2307,453.576
290,Raven,Wharin,2308,8.568
454,Kali,Ducham,2309,37.776
771,Murray,Shippam,2310,182.91
611,Sylvan,Janse,2311,79.36
440,Vinita,Holhouse,2312,393.186
226,Eugine,Vaulkhard,2313,1082.15
361,Eugen,Wilcockes,2314,1446.784
136,Krishnah,Beyne,2315,61.792
445,Ileane,Schollick,2316,82.74
116,Eleanore,"D'Enrico",2317,1133.82
432,Norry,Seymark,2318,12.144
661,Clara,Springthorpe,2319,22.96
130,Luise,Thame,2320,51.52
545,Dorie,Ainscough,2322,83.7
431,Tommie,Guiot,2324,1046.47
303,Ferdy,Speek,2325,64.68
363,Suzie,Attril,2326,357.462
370,Dexter,Skirlin,2329,22.92
164,Giles,Quigley,2330,1283.3264
669,Josselyn,Mattersey,2331,22.2
59,Tomi,Alenichev,2333,3.444
317,Kevan,Tabor,2334,526.88
380,Selena,Mattielli,2335,110.528
593,Portie,Witherington,2336,450.194
262,Cara,Dye,2337,156.71
539,Dusty,Stebbin,2338,498.93
349,Aurelia,Ledwitch,2339,1801.632
219,Nicoline,Stallwood,2340,412.24
496,Olag,Dittson,2341,105.42
383,Nathanil,Jinkins,2342,85.68
213,Donna,Banaszczyk,2343,436.86
415,Emalia,Curnok,2344,24.4
720,Elsinore,Scapens,2345,152.8
506,Armstrong,Bantock,2346,80.38
540,Leda,Caldecot,2347,632.856
103,Jessika,Pargeter,2348,1022.97
653,Ophelie,Harm,2349,467.6532
541,Jasen,LLelweln,2350,79.92
148,Cyrus,Vreede,2352,20.784
280,Bren,Fitkin,2353,80.88
314,Verine,Derrington,2354,279.86
774,Shalom,Harraway,2355,67.96
333,Harriot,Melendez,2356,883.84
439,Kelsey,Fardo,2357,266.294
153,Madelene,Serle,2358,3251.34
773,Helli,Rymer,2359,2079.112
535,Lucais,Edgecombe,2360,2233.02
610,Emmett,Lowdeane,2361,191.968
125,Karissa,Dyble,2362,324.22
730,Gawain,Chesshyre,2363,24.56
289,Malena,Mordon,2364,233.064
758,Nonie,Garfitt,2365,322.59
524,Nickola,Curthoys,2366,10.272
171,Leanora,Scholtz,2367,9.156
176,Rosa,Lars,2368,139.816
765,Tanitansy,Di Claudio,2369,1136.896
27,Kristian,Blofeld,2372,177.896
318,Milka,Wadlow,2373,167.86
219,Nicoline,Stallwood,2374,545.91
569,Forrest,Rummery,2375,925.83
769,Ilise,Morefield,2376,692.214
256,Sherilyn,Forryan,2377,100.8
672,Jude,Edensor,2378,79.96
774,Shalom,Harraway,2379,4210.65
380,Selena,Mattielli,2380,3.28
79,Lonnie,Ketteringham,2381,6.48
119,Leah,Hawken,2382,485.784
25,Marlena,Longley,2383,259.942
585,Suzi,Ashlin,2384,612.458
510,Nikita,Saywood,2385,8.4
565,Ewan,Felgate,2386,114.37
364,Casey,Kester,2387,204.85
595,Liesa,Gostall,2388,134.5
386,Arly,Noweak,2389,705.068
198,Gilberte,Andreoletti,2390,979.104
465,Henriette,Aymeric,2391,2298.9
687,Franchot,Kabsch,2393,1542.47
100,Pepito,Allaway,2394,33.36
379,Cordula,Squier,2395,106.8
42,Jeni,Gawkes,2396,13.092
572,Padgett,Billion,2397,538.92
282,Dyana,Bodker,2398,51.968
392,Zacharia,Bangiard,2399,195.466
257,Lana,Gibby,2400,197.72
373,Brandice,Presland,2402,845.728
514,Cybil,Chestney,2403,224.934
177,Constantine,Sharphurst,2405,366.99
637,Maurice,Issacoff,2406,623.96
549,Mikel,Mattiussi,2407,5.76
46,Herschel,Bazley,2408,179.886
268,Elsbeth,Edon,2409,310.364
357,Maridel,Tolerton,2410,2717.31
212,Vin,Crookshanks,2411,128.744
35,Odie,Fortman,2412,116.4
296,Dannie,Comfort,2413,64.032
589,Aldridge,Conibeer,2415,847.2
680,Demott,Coffelt,2416,383.616
537,Delora,Dangl,2417,257.32
689,Doralynne,Beentjes,2418,26.82
756,Sibylla,Lorkins,2420,559.93
280,Bren,Fitkin,2421,246.364
610,Emmett,Lowdeane,2422,89.36
2,Gaile,Kemitt,2423,178.37
138,Fay,Dinning,2424,1884.144
196,Nealon,Hopkyns,2427,87.168
33,Madelle,Giffaut,2428,1757.8536
600,Vivi,Welfair,2429,301.742
470,Elizabeth,Badham,2430,440.144
86,Devan,Souten,2431,1664.132
190,Dolley,Randall,2432,369.56
363,Suzie,Attril,2433,205.164
274,Kinsley,Masse,2434,11.696
573,Maurits,Bavin,2435,14.73
65,Gena,de Broke,2436,374.076
602,Deina,Flahive,2437,19.152
378,Junina,Link,2438,369.912
268,Elsbeth,Edon,2439,7.52
10,Romeo,Botterman,2440,37.94
683,Fabian,Maddin,2441,20.96
405,Chrysa,Revan,2442,717.12
150,Nollie,Chapelle,2443,676.734
674,Daffi,Stachini,2445,128.322
278,April,de Zamora,2446,117.456
639,Marti,MacDuff,2447,174.49
106,Cyrille,Joskovitch,2448,590.352
203,Ketty,Domonkos,2449,1009.13
23,Ettie,Percival,2450,3.592
225,Onida,Woollhead,2451,127.764
177,Constantine,Sharphurst,2452,919.49
254,Gus,Pidgen,2453,335.52
685,Tommie,Garvan,2454,45.04
389,Carson,Biasi,2455,1555.244
414,Yance,Petzolt,2456,99.86
687,Franchot,Kabsch,2457,28.524
483,Neil,Dobrovolski,2458,1033.234
487,Selina,Keddie,2459,517.5
609,Binnie,Clemetts,2460,610.156
467,Laverne,Wanka,2461,46.32
571,Daniella,Stiggles,2463,339.334
200,Fredric,Dalgarno,2464,14.496
406,Kiley,Kingescot,2465,13.944
714,Jewel,Rainger,2466,99.2
56,Dita,Trengrouse,2467,10.368
195,Gus,Dwyer,2468,43.056
380,Selena,Mattielli,2469,414.96
9,Lindy,Lorand,2470,46.688
606,Marcie,Lavallie,2471,4.304
556,Bryon,Python,2472,12.96
55,Damon,Treuge,2473,26.8
579,Ellswerth,Teall,2474,632.148
615,Gwyneth,Belison,2475,420.64
485,Gilly,Petroulis,2476,19.584
498,Caresse,Cuolahan,2477,5.792
311,Joyan,Baitey,2478,25.344
62,Marvin,Rene,2479,403.94
704,Florance,Sneezum,2480,19.46
502,Roderich,Lathaye,2481,43.13
701,Burnaby,Fruish,2483,9.96
353,Hermann,Chanter,2485,188.94
207,Rowland,Ferrari,2486,39.96
161,Mandi,Bulch,2487,6412.77
491,Jamison,Bywaters,2488,295.968
401,Florina,Illes,2489,14.304
633,Andeee,Antwis,2490,40.74
165,Emalia,McCutheon,2491,46.9
81,Retha,Slight,2493,1035.8
341,Ced,Nurden,2495,88.752
485,Gilly,Petroulis,2496,53.04
83,Nobe,Twentyman,2497,238.384
182,Johna,Prettyjohn,2498,215.18
696,Linc,Hawkswood,2499,203.92
273,Astra,Stovell,2501,807.54
787,Holmes,Yakebovitch,2502,1816.696
723,Chelsea,Ping,2503,125.93
583,Ward,Critchley,2504,24.192
239,Urbanus,Niece,2505,1170.72
126,Victoir,Quiddinton,2506,2645.021
666,Gertruda,Faherty,2507,1483.528
631,Beverie,Lechelle,2508,8.096
507,Crin,Crolly,2510,299.75
333,Harriot,Melendez,2511,13.632
566,Janean,Richen,2512,66.36
187,Catlaina,Whoston,2513,564.768
211,Talia,Rushbrook,2514,324.11
668,Konstanze,"O'Clery",2515,577.584
754,Frasco,Cadwaladr,2516,1745.71
156,Riccardo,Lawlan,2517,35.12
561,Mariya,Thorneley,2518,4190.206
533,Melania,Galletly,2519,10.752
131,Saul,Tofanelli,2520,45.68
100,Pepito,Allaway,2521,131.48
653,Ophelie,Harm,2522,147.44
27,Kristian,Blofeld,2523,128.52
495,Bebe,Capnerhurst,2524,33.48
685,Tommie,Garvan,2525,31.56
437,Kaitlin,Weatherhill,2526,32.75
515,Maxy,Dadge,2527,1288.848
254,Gus,Pidgen,2528,5.04
392,Zacharia,Bangiard,2529,172.606
285,Joellen,Tucsell,2530,24.816
270,Gates,Clowser,2531,111.76
636,Lloyd,Eddleston,2532,20.24
692,Ilene,Mallen,2533,479.716
722,Alika,Cavil,2534,439.536
89,Kelsy,Stansell,2535,32.985
762,Wilden,Hodges,2536,896.31
259,Faye,Verheyden,2537,3.366
295,Garvin,Grelka,2539,51.6
416,Zeke,Phinnessy,2540,99.26
708,Jamal,Castagnaro,2542,31.538
633,Andeee,Antwis,2543,454.272
61,Marisa,Prescot,2544,12.88
269,Vinny,Siggs,2547,345.26
176,Rosa,Lars,2548,72.24
666,Gertruda,Faherty,2549,3862.098
619,Deena,Frossell,2550,210.82
713,Franky,Brims,2553,19.44
657,Dyane,Crus,2554,246.168
172,Reine,Donoghue,2555,1.72
617,Jaye,Lindup,2556,11.36
6,Shanan,Normanville,2557,18.54
728,Stormi,Hourigan,2558,196.62
56,Dita,Trengrouse,2560,5.56
451,Rollie,Bassam,2561,460.844
133,Amalle,Collier,2562,271.764
327,Tammie,Dudden,2563,1001.196
504,Vilma,Nare,2564,47.984
64,Milka,Schumacher,2565,152.916
42,Jeni,Gawkes,2566,45.584
33,Madelle,Giffaut,2567,88.96
639,Marti,MacDuff,2568,435.54
787,Holmes,Yakebovitch,2569,21.36
745,Cyndie,Huge,2570,141.96
337,Thorin,Kale,2571,288
374,Fabe,Climer,2572,7.104
745,Cyndie,Huge,2573,49.4
173,Selle,Maclean,2574,122.622
402,Sara-ann,Copner,2575,22.848
414,Yance,Petzolt,2577,286.79
672,Jude,Edensor,2578,6.68
626,Sidnee,Canby,2580,94.688
317,Kevan,Tabor,2581,17.496
790,Conni,Coatham,2583,15.7
719,Tedd,Lutsch,2584,58.72
203,Ketty,Domonkos,2585,1423.34
588,Ann,Timmis,2586,1011.696
728,Stormi,Hourigan,2588,1217.568
689,Doralynne,Beentjes,2589,169.544
699,Matt,Garrud,2590,1166.92
250,Herschel,Lewing,2592,5.16
222,Kasper,Smieton,2593,255.58
19,Fowler,Mattholie,2594,37.68
652,Merill,Trafford,2595,173.94
667,Rabi,Face,2596,265.86
769,Ilise,Morefield,2597,330.15
514,Cybil,Chestney,2599,55.48
88,Tierney,Langstrath,2600,51.98
730,Gawain,Chesshyre,2601,1349.63
655,Pooh,Blaxeland,2603,974.9
266,Lyndsey,MacAiline,2604,56.3
595,Liesa,Gostall,2606,860.07
315,Holly,Furnival,2607,22.288
440,Vinita,Holhouse,2608,637.27
728,Stormi,Hourigan,2609,119.9
718,Curran,Rasper,2610,25.87
246,Mirabelle,Shergill,2611,186.69
339,Evania,Burnup,2612,1099.96
713,Franky,Brims,2613,61.584
32,Tobey,Draysey,2614,79.9
611,Sylvan,Janse,2615,106.08
617,Jaye,Lindup,2616,78.456
443,Windy,Trever,2617,16.776
441,Emelda,April,2618,7.92
318,Milka,Wadlow,2620,226.13
618,Darline,Pechell,2621,4.608
789,Alidia,Hall-Gough,2622,54.17
652,Merill,Trafford,2623,1635.018
499,Alessandra,Trineman,2624,48.81
681,Katharine,MacVanamy,2625,206.328
742,Boniface,Deboo,2626,85.848
573,Maurits,Bavin,2627,999.98
323,Ev,Kale,2628,15.696
23,Ettie,Percival,2629,174.304
185,Peta,McGilvary,2630,7.56
649,Davita,Curle,2631,177.48
606,Marcie,Lavallie,2632,183.4
513,Muffin,Brosoli,2634,44.46
337,Thorin,Kale,2635,1558.42
260,Klara,Liversidge,2636,63.14
218,Penrod,Siddele,2637,19.65
270,Gates,Clowser,2638,572.8
544,Sydel,Simner,2639,3.592
117,Loralee,Farlane,2640,670.001
331,Hamish,Hedge,2642,184.66
484,Alisander,Askwith,2644,8.28
419,Mareah,Hutcheons,2645,34.02
366,Armand,Beevis,2646,1941.81
452,Cyndi,Mylchreest,2647,151.96
333,Harriot,Melendez,2648,456.193
646,Abner,Han,2649,1305.81
319,Ginevra,Murfill,2650,52.248
380,Selena,Mattielli,2651,7.968
644,Cathie,Wynn,2653,555.96
193,Aylmer,Franssen,2654,162.072
661,Clara,Springthorpe,2655,136.92
395,Tate,Harvie,2656,36.27
11,Cati,MacNucator,2657,17.088
67,Aundrea,Cutford,2658,319.984
296,Dannie,Comfort,2659,3631.96
444,Keenan,MacHostie,2660,65.856
101,Jedidiah,Dingwall,2661,1109.95
678,Davidson,Sparway,2663,714.3
385,Pietro,Bruce,2664,143.52
71,Erasmus,Sambals,2665,22.2
36,Lizabeth,Marcq,2666,17.12
246,Mirabelle,Shergill,2667,599.99
181,Thurstan,Wellfare,2668,38.52
206,Willow,Peeters,2669,1445.674
666,Gertruda,Faherty,2671,68.62
237,Derry,Reinhart,2673,134.376
650,Niki,Talmadge,2675,1910.7
51,Carmita,Heinzel,2676,19.44
256,Sherilyn,Forryan,2677,2621.322
151,Mord,Fossitt,2679,7.24
94,Karim,Woolforde,2680,2.946
563,Maryjane,Lanigan,2682,13.848
687,Franchot,Kabsch,2683,77.55
143,Averil,Manson,2684,11.76
762,Wilden,Hodges,2685,239.204
136,Krishnah,Beyne,2686,140.736
121,Gretta,Palffy,2687,892.224
696,Linc,Hawkswood,2688,170.352
488,Andrei,Celand,2689,130.4
706,Galven,Ferie,2690,794.574
303,Ferdy,Speek,2691,479.988
29,Lammond,Brazel,2692,3.008
499,Alessandra,Trineman,2693,50.912
286,Kristal,Bearne,2695,1448.82
570,Ola,Blonden,2696,68.28
23,Ettie,Percival,2697,937.608
772,Carmelia,Murden,2698,323.1
319,Ginevra,Murfill,2699,77.06
688,Ephraim,Good,2701,4.98
652,Merill,Trafford,2702,14.592
122,Goldina,Addis,2703,89.86
615,Gwyneth,Belison,2705,2541.98
722,Alika,Cavil,2706,715.2
243,Nicolina,Whannel,2707,498.492
502,Roderich,Lathaye,2708,304.224
237,Derry,Reinhart,2709,646.63
495,Bebe,Capnerhurst,2711,11.96
7,Vernon,Tomaskov,2712,671.002
272,Conny,Gritsaev,2713,520.03
636,Lloyd,Eddleston,2714,15.984
437,Kaitlin,Weatherhill,2716,228.92
354,Tonia,Panther,2717,29.79
577,Latia,Arlidge,2718,3.304
718,Curran,Rasper,2720,377.902
505,Dulci,Simonian,2721,145.504
24,Alie,Grovier,2722,654.772
249,Glen,Ramage,2723,3393.68
547,Collie,Riolfo,2724,73.776
47,Jess,Praill,2725,239.7
605,Imojean,Kerford,2728,523.25
303,Ferdy,Speek,2729,225.576
540,Leda,Caldecot,2730,24.56
673,Selie,Kennet,2731,2803.92
465,Henriette,Aymeric,2732,16.64
688,Ephraim,Good,2733,2562.171
32,Tobey,Draysey,2734,801.988
679,Welby,Splevings,2735,189.99
114,Ole,France,2736,384.86
476,Adora,Deniscke,2738,47.976
285,Joellen,Tucsell,2740,1142.43
689,Doralynne,Beentjes,2741,117.882
94,Karim,Woolforde,2742,29.304
675,Milka,Pledge,2743,139.424
102,Julieta,Clyde,2744,1203.441
535,Lucais,Edgecombe,2745,14.832
593,Portie,Witherington,2746,492.584
777,Samaria,Ettles,2748,971.88
35,Odie,Fortman,2749,17.94
248,Jefferson,Parminter,2751,1522.638
