id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
260,Lewie,Hartshorne,VNCE,Consumer Services,NYSE,Vince Holding Corp.,$22.24M,$36747.79
261,Hilarius,Bunner,SRTSW,Health Care,NASDAQ,"Sensus Healthcare, Inc.",n/a,$70722.03
262,Bernelle,Devigne,QABA,n/a,NASDAQ,First Trust NASDAQ ABA Community Bank Index Fund,$388.89M,$40636.76
263,Phil,Braunthal,MS^F,n/a,NYSE,Morgan Stanley,n/a,$55044.26
264,Myrle,Banyard,PXD,Energy,NYSE,Pioneer Natural Resources Company,$27.01B,$39458.79
265,Herve,Ratledge,ROL,Finance,NYSE,"Rollins, Inc.",$9.44B,$21779.05
266,Ola,Moores,SITE,Consumer Non-Durables,NYSE,"SiteOne Landscape Supply, Inc.",$1.97B,$98281.12
267,Morissa,Mathewson,EME,Capital Goods,NYSE,"EMCOR Group, Inc.",$3.87B,$1923.74
268,Celine,Quinn,SHOP,Technology,NYSE,Shopify Inc.,$7.35B,$60592.77
269,Star,Clemot,CCP,Consumer Services,NYSE,"Care Capital Properties, Inc.",$2.21B,$41296.87
270,Matty,Le-Good,BOTJ,Finance,NASDAQ,"Bank of the James Financial Group, Inc.",$67.87M,$26863.60
271,Glenda,Parchment,DYN,Public Utilities,NYSE,Dynegy Inc.,$1.06B,$38172.51
272,Bartlett,Assante,CHCT,Consumer Services,NYSE,Community Healthcare Trust Incorporated,$345.19M,$9990.54
273,Celestyn,Nicholes,SBOT,Health Care,NASDAQ,"Stellar Biotechnologies, Inc.",$11.35M,$76410.50
274,Jolyn,Boullin,TAL,Consumer Services,NYSE,TAL Education Group,$9.56B,$76275.91
275,Keriann,Ronald,TDG,Capital Goods,NYSE,Transdigm Group Incorporated,$14.06B,$50902.21
276,Sharity,Perrott,PX,Basic Industries,NYSE,"Praxair, Inc.",$38.81B,$31218.03
277,Marybeth,Ragat,RGEN,Health Care,NASDAQ,Repligen Corporation,$1.3B,$68208.97
278,Chloette,Avey,FTFT,Consumer Non-Durables,NASDAQ,Future FinTech Group Inc.,$13.09M,$9863.31
279,Shaylyn,Jackways,RST,Technology,NYSE,Rosetta Stone,$234.41M,$6231.72
280,Emili,Greenhowe,ATO,Public Utilities,NYSE,Atmos Energy Corporation,$9.01B,$49960.42
281,Mersey,Deerness,CECO,Consumer Services,NASDAQ,Career Education Corporation,$677.17M,$88009.35
282,Crystal,Hoyer,UNP,Transportation,NYSE,Union Pacific Corporation,$89.93B,$21314.58
283,Kenyon,Westfalen,CSTE,Capital Goods,NASDAQ,Caesarstone Ltd.,$1.17B,$428.94
284,Rose,Tatershall,COO,Health Care,NYSE,"Cooper Companies, Inc. (The)",$11.67B,$90825.79
285,Ethelred,Lyte,TJX,Consumer Services,NYSE,"TJX Companies, Inc. (The)",$46.6B,$31725.02
286,Loren,Moorwood,HXL,Basic Industries,NYSE,Hexcel Corporation,$4.68B,$16928.16
287,Selma,Everton,PSA^Z,n/a,NYSE,Public Storage,n/a,$78023.40
288,Rahal,Snawdon,OR,Basic Industries,NYSE,Osisko Gold Royalties Ltd,$1.28B,$74616.51
289,Sunny,Lyddiard,GIII,Consumer Non-Durables,NASDAQ,"G-III Apparel Group, LTD.",$1.23B,$61874.55
290,Guinevere,McGifford,MFIN,Finance,NASDAQ,Medallion Financial Corp.,$55.6M,$17469.66
291,Towney,Dudman,PSCC,n/a,NASDAQ,PowerShares S&P SmallCap Consumer Staples Portfolio,$63.88M,$45144.66
292,Karita,Maffi,PGZ,n/a,NYSE,Principal Real Estate Income Fund,$126.34M,$81016.24
293,Conant,Dominguez,KBLMU,Finance,NASDAQ,KBL Merger Corp. IV,n/a,$14262.14
294,Jeannine,Stebbin,MAS,Basic Industries,NYSE,Masco Corporation,$12.32B,$62485.80
295,Wanda,Elener,CBSH,Finance,NASDAQ,"Commerce Bancshares, Inc.",$5.79B,$27267.83
296,Giorgi,Bauld,TPX,Consumer Durables,NYSE,"Tempur Sealy International, Inc.",$2.61B,$61200.62
297,Ethyl,Van der Hoeven,JNJ,Health Care,NYSE,Johnson & Johnson,$361.92B,$63276.99
298,Mohandis,Ireland,GRFS,Health Care,NASDAQ,"Grifols, S.A.",$14.64B,$96773.82
299,Leah,Van der Veldt,APO^A,n/a,NYSE,"Apollo Global Management, LLC",n/a,$40377.89
300,Kris,Kirsz,IPHS,Consumer Durables,NASDAQ,"Innophos Holdings, Inc.",$854.42M,$97710.94
301,Kennedy,Burnsell,GLRE,Finance,NASDAQ,"Greenlight Reinsurance, Ltd.",$771.24M,$57368.25
302,Nolie,Consterdine,MS^A,n/a,NYSE,Morgan Stanley,n/a,$17189.95
303,Babbie,Phillot,EQT,Energy,NYSE,EQT Corporation,$10.19B,$24850.08
304,Tobiah,Gammet,CBMXW,Health Care,NASDAQ,CombiMatrix Corporation,n/a,$46144.92
305,Isabella,Andrivot,GLNG,Consumer Services,NASDAQ,Golar LNG Limited,$2.18B,$74722.36
306,Harley,Reimers,TAP.A,n/a,NYSE,Molson Coors Brewing  Company,n/a,$16231.21
307,Garreth,Martinet,RARX,Health Care,NASDAQ,"Ra Pharmaceuticals, Inc.",$480.69M,$6315.57
308,Brinn,Costy,HPF,n/a,NYSE,John Hancock Pfd Income Fund II,$465.13M,$16848.20
309,Rachelle,Aikin,OLLI,Consumer Services,NASDAQ,"Ollie's Bargain Outlet Holdings, Inc.",$2.5B,$30102.50
310,Langsdon,Phelp,RGS,Consumer Services,NYSE,Regis Corporation,$485.31M,$88503.67
311,Teri,Clemmitt,VBF,n/a,NYSE,Invesco Bond Fund,$221.63M,$2044.18
312,Elisha,Booty,BAC^W,Finance,NYSE,Bank of America Corporation,n/a,$47603.05
313,Dan,Boynton,CLVS,Health Care,NASDAQ,"Clovis Oncology, Inc.",$2.69B,$62250.23
314,Frederic,Solon,ETSY,Miscellaneous,NASDAQ,"Etsy, Inc.",$1.59B,$91771.61
315,Mick,Tollit,BK^C,n/a,NYSE,Bank Of New York Mellon Corporation (The),n/a,$72594.02
316,Teodor,Bingley,UBNT,Technology,NASDAQ,"Ubiquiti Networks, Inc.",$3.89B,$55732.60
317,Aurore,Truce,HEP,Energy,NYSE,"Holly Energy Partners, L.P.",$2.05B,$28599.17
318,Abby,Deans,PMO,n/a,NYSE,Putnam Municipal Opportunities Trust,$481M,$84797.78
319,Denice,Camm,GDI,Technology,NYSE,"Gardner Denver Holdings, Inc.",$4.54B,$78530.80
320,Gar,Baddeley,STML,Health Care,NASDAQ,"Stemline Therapeutics, Inc.",$208.46M,$50381.71
321,Marquita,MacCartney,FFIV,Technology,NASDAQ,"F5 Networks, Inc.",$8.36B,$25729.04
322,Kiele,Blaine,MBWM,Finance,NASDAQ,Mercantile Bank Corporation,$544.37M,$95151.08
323,Carline,Pasque,H,Consumer Services,NYSE,Hyatt Hotels Corporation,$7.26B,$32871.98
324,Kati,Dobinson,NRCIA,Health Care,NASDAQ,National Research Corporation,$672.9M,$30908.00
325,Christan,Paolotto,MSBI,Finance,NASDAQ,"Midland States Bancorp, Inc.",$655.78M,$6284.28
326,Augustine,MacElholm,EXC,Public Utilities,NYSE,Exelon Corporation,$34.34B,$28929.95
327,Daryl,Fairbairn,CVV,Technology,NASDAQ,CVD Equipment Corporation,$71.88M,$89441.95
328,Aura,Worssam,SRE,Public Utilities,NYSE,Sempra Energy,$29.19B,$38454.19
329,Nixie,Faulconer,FRC^E,n/a,NYSE,FIRST REPUBLIC BANK,n/a,$89086.81
330,Waldon,Shipston,HPI,n/a,NYSE,John Hancock Preferred Income Fund,$570.61M,$4561.26
331,Billie,Bilbey,CVCO,Basic Industries,NASDAQ,"Cavco Industries, Inc.",$1.18B,$83826.14
332,Papagena,Roggers,AFSI^C,n/a,NYSE,"AmTrust Financial Services, Inc.",n/a,$7605.05
333,Delaney,Chaise,ASRV,Finance,NASDAQ,AmeriServ Financial Inc.,$76.54M,$43797.46
334,Kristal,Stedmond,DCUC,Public Utilities,NYSE,"Dominion Energy, Inc.",$32.02B,$76106.76
335,Nariko,Crowley,HNI,Consumer Durables,NYSE,HNI Corporation,$1.75B,$65480.02
336,Jo ann,Maddra,PLOW,Capital Goods,NYSE,"Douglas Dynamics, Inc.",$689.02M,$31518.80
337,Tallie,Gyse,BRO,Finance,NYSE,"Brown & Brown, Inc.",$6.22B,$3166.32
338,Kelley,Bernollet,STRS,Consumer Services,NASDAQ,Stratus Properties Inc.,$227.14M,$34998.22
339,Sarita,Ionn,CHGG,Consumer Services,NYSE,"Chegg, Inc.",$1.1B,$2867.27
340,Christos,Grewcock,AMC,Consumer Services,NYSE,"AMC Entertainment Holdings, Inc.",$3.23B,$36615.53
341,Clemmy,Sibthorpe,FINQ,n/a,NASDAQ,Purefunds Solactive FinTech ETF,n/a,$203.12
342,Port,Ahlf,ITIC,Finance,NASDAQ,Investors Title Company,$365.71M,$48805.10
343,Matthieu,Parkyns,OESX,Consumer Durables,NASDAQ,"Orion Energy Systems, Inc.",$38.19M,$1418.91
344,Gay,Buckenham,ALL^B,n/a,NYSE,Allstate Corporation (The),n/a,$37974.60
345,Roosevelt,Hardingham,CMRE^B,n/a,NYSE,Costamare Inc.,n/a,$94750.25
346,Carmela,Heugel,GHL,Finance,NYSE,"Greenhill & Co., Inc.",$607.83M,$79437.31
347,Bondon,Giraudy,PAY,Miscellaneous,NYSE,"Verifone Systems, Inc.",$1.93B,$20564.45
348,Dulci,Dohr,ONVO,Health Care,NASDAQ,"Organovo Holdings, Inc.",$272.97M,$18107.79
349,Mose,Nealey,DRAD,Health Care,NASDAQ,Digirad Corporation,$77.91M,$64756.74
350,Blakeley,Chuter,JMPC,Finance,NYSE,JMP Group LLC,n/a,$29725.00
351,Tamqrah,Siviter,TGTX,Health Care,NASDAQ,"TG Therapeutics, Inc.",$741.2M,$65860.33
352,Faythe,Clynter,TRVG,n/a,NASDAQ,trivago N.V.,$4.38B,$73076.38
353,Shaylynn,Maltby,AVB,Consumer Services,NYSE,"AvalonBay Communities, Inc.",$27.02B,$51336.14
354,Clarie,Tettersell,MYOK,Health Care,NASDAQ,"MyoKardia, Inc.",$445.1M,$66368.36
355,Valencia,Veysey,NBEV,Consumer Non-Durables,NASDAQ,New Age Beverages Corporation,$195.98M,$67685.22
356,Richy,Eastcott,CIB,Finance,NYSE,BanColombia S.A.,$11.02B,$28803.48
357,Rubetta,Keenlayside,WIX,Technology,NASDAQ,Wix.com Ltd.,$3.11B,$94910.81
358,Garrett,Zammett,AN,Consumer Durables,NYSE,"AutoNation, Inc.",$4.08B,$44953.69
359,Donelle,Bligh,DYN^A,n/a,NYSE,Dynegy Inc.,n/a,$8957.80
360,Janessa,Duquesnay,GPACW,Health Care,NASDAQ,Global Partner Acquisition Corp.,n/a,$6348.14
361,Harlie,Wollers,IPCC,Finance,NASDAQ,Infinity Property and Casualty Corporation,$1.05B,$79913.87
362,Sissy,Janout,HY,Capital Goods,NYSE,"Hyster-Yale Materials Handling, Inc.",$1.23B,$51993.85
363,Lazare,Grealy,PKG,Consumer Durables,NYSE,Packaging Corporation of America,$10.13B,$35137.05
364,Filippo,Braidford,LVS,Consumer Services,NYSE,Las Vegas Sands Corp.,$51.49B,$19570.91
365,Nadeen,Maylam,DX,Consumer Services,NYSE,"Dynex Capital, Inc.",$354.27M,$37699.32
366,Thornton,Mease,BRK.B,n/a,NYSE,Berkshire Hathaway Inc.,n/a,$41935.38
367,Inesita,Pretsell,SYPR,Capital Goods,NASDAQ,"Sypris Solutions, Inc.",$35.52M,$67430.44
368,Devora,Hemshall,MMDMR,Finance,NASDAQ,Modern Media Acquisition Corp.,n/a,$2616.73
369,Jorge,Spacy,FBZ,n/a,NASDAQ,First Trust Brazil AlphaDEX Fund,$25.39M,$47325.13
370,Sosanna,Carstairs,AIF,n/a,NYSE,Apollo Tactical Income Fund Inc.,$236.63M,$61040.42
371,Guss,Insall,TS,Basic Industries,NYSE,Tenaris S.A.,$18.32B,$22087.79
372,Doris,Bonnier,AIR,Capital Goods,NYSE,AAR Corp.,$1.21B,$19050.10
373,Esmaria,Accomb,DYN.WS.A,n/a,NYSE,Dynegy Inc.,n/a,$34509.34
374,Robby,Enderby,MTB^C,n/a,NYSE,M&T Bank Corporation,n/a,$35849.21
375,Daffy,Plumridge,LEA,Capital Goods,NYSE,Lear Corporation,$9.54B,$54622.65
376,Vinny,Gouge,AFST,Finance,NYSE,"AmTrust Financial Services, Inc.",n/a,$27802.76
377,Millicent,Mees,TBI,Technology,NYSE,"TrueBlue, Inc.",$1.11B,$89301.99
378,Farrel,Selbach,AKR,Consumer Services,NYSE,Acadia Realty Trust,$2.35B,$68048.58
379,Ronni,Devers,FHN^A,n/a,NYSE,First Horizon National Corporation,n/a,$8915.94
380,Tildi,Prydie,SWZ,n/a,NYSE,"Swiss Helvetia Fund, Inc. (The)",$315.16M,$4372.55
381,Andreana,Goakes,CS,Finance,NYSE,Credit Suisse Group,$29.24B,$68630.74
382,Cathi,Dibsdale,IGD,n/a,NYSE,Voya Global Equity Dividend and Premium Opportunity Fund,$729.05M,$73485.54
383,Neda,Farnham,BDE,Consumer Non-Durables,NASDAQ,"Black Diamond, Inc.",$195.09M,$11954.11
384,Mabel,Mulcock,PB,Finance,NYSE,"Prosperity Bancshares, Inc.",$4.59B,$68508.79
385,Ingaberg,Taft,TX,Basic Industries,NYSE,Ternium S.A.,$4.97B,$62023.60
386,Milicent,McKiddin,OBLN,Health Care,NASDAQ,"Obalon Therapeutics, Inc.",$184.04M,$41611.98
387,Greer,Jewise,SOJA,Public Utilities,NYSE,Southern Company (The),n/a,$83777.07
388,Constancy,Lemmers,BWEN,Capital Goods,NASDAQ,"Broadwind Energy, Inc.",$68.47M,$68471.19
389,Selig,Howen,ITRN,Consumer Non-Durables,NASDAQ,Ituran Location and Control Ltd.,$731.26M,$78037.09
390,Red,MacCarroll,AGD,n/a,NYSE,Alpine Global Dynamic Dividend Fund,$128.88M,$72088.10
391,Davida,Glencrosche,IMDZ,Health Care,NASDAQ,Immune Design Corp.,$184.11M,$39533.74
392,Elisha,Ouslem,F,Capital Goods,NYSE,Ford Motor Company,$44.68B,$62391.80
393,Eleanore,Canceller,ICE,Finance,NYSE,Intercontinental Exchange Inc.,$38.23B,$93362.32
394,Sebastian,De Maria,GBLI,Finance,NASDAQ,Global Indemnity Limited,$727.71M,$10367.51
395,Minetta,Cottell,IXYS,Technology,NASDAQ,IXYS Corporation,$513.83M,$11991.39
396,Hillie,Cappel,CINR,Basic Industries,NYSE,Ciner Resources LP,$570.42M,$65245.90
397,Shelley,Swett,EDAP,Health Care,NASDAQ,EDAP TMS S.A.,$105.14M,$81227.60
398,Missie,Dowsing,ELECW,Finance,NASDAQ,Electrum Special Acquisition Corporation,n/a,$27309.26
399,Laurena,Teffrey,GME,Consumer Services,NYSE,Gamestop Corporation,$2.09B,$211.65
400,Abie,Menis,ATR,Consumer Non-Durables,NYSE,"AptarGroup, Inc.",$5.37B,$53977.74
401,Maurits,Bedding,TMST,Basic Industries,NYSE,Timken Steel Corporation,$575.53M,$2274.54
402,Xenos,Pepperrall,SOHO,Consumer Services,NASDAQ,Sotherly Hotels Inc.,$91.07M,$92233.77
403,Vinnie,Wanley,OMC,Technology,NYSE,Omnicom Group Inc.,$19.39B,$90049.42
404,Pearla,Dawdary,FSBK,Finance,NASDAQ,First South Bancorp Inc,$156.39M,$7221.50
405,Ford,Fudger,SN,Energy,NYSE,Sanchez Energy Corporation,$618.24M,$81741.95
406,Revkah,Sambeck,PY,n/a,NASDAQ,Principal Shareholder Yield Index ETF,$7.21M,$24086.99
407,Lockwood,Leuren,PEO,n/a,NYSE,"Adams Natural Resources Fund, Inc.",$538.84M,$65809.11
408,Casie,Nosworthy,SIR,Consumer Services,NASDAQ,Select Income REIT,$2.21B,$98606.66
409,Constantine,Stavers,POWL,Consumer Durables,NASDAQ,"Powell Industries, Inc.",$375.09M,$94956.05
410,Rozanne,Bessant,BCRX,Health Care,NASDAQ,"BioCryst Pharmaceuticals, Inc.",$446.33M,$82897.13
411,Tate,Rey,BDJ,n/a,NYSE,Blackrock Enhanced Equity Dividend Trust,$1.66B,$2467.68
412,Blanch,Cosans,RBCN,Technology,NASDAQ,"Rubicon Technology, Inc.",$24.45M,$75961.05
413,Olvan,Rizzelli,UNB,Finance,NASDAQ,"Union Bankshares, Inc.",$207.26M,$74574.28
414,Jackelyn,Blest,VSEC,Consumer Services,NASDAQ,VSE Corporation,$480.47M,$15244.59
415,Loria,Vaggers,DXTR,Health Care,NASDAQ,Dextera Surgical Inc.,$2.97M,$71473.97
416,Madelena,Roof,CTU,Public Utilities,NYSE,Qwest Corporation,n/a,$973.96
417,Guglielma,Elwin,NDRM,Health Care,NASDAQ,NeuroDerm Ltd.,$766.44M,$91663.69
418,Georgianne,Colebrook,EACQ,Capital Goods,NASDAQ,Easterly Acquisition Corp.,$251.25M,$50575.68
419,Zaccaria,Amey,AVK,n/a,NYSE,Advent Claymore Convertible Securities and Income Fund,$378.24M,$13094.99
420,Jarrad,Billion,GPN,Miscellaneous,NYSE,Global Payments Inc.,$13.65B,$34539.99
421,Berni,De Zuani,AIC,Finance,NYSE,Arlington Asset Investment Corp,n/a,$24600.51
422,Filmore,Pickle,RFEU,n/a,NASDAQ,First Trust RiverFront Dynamic Europe ETF,$52.66M,$92225.75
423,Chrysler,Sollowaye,ACST,Health Care,NASDAQ,"Acasti Pharma, Inc.",$18.98M,$90025.65
424,Mayer,Briat,NM,Transportation,NYSE,Navios Maritime Holdings Inc.,$133.53M,$48957.80
425,Annalee,Stenbridge,TITN,Consumer Services,NASDAQ,Titan Machinery Inc.,$403.05M,$24326.46
426,Wildon,Maguire,MS,Finance,NYSE,Morgan Stanley,$82.28B,$44754.31
427,Reynard,Kolis,RST,Technology,NYSE,Rosetta Stone,$234.41M,$96748.20
428,Rutledge,Duetsche,COLB,Finance,NASDAQ,"Columbia Banking System, Inc.",$2.35B,$69325.29
429,Jacky,Halpin,IHC,Finance,NYSE,Independence Holding Company,$330.01M,$27505.39
430,Page,Pitt,RNG,Technology,NYSE,"Ringcentral, Inc.",$2.67B,$24763.73
431,Harrie,Enriquez,CCXI,Health Care,NASDAQ,"ChemoCentryx, Inc.",$351.67M,$54271.60
432,Kata,Murty,ZF,n/a,NYSE,Virtus Total Return Fund Inc.,$277.82M,$95624.76
433,Alphonse,Idiens,FPXI,n/a,NASDAQ,First Trust International IPO ETF,$4.77M,$14243.67
434,Tailor,Turland,TPZ,n/a,NYSE,"Tortoise Power and Energy Infrastructure Fund, Inc",$145.93M,$42556.63
435,Hamel,Croci,AA,Capital Goods,NYSE,Alcoa Corporation,$5.53B,$50391.82
436,Allyson,Battman,AMWD,Basic Industries,NASDAQ,American Woodmark Corporation,$1.55B,$35614.34
437,Kiley,Chaplyn,TDF,n/a,NYSE,"Templeton Dragon Fund, Inc.",$675.67M,$46991.48
438,Gregor,Lauks,NDP,n/a,NYSE,"Tortoise Energy Independence Fund, Inc.",$197.71M,$71312.38
439,Giuditta,Gleeson,PBR,Energy,NYSE,Petroleo Brasileiro S.A.- Petrobras,$52.7B,$40235.39
440,Stan,Stegell,TRMR,Technology,NYSE,"Tremor Video, Inc.",$118.79M,$1548.86
441,Gavan,Riolfo,CSTR,Finance,NASDAQ,"CapStar Financial Holdings, Inc.",$196.97M,$7522.85
442,Alyosha,Kadar,EVA,Basic Industries,NYSE,"Enviva Partners, LP",$742.14M,$44400.64
443,Inglebert,Cragoe,PAYC,Technology,NYSE,"Paycom Software, Inc.",$4.12B,$9717.16
444,Rollin,Stolting,CSWI,Basic Industries,NASDAQ,"CSW Industrials, Inc.",$589.55M,$85055.45
445,Scot,Bickers,UONE,Consumer Services,NASDAQ,"Urban One, Inc. ",$106.3M,$85037.82
446,Yule,Ulrik,JCE,n/a,NYSE,Nuveen Core Equity Alpha Fund,$234.72M,$18101.44
447,Ethelind,Branchflower,MDLZ,Consumer Non-Durables,NASDAQ,"Mondelez International, Inc.",$68.57B,$90143.59
448,Pennie,Nials,NHA,n/a,NYSE,Nuveen Municipal 2021 Target Term Fund,$84.71M,$91427.67
449,Isa,Gillan,WMIH,Finance,NASDAQ,WMIH Corp.,$247.66M,$56192.57
450,Andris,Tabrett,RDIB,Consumer Services,NASDAQ,Reading International Inc,$404.69M,$87400.24
451,Melli,Milkins,MDGS,Health Care,NASDAQ,Medigus Ltd.,$4.76M,$84316.23
452,Jabez,Tawse,VBFC,Finance,NASDAQ,Village Bank and Trust Financial Corp.,$44.25M,$19268.23
453,Desiree,Chrstine,LXRX,Health Care,NASDAQ,"Lexicon Pharmaceuticals, Inc.",$1.77B,$84605.52
454,Ewan,Bianco,TSI,n/a,NYSE,"TCW Strategic Income Fund, Inc.",$271.82M,$9525.15
455,Colver,Owbrick,COLB,Finance,NASDAQ,"Columbia Banking System, Inc.",$2.35B,$86944.13
456,Griffith,Moryson,MBTF,Finance,NASDAQ,M B T Financial Corp,$229.8M,$36054.98
457,Cherey,Walsh,BITA,Technology,NYSE,Bitauto Holdings Limited,$1.91B,$38672.53
458,Gaspar,McGreary,PAVMW,Health Care,NASDAQ,PAVmed Inc.,n/a,$23187.31
459,Cory,Shercliff,AU,Basic Industries,NYSE,AngloGold Ashanti Limited,$4.21B,$59290.51
460,Lane,Iacovo,BANR,Finance,NASDAQ,Banner Corporation,$1.89B,$42995.61
461,Dan,Wildsmith,MAN,Technology,NYSE,ManpowerGroup,$7.22B,$61495.19
462,Fae,Austen,ARCW,Capital Goods,NASDAQ,"ARC Group Worldwide, Inc.",$61.78M,$6548.98
463,Prudy,Maisey,GWB,Finance,NYSE,"Great Western Bancorp, Inc.",$2.34B,$49148.13
464,Sig,Mousley,CHW,n/a,NASDAQ,Calamos Global Dynamic Income Fund,$499.2M,$80859.83
465,Kaylee,Reddan,JRS,n/a,NYSE,Nuveen Real Estate Fund,$328.51M,$5906.77
466,Hailee,A'Barrow,PYN,n/a,NYSE,PIMCO New York Municipal Income Fund III,$56.31M,$17936.96
467,Abramo,Creer,PKW,n/a,NASDAQ,PowerShares BuyBack Achievers Portfolio,$1.33B,$80684.76
468,Alysia,Woollacott,WIRE,Capital Goods,NASDAQ,Encore Wire Corporation,$896.34M,$76309.73
469,Dawn,Mounfield,DTUL,Finance,NASDAQ,iPath US Treasury 2-year Bull ETN,$5.01M,$15715.05
470,Finn,Strainge,TXN,Technology,NASDAQ,Texas Instruments Incorporated,$79.41B,$54320.12
471,Helaine,Armistead,TSRO,Health Care,NASDAQ,"TESARO, Inc.",$7.77B,$74914.77
472,Ivy,Perks,CASI,Health Care,NASDAQ,"CASI Pharmaceuticals, Inc.",$55.38M,$98738.91
473,Minnie,Tothacot,OFLX,Capital Goods,NASDAQ,"Omega Flex, Inc.",$652.54M,$513.11
474,Dela,Matusovsky,CDK,Miscellaneous,NASDAQ,"CDK Global, Inc.",$8.96B,$2664.96
475,Sigvard,Semeniuk,ARII,Capital Goods,NASDAQ,"American Railcar Industries, Inc.",$695.42M,$56484.40
476,Darwin,Stallworthy,CSF,n/a,NASDAQ,VictoryShares US Discovery Enhanced Volatility Wtd ETF,$22.73M,$77502.03
477,Leonidas,Eddie,CPE,Energy,NYSE,Callon Petroleum Company,$2.02B,$71544.41
478,Pauli,Bashford,BOTZ,n/a,NASDAQ,Global X Robotics & Artificial Intelligence ETF,n/a,$48907.03
479,Dennie,Tupling,CCUR,Technology,NASDAQ,Concurrent Computer Corporation,$68.78M,$59768.76
480,Letizia,Haker,CMD,Health Care,NYSE,Cantel Medical Corp.,$3.17B,$12642.06
481,Collen,Gurko,SCVL,Consumer Services,NASDAQ,"Shoe Carnival, Inc.",$345.67M,$87276.57
482,Cob,Passler,PFBI,Finance,NASDAQ,"Premier Financial Bancorp, Inc.",$228.5M,$86457.34
483,Sargent,Eagleton,EHTH,Finance,NASDAQ,"eHealth, Inc.",$347.43M,$59507.03
484,Waverly,Wilkenson,ZYME,Health Care,NYSE,Zymeworks Inc.,$240.93M,$38365.81
485,Nevins,McNair,EYES,n/a,NASDAQ,"Second Sight Medical Products, Inc.",$62M,$71766.77
486,Una,Thorald,WBB,Finance,NASDAQ,"Westbury Bancorp, Inc.",$82.77M,$15421.39
487,Jeana,Trevers,WMGI,Health Care,NASDAQ,Wright Medical Group N.V.,$2.73B,$30303.87
488,Gwyneth,Greasley,JPM^A,Finance,NYSE,J P Morgan Chase & Co,n/a,$34424.99
489,Tyne,Cartan,IMAX,Miscellaneous,NYSE,Imax Corporation,$1.68B,$37844.04
490,Matilde,Banfield,KB,Finance,NYSE,KB Financial Group Inc,$19.26B,$18857.92
491,Sarah,Wormell,RA,n/a,NYSE,Brookfield Real Assets Income Fund Inc.,$858.04M,$73963.38
492,Sheri,Marnes,SCE^J,n/a,NYSE,Southern California Edison Company,n/a,$39998.35
493,Hattie,Norster,MMD,n/a,NYSE,MainStay DefinedTerm Municipal Opportunities Fund,$546.13M,$45203.91
494,Aurelie,Patters,PCBK,Finance,NASDAQ,Pacific Continental Corporation (Ore),$581.41M,$60074.75
495,Newton,Donan,FCCY,Finance,NASDAQ,1st Constitution Bancorp (NJ),$136.87M,$80495.36
496,Galen,Mougin,VCSH,n/a,NASDAQ,Vanguard Short-Term Corporate Bond ETF,$19.14B,$98089.43
497,Read,Georgot,OBAS,Finance,NASDAQ,Optibase Ltd.,$52.14M,$62456.56
498,Giacobo,Dodswell,ALIM,Health Care,NASDAQ,"Alimera Sciences, Inc.",$86.97M,$30906.22
499,Lynette,Everitt,PBNC,Finance,NASDAQ,Paragon Commercial Corporation,$293.53M,$75696.39
500,Augusto,Trebilcock,UNH,Health Care,NYSE,UnitedHealth Group Incorporated,$175.03B,$42275.72
501,Georg,Cotelard,VNO^I,n/a,NYSE,Vornado Realty Trust,n/a,$44394.60
502,Trina,Gilliard,GYC,Finance,NYSE,Corporate Asset Backed Corp CABCO,n/a,$4009.23
503,Charissa,Finnes,ELECW,Finance,NASDAQ,Electrum Special Acquisition Corporation,n/a,$96573.20
504,Teddy,Eck,CSWC,n/a,NASDAQ,Capital Southwest Corporation,$258.42M,$8880.22
505,Adiana,Enderlein,QTM,Technology,NYSE,Quantum Corporation,$246.49M,$43071.74
506,Cchaddie,Fredson,GF,n/a,NYSE,"New Germany Fund, Inc. (The)",$262.72M,$84876.63
507,Archy,Halling,SDRL,Energy,NYSE,Seadrill Limited,$222.61M,$41827.95
508,Dacey,Denmead,DTRM,Technology,NASDAQ,"Determine, Inc. ",$33.04M,$60900.94
509,Chicky,Louys,GOGL,Consumer Services,NASDAQ,Golden Ocean Group Limited,$715.78M,$50006.84
510,Ainslie,Habbon,SD,Energy,NYSE,"SandRidge Energy, Inc.",$636.41M,$83104.58
511,Kassey,Whitcher,BHLB,Finance,NYSE,"Berkshire Hills Bancorp, Inc.",$1.5B,$28109.93
512,Travers,Kepe,SRUNW,Finance,NASDAQ,Silver Run Acquisition Corporation II,n/a,$43455.82
513,Marena,Whiting,CBRL,Consumer Services,NASDAQ,"Cracker Barrel Old Country Store, Inc.",$3.93B,$89077.81
514,Becca,Shelford,GJO,Finance,NYSE,STRATS Trust,n/a,$54109.35
515,Jessie,Iron,APB,n/a,NYSE,"Asia Pacific Fund, Inc. (The)",$130.23M,$139.07
516,Giraud,Upward,DMO,n/a,NYSE,Western Asset Mortgage Defined Opportunity Fund Inc,$274.82M,$798.42
517,Essa,Kearton,SMED,Basic Industries,NASDAQ,Sharps Compliance Corp,$64.02M,$36855.19
518,Powell,Halfacree,ELGX,Health Care,NASDAQ,"Endologix, Inc.",$385M,$94538.11
519,Tova,Aistrop,JPC,n/a,NYSE,Nuveen Preferred Income Opportunites Fund,$999.98M,$60095.95
