id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
256,Tess,O'Rodane,ATXI,n/a,NASDAQ,"Avenue Therapeutics, Inc.",n/a,$32956.16
257,Chancey,Gillis,PVAC,Energy,NASDAQ,Penn Virginia Corporation,$582.59M,$42647.37
258,Chandra,Olekhov,VLRS,Transportation,NYSE,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",$1.44B,$9854.99
259,Deedee,Spieck,AIMT,Health Care,NASDAQ,"Aimmune Therapeutics, Inc.",$829.14M,$1133.66
260,Dorey,Ruos,FSS,Capital Goods,NYSE,Federal Signal Corporation,$1.02B,$4562.03
261,Arlen,Bullough,HIIQ,Finance,NASDAQ,"Health Insurance Innovations, Inc.",$392.38M,$23013.07
262,Michail,Ipsly,VEC,Consumer Services,NYSE,"Vectrus, Inc.",$340.82M,$71772.12
263,Klara,Nix,MVC,n/a,NYSE,"MVC Capital, Inc.",$219.02M,$54709.70
264,Ahmed,Gravener,SCSS,Consumer Durables,NASDAQ,Select Comfort Corporation,$1.32B,$75300.59
265,Sherwood,Ambrodi,OPHT,Health Care,NASDAQ,Ophthotech Corporation,$93.93M,$68762.43
266,Clim,Shortell,BIF,n/a,NYSE,"USLIFE Income Fund, Inc.",$1.02B,$45530.74
267,Page,Maryman,OKSB,Finance,NASDAQ,"Southwest Bancorp, Inc.",$474.65M,$94232.73
268,Kimbra,Pavyer,EVT,n/a,NYSE,Eaton Vance Tax Advantaged Dividend Income Fund,$1.6B,$56515.66
269,Cilka,Borless,LMOS,Public Utilities,NASDAQ,Lumos Networks Corp.,$427.4M,$21017.69
270,Cahra,Ibbott,HEP,Energy,NYSE,"Holly Energy Partners, L.P.",$2.05B,$73994.00
271,Bail,Orr,IDXX,Health Care,NASDAQ,"IDEXX Laboratories, Inc.",$14.16B,$64192.11
272,Jacquie,Fowles,ANFI,Consumer Non-Durables,NYSE,Amira Nature Foods Ltd,$141.43M,$37723.61
273,Kleon,Abadam,AIG.WS,n/a,NYSE,"American International Group, Inc.",n/a,$11508.60
274,Chevalier,Canas,TTOO,Health Care,NASDAQ,"T2 Biosystems, Inc.",$106.47M,$71082.61
275,Ketty,Coulter,COTV,Miscellaneous,NYSE,"Cotiviti Holdings, Inc.",$3.5B,$26832.66
276,Mickey,Voelker,MERC,Basic Industries,NASDAQ,Mercer International Inc.,$769.94M,$99152.32
277,Benedick,Brand-Hardy,BAH,Consumer Services,NYSE,Booz Allen Hamilton Holding Corporation,$4.72B,$91983.50
278,Warden,Sousa,WHF,n/a,NASDAQ,"WhiteHorse Finance, Inc.",$262.86M,$87107.31
279,Hugues,Stormes,KAI,Technology,NYSE,Kadant Inc,$852.55M,$18927.05
280,Flynn,Goodee,GHC,Consumer Services,NYSE,Graham Holdings Company,$3.35B,$87350.53
281,Trevar,Laverack,NWN,Public Utilities,NYSE,Northwest Natural Gas Company,$1.79B,$55989.45
282,Chadwick,Jizhaki,ONTXW,Health Care,NASDAQ,"Onconova Therapeutics, Inc.",n/a,$94970.65
283,Kippar,Camillo,LB,Consumer Services,NYSE,"L Brands, Inc.",$14.79B,$33959.95
284,Katina,Vincent,ABEV,Consumer Non-Durables,NYSE,Ambev S.A.,$83.85B,$8877.89
285,Sayre,Braga,NOK,Technology,NYSE,Nokia Corporation,$37.35B,$77270.83
286,Hortensia,Hansell,PSB^T,n/a,NYSE,"PS Business Parks, Inc.",n/a,$3857.62
287,Winni,Benzie,HEQ,n/a,NYSE,John Hancock Hedged Equity & Income Fund,$206.26M,$67722.05
288,Orelia,Greatham,GGB,Capital Goods,NYSE,Gerdau S.A.,$4.61B,$86526.70
289,Germaine,Yeandel,UAN,Basic Industries,NYSE,"CVR Partners, LP",$437.27M,$81831.14
290,Verla,Warwick,MCRB,Health Care,NASDAQ,"Seres Therapeutics, Inc.",$423.7M,$82480.04
291,Kaylee,Lant,EAI,Public Utilities,NYSE,"Entergy Arkansas, Inc.",n/a,$65597.03
292,Claretta,Timmons,DATA,Technology,NYSE,"Tableau Software, Inc.",$4.84B,$2311.49
293,Zita,Moakler,AHT,Consumer Services,NYSE,Ashford Hospitality Trust Inc,$628.48M,$33300.96
294,Jessamyn,Marzelo,MCHI,n/a,NASDAQ,iShares MSCI China ETF,$2.43B,$93262.03
295,Shannan,Clink,TMUSP,Public Utilities,NASDAQ,"T-Mobile US, Inc.",n/a,$30971.20
296,Quentin,Daines,LII,Capital Goods,NYSE,"Lennox International, Inc.",$8.05B,$20566.13
297,Darbie,Matonin,FBC,Finance,NYSE,"Flagstar Bancorp, Inc.",$1.78B,$10257.36
298,Cynthea,Goodacre,MASI,Health Care,NASDAQ,Masimo Corporation,$4.69B,$96385.13
299,Ema,McCotter,PEZ,n/a,NASDAQ,PowerShares DWA Consumer Cyclicals Momentum Portfolio,$58.53M,$85364.21
300,Tamas,Papis,CPT,Consumer Services,NYSE,Camden Property Trust,$7.79B,$3158.37
301,Annamaria,Killeen,DRRX,Health Care,NASDAQ,DURECT Corporation,$185.98M,$97893.67
302,Giffard,Lockett,GRIF,Finance,NASDAQ,"Griffin Industrial Realty, Inc.",$157.67M,$45705.85
303,Gib,Wark,ECR,Energy,NYSE,Eclipse Resources Corporation,$661.71M,$10923.49
304,Jervis,Coughtrey,MAC,Consumer Services,NYSE,Macerich Company (The),$8.19B,$98516.49
305,Chickie,State,BLDP,Energy,NASDAQ,"Ballard Power Systems, Inc.",$520.75M,$76209.08
306,Edie,Mardle,GJT,Finance,NYSE,"Synthetic Fixed-Income Securities, Inc.",n/a,$81533.45
307,Adan,Wittman,ABRN,Consumer Services,NYSE,Arbor Realty Trust,n/a,$35489.62
308,Dexter,Van der Merwe,K,Consumer Non-Durables,NYSE,Kellogg Company,$25.18B,$28880.82
309,Ebonee,Hooks,ICBK,Finance,NASDAQ,"County Bancorp, Inc.",$159.72M,$21001.66
310,Darda,Diggles,SCE^K,n/a,NYSE,Southern California Edison Company,n/a,$75049.22
311,Janna,MacAndrew,MATX,Consumer Services,NYSE,"Matson, Inc.",$1.3B,$58782.82
312,Pauletta,Samett,MTT,n/a,NYSE,Western Asset Municipal Defined Opportunity Trust Inc,$273.41M,$43791.21
313,Prescott,Westmacott,NCZ,n/a,NYSE,AllianzGI Convertible & Income Fund II,$463.93M,$45399.59
314,Alidia,Bruyns,FBM,Consumer Services,NYSE,"Foundation Building Materials, Inc.",$589.4M,$92351.36
315,Isabelita,Gutch,EOD,n/a,NYSE,Wells Fargo Global Dividend Opportunity Fund,$285.58M,$21977.96
316,Beaufort,Bockman,SUM,Basic Industries,NYSE,"Summit Materials, Inc.",$3.01B,$13150.62
317,Maybelle,Pegrum,AMH^F,n/a,NYSE,American Homes 4 Rent,n/a,$44517.80
318,Roxine,Rorke,OVLY,Finance,NASDAQ,Oak Valley Bancorp (CA),$112.21M,$50686.12
319,Sauncho,Weiss,JELD,Basic Industries,NYSE,"JELD-WEN Holding, Inc.",$3.6B,$30251.24
320,Cort,Moens,TTD,Technology,NASDAQ,"The Trade Desk, Inc.",$1.99B,$34523.11
321,Jobye,Grayshan,GDDY,Technology,NYSE,GoDaddy Inc.,$7.15B,$26075.23
322,Kevon,Stairs,BGFV,Consumer Services,NASDAQ,Big 5 Sporting Goods Corporation,$316.8M,$55957.06
323,Jammie,McGraith,AON,Finance,NYSE,Aon plc,$35.76B,$40849.22
324,Lorenzo,Mattea,SPKEP,Public Utilities,NASDAQ,"Spark Energy, Inc.",n/a,$37645.06
325,Gage,Paddick,CCS,Capital Goods,NYSE,"Century Communities, Inc.",$551.7M,$24600.23
326,Borg,Varfalameev,KLXI,Capital Goods,NASDAQ,KLX Inc.,$2.58B,$4177.44
327,Charmine,Halwood,GJP,n/a,NYSE,"Synthetic Fixed-Income Securities, Inc.",n/a,$4000.24
328,Giralda,Riche,FSBC,Finance,NASDAQ,"FSB Bancorp, Inc.",$28.74M,$54935.16
329,Valene,Lynas,SPH,Consumer Services,NYSE,"Suburban Propane Partners, L.P.",$1.53B,$59327.27
330,Willette,Formilli,BCE,Public Utilities,NYSE,"BCE, Inc.",$40.47B,$52288.81
331,Carie,Kemmis,SBNA,Transportation,NYSE,Scorpio Tankers Inc.,n/a,$90227.08
332,Laurena,Storah,ENB,Energy,NYSE,Enbridge Inc,$63.73B,$41842.05
333,Garald,Garbert,ATLO,Finance,NASDAQ,Ames National Corporation,$283.98M,$66516.77
334,Sheelagh,Cheesworth,ECCZ,n/a,NYSE,Eagle Point Credit Company Inc.,n/a,$78735.38
335,Otha,Channon,ILG,Finance,NASDAQ,"ILG, Inc",$3.46B,$7055.06
336,Link,Farnall,USEG,Energy,NASDAQ,U.S. Energy Corp.,$4.6M,$61257.90
337,Halli,Danev,MDT,Health Care,NYSE,Medtronic plc,$120.57B,$43741.32
338,Raynell,Yurshev,SBUX,Consumer Services,NASDAQ,Starbucks Corporation,$87.09B,$87068.91
339,Gerardo,Gilchrest,EXFO,Capital Goods,NASDAQ,EXFO Inc,$121.52M,$38465.73
340,Emmaline,Atmore,AHP,Consumer Services,NYSE,"Ashford Hospitality Prime, Inc.",$313.01M,$85573.63
341,Tanya,Sweetland,TIG,Health Care,NASDAQ,TiGenix,$103.1B,$71434.86
342,Celina,Ayton,ONEQ,n/a,NASDAQ,Fidelity Nasdaq Composite Index Tracking Stock,$798.86M,$74324.90
343,Lusa,Espina,RFT,Consumer Services,NYSE,RAIT Financial Trust,n/a,$6551.42
344,Gabriel,Guidera,WHR,Consumer Durables,NYSE,Whirlpool Corporation,$14.49B,$67772.73
345,Lurleen,Slewcock,CYHHZ,Health Care,NASDAQ,"Community Health Systems, Inc.",n/a,$45786.17
346,Koren,McKane,PYPL,Miscellaneous,NASDAQ,"PayPal Holdings, Inc.",$62.27B,$68819.65
347,Madlen,Rangeley,HTZ,Consumer Services,NYSE,"Hertz Global Holdings, Inc",$782.71M,$95009.26
348,Curr,MacSherry,VLY^A,Finance,NYSE,Valley National Bancorp,n/a,$67997.58
349,Kathe,Moorwood,CARB,Technology,NASDAQ,"Carbonite, Inc.",$599.33M,$97033.88
350,Katy,Hoogendorp,ORN,Basic Industries,NYSE,"Orion Group Holdings, Inc.",$198.43M,$92487.96
351,Bert,Raddan,BNTCW,Health Care,NASDAQ,Benitec Biopharma Limited,n/a,$74004.97
352,Mateo,MacAree,QPACU,Miscellaneous,NASDAQ,Quinpario Acquisition Corp. 2,n/a,$1936.63
353,Horatius,Lappin,TICCL,n/a,NASDAQ,TICC Capital Corp.,n/a,$64648.75
354,Raphael,Carmel,GLOG^A,n/a,NYSE,GasLog LP.,n/a,$13350.53
355,Abigail,Lightbourn,JPI,n/a,NYSE,Nuveen Preferred and Income Term Fund,$560.06M,$1969.22
356,Reba,Footer,CZNC,Finance,NASDAQ,Citizens & Northern Corp,$287.82M,$34822.49
357,Glynis,Couling,ENDP,Health Care,NASDAQ,Endo International plc,$2.4B,$4902.83
358,Flossie,Grinaway,PHMD,Health Care,NASDAQ,"PhotoMedex, Inc.",$6.29M,$85456.57
359,Justis,Ivanchov,MS^I,n/a,NYSE,Morgan Stanley,n/a,$35470.87
360,Kayne,Kainz,FAB,n/a,NASDAQ,First Trust Multi Cap Value AlphaDEX Fund,$109.6M,$11748.37
361,Manny,Yielding,WMS,Capital Goods,NYSE,"Advanced Drainage Systems, Inc.",$1.13B,$97260.52
362,Nanni,Corde,BVN,Basic Industries,NYSE,Buenaventura Mining Company Inc.,$2.85B,$51608.72
363,Revkah,Mynard,USAP,Basic Industries,NASDAQ,"Universal Stainless & Alloy Products, Inc.",$137.52M,$75388.71
364,Margette,Noli,FLGT,Health Care,NASDAQ,"Fulgent Genetics, Inc.",$92.71M,$11414.16
365,Illa,Chafney,SBUX,Consumer Services,NASDAQ,Starbucks Corporation,$87.09B,$19459.59
366,Major,Twohig,CETXP,Capital Goods,NASDAQ,Cemtrex Inc.,n/a,$93262.94
367,Dorris,Kleyn,ITIC,Finance,NASDAQ,Investors Title Company,$365.71M,$22350.32
368,Thekla,Jagiela,BECN,Consumer Services,NASDAQ,"Beacon Roofing Supply, Inc.",$2.96B,$88455.98
369,Adena,Buzin,HQH,n/a,NYSE,Tekla Healthcare Investors,$961.71M,$35134.61
370,Jarrid,Manna,GPRO,Miscellaneous,NASDAQ,"GoPro, Inc.",$1.12B,$96763.00
371,Florri,Hendren,CBMX,Health Care,NASDAQ,CombiMatrix Corporation,$14.26M,$26833.78
372,Conni,Thorns,MPLX,Energy,NYSE,MPLX LP,$12.54B,$35997.67
373,Penny,Belvard,WHLRD,Consumer Services,NASDAQ,"Wheeler Real Estate Investment Trust, Inc.",n/a,$84919.61
374,Annalee,Barnsdall,LCUT,Capital Goods,NASDAQ,"Lifetime Brands, Inc.",$261.63M,$14000.51
375,Gerek,FitzGeorge,SCS,Consumer Durables,NYSE,Steelcase Inc.,$1.99B,$85429.35
376,Godwin,Durman,EQBK,Finance,NASDAQ,"Equity Bancshares, Inc.",$386.51M,$59284.29
377,Dorothee,Wheatman,MOXC,Technology,NASDAQ,"Moxian, Inc.",$221.12M,$83094.33
378,Margaux,Cranidge,PTCT,Health Care,NASDAQ,"PTC Therapeutics, Inc.",$700.74M,$6658.40
379,Tonia,Molesworth,PFBX,Finance,NASDAQ,Peoples Financial Corporation,$66.09M,$69169.20
380,Corilla,Kohler,JMF,n/a,NYSE,Nuveen Energy MLP Total Return Fund,$491.02M,$22464.69
381,Pat,Esley,AFST,Finance,NYSE,"AmTrust Financial Services, Inc.",n/a,$16389.25
382,Adolph,Finden,CBL^D,n/a,NYSE,"CBL & Associates Properties, Inc.",n/a,$85591.24
383,Zared,Cabble,GJO,Finance,NYSE,STRATS Trust,n/a,$84334.73
384,Shawna,Benedidick,WTI,Energy,NYSE,"W&T Offshore, Inc.",$284.99M,$27928.22
385,Fidole,Percifer,BOKFL,Finance,NASDAQ,BOK Financial Corporation,n/a,$45736.75
386,Dun,Michell,SAVE,Transportation,NASDAQ,"Spirit Airlines, Inc.",$3.66B,$34143.47
387,Janie,Paute,RPXC,Miscellaneous,NASDAQ,RPX Corporation,$656.65M,$73220.70
388,Leese,Pree,FLL,Consumer Services,NASDAQ,"Full House Resorts, Inc.",$53.96M,$3402.14
389,Lavinie,Burth,DRH,Consumer Services,NYSE,Diamondrock Hospitality Company,$2.32B,$58615.88
390,Florella,Ashwin,ANH^A,n/a,NYSE,Anworth Mortgage Asset  Corporation,n/a,$58576.32
391,Marleen,Eastridge,UL,Basic Industries,NYSE,Unilever PLC,$157.69B,$62997.49
392,Shayne,Kyne,MUJ,n/a,NYSE,"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",$438.74M,$37244.11
393,Wenona,Jewers,BIOA,Basic Industries,NYSE,BioAmber Inc.,$89.35M,$82778.93
394,Zenia,Groundwater,ANY,Technology,NASDAQ,Sphere 3D Corp.,$13.37M,$1015.31
395,Abran,Hallock,PFH,Finance,NYSE,CABCO Series 2004-101 Trust,n/a,$2475.05
396,Jack,Coppins,BPT,Energy,NYSE,BP Prudhoe Bay Royalty Trust,$445.12M,$33614.72
397,Nick,Rape,RLI,Finance,NYSE,RLI Corp.,$2.5B,$98812.27
398,Adoree,Sarton,CHCI,Capital Goods,NASDAQ,"Comstock Holding Companies, Inc.",$6.74M,$60061.09
399,Electra,Cuthbert,ARTX,Miscellaneous,NASDAQ,Arotech Corporation,$92.5M,$78665.68
400,Mallorie,Bettington,MUI,n/a,NYSE,Blackrock Muni Intermediate Duration Fund Inc,$539.98M,$98860.88
401,Kaja,Clunan,CNAT,Health Care,NASDAQ,Conatus Pharmaceuticals Inc.,$146.32M,$26530.23
402,Cyrill,Breckwell,TUTT,n/a,NASDAQ,Tuttle Tactical Management U.S. Core ETF,$54.07M,$97863.06
403,Ludovika,Enticknap,PNI,n/a,NYSE,Pimco New York Municipal Income Fund II,$129.88M,$15645.57
404,Urbain,Lampett,AMX,Public Utilities,NYSE,"America Movil, S.A.B. de C.V.",$52.47B,$2871.09
405,Guthrie,Glusby,LOCO,Consumer Services,NASDAQ,"El Pollo Loco Holdings, Inc.",$542.39M,$33158.47
406,Kathie,Yetts,ERI,Consumer Services,NASDAQ,"Eldorado Resorts, Inc.",$1.53B,$92570.46
407,Gael,Grunguer,QIWI,Miscellaneous,NASDAQ,QIWI plc,$1.53B,$44456.08
408,Diarmid,Lovatt,DLBS,Finance,NASDAQ,iPath US Treasury Long Bond Bear ETN,$17.07M,$98151.51
409,Meryl,Kliement,UONE,Consumer Services,NASDAQ,"Urban One, Inc. ",$106.3M,$44236.45
410,Kahlil,Graveson,AEK,Finance,NYSE,Aegon NV,n/a,$24490.01
411,Porty,Attride,NTRI,Consumer Services,NASDAQ,NutriSystem Inc,$1.49B,$66124.02
412,Lannie,Enevoldsen,VSH,Capital Goods,NYSE,"Vishay Intertechnology, Inc.",$2.42B,$58961.34
413,Reggy,Heisler,AJX,Consumer Services,NYSE,Great Ajax Corp.,$273.46M,$70096.69
414,Madlen,Ungerechts,CFMS,Health Care,NASDAQ,"ConforMIS, Inc.",$180.66M,$87270.10
415,Kort,Grzegorzewicz,VSH,Capital Goods,NYSE,"Vishay Intertechnology, Inc.",$2.42B,$98196.11
416,Alice,Shone,PHI,Public Utilities,NYSE,PLDT Inc.,$8.11B,$3434.64
417,Elora,Lenton,AFG,Finance,NYSE,"American Financial Group, Inc.",$8.98B,$6825.64
418,Kala,Cloney,SCVL,Consumer Services,NASDAQ,"Shoe Carnival, Inc.",$345.67M,$80771.41
419,Tobe,Jouhan,CLNS^G,n/a,NYSE,"Colony NorthStar, Inc.",n/a,$28549.73
420,Mattias,Eymer,EBR,Public Utilities,NYSE,Centrais Electricas Brasileiras S.A.- Eletrobras,$5.13B,$12994.85
421,Tremayne,Gudgion,MSBI,Finance,NASDAQ,"Midland States Bancorp, Inc.",$655.78M,$95719.10
422,Magdalena,Deveraux,SLCA,Basic Industries,NYSE,"U.S. Silica Holdings, Inc.",$2.75B,$6514.46
423,Perla,Lengthorn,MDVXW,Health Care,NASDAQ,Medovex Corp.,n/a,$36616.31
424,Editha,Partlett,LOGI,Technology,NASDAQ,Logitech International S.A.,$6B,$89968.44
425,Sutherlan,Guinnane,GDEN,Consumer Services,NASDAQ,"Golden Entertainment, Inc.",$462.74M,$31685.28
426,Shani,Giovannazzi,WUBA,Technology,NYSE,58.com Inc.,$5.96B,$21556.68
427,Jessika,Brien,VWR,Consumer Durables,NASDAQ,VWR Corporation,$4.34B,$59238.24
428,Eddie,McGorley,IEX,Capital Goods,NYSE,IDEX Corporation,$8.64B,$66653.61
429,Luz,Vlasin,NUV,n/a,NYSE,Nuveen AMT-Free Municipal Value Fund,$2.09B,$65984.52
430,Alika,Balam,MNI,Consumer Services,NYSE,McClatchy Company (The),$85.51M,$86551.82
431,Berni,Ferrone,FOMX,Consumer Durables,NASDAQ,Foamix Pharmaceuticals Ltd.,$164.16M,$78451.07
432,Ephrayim,Scotsbrook,AJG,Finance,NYSE,Arthur J. Gallagher & Co.,$10.59B,$770.85
433,Mischa,Rymill,ONVI,Miscellaneous,NASDAQ,"Onvia, Inc.",$30.65M,$15715.59
434,Carina,Whatson,FTHI,n/a,NASDAQ,First Trust High Income ETF,$48.31M,$38149.73
435,Ban,Crichley,RDNT,Health Care,NASDAQ,"RadNet, Inc.",$358.85M,$81436.92
436,Kain,Abbots,L,Finance,NYSE,Loews Corporation,$16.21B,$83043.11
437,August,Bletso,NWLI,Finance,NASDAQ,"National Western Life Group, Inc.",$1.18B,$93326.14
438,Frank,Waterhowse,CHEK,Health Care,NASDAQ,Check-Cap Ltd.,$29.39M,$46787.55
439,Ram,McGarel,ROYT,Energy,NYSE,Pacific Coast Oil Trust,$61.73M,$22229.49
440,Minda,Phillput,ENZY          ,Consumer Durables,NASDAQ,Enzymotec Ltd.,$183.56M,$79279.73
441,Donny,Neeves,PFN,n/a,NYSE,PIMCO Income Strategy Fund II,$620.13M,$58526.88
442,Leon,Playfair,AZRX,n/a,NASDAQ,"AzurRx BioPharma, Inc.",$38.27M,$34539.81
443,Jacklin,Sayer,IBCP,Finance,NASDAQ,Independent Bank Corporation,$452.26M,$3585.95
444,Briggs,Pezey,UONEK,Consumer Services,NASDAQ,"Urban One, Inc. ",$103.88M,$11102.82
445,Joelly,Houndsom,RY^S,n/a,NYSE,Royal Bank Of Canada,n/a,$35663.04
446,Avivah,Collete,FSFG,Finance,NASDAQ,"First Savings Financial Group, Inc.",$116.61M,$87398.79
447,Agustin,Smickle,ZSAN,Health Care,NASDAQ,Zosano Pharma Corporation,$52.53M,$23682.55
448,Sharlene,Roarty,YRD,Finance,NYSE,Yirendai Ltd.,$1.41B,$5276.78
449,Orville,Viney,BXC,Capital Goods,NYSE,BlueLinx Holdings Inc.,$99.14M,$6148.06
450,Avigdor,Malam,RTN,Capital Goods,NYSE,Raytheon Company,$47.32B,$30906.39
451,Ernest,Jepensen,EPR,Consumer Services,NYSE,EPR Properties,$5.48B,$86637.90
452,Lexie,Wince,TLK,Public Utilities,NYSE,"PT Telekomunikasi Indonesia, Tbk",$32.88B,$90751.02
453,Zane,Caplin,KGC,Basic Industries,NYSE,Kinross Gold Corporation,$5.1B,$66211.83
454,Raviv,Sibborn,ITGR,Miscellaneous,NYSE,Integer Holdings Corporation,$1.31B,$77264.71
455,Orlando,Solway,WU,Miscellaneous,NYSE,Western Union Company (The),$8.99B,$37971.32
456,Maurine,Laxe,AGRO,Consumer Non-Durables,NYSE,Adecoagro S.A.,$1.21B,$32374.80
457,Julie,Jonah,ABR^B,n/a,NYSE,Arbor Realty Trust,n/a,$99256.97
458,Dev,Grishenkov,TYPE,Technology,NASDAQ,Monotype Imaging Holdings Inc.,$795.07M,$52037.87
459,Bealle,Drinkeld,JPS,n/a,NYSE,Nuveen Quality Preferred Income Fund 2,$2.07B,$86452.39
460,Julita,Schild,CBRL,Consumer Services,NASDAQ,"Cracker Barrel Old Country Store, Inc.",$3.93B,$77180.01
461,Thor,Imeson,FTR,Public Utilities,NASDAQ,Frontier Communications Corporation,$1.64B,$22127.39
462,Pru,Liggens,ELOS,Health Care,NASDAQ,Syneron Medical Ltd.,$385.8M,$10027.78
463,Lib,Vinall,THS,Consumer Non-Durables,NYSE,"Treehouse Foods, Inc.",$4.61B,$51488.24
464,Aleksandr,Penniell,MGYR,Finance,NASDAQ,"Magyar Bancorp, Inc.",$71.3M,$32999.35
465,Hartwell,Ellul,GS^D,n/a,NYSE,"Goldman Sachs Group, Inc. (The)",n/a,$89461.45
466,Vilhelmina,Naulls,LCAHW,Finance,NASDAQ,"Landcadia Holdings, Inc.",n/a,$56705.67
467,Drake,Stenett,FAB,n/a,NASDAQ,First Trust Multi Cap Value AlphaDEX Fund,$109.6M,$69619.86
468,Aloin,Kelberman,LUV,Transportation,NYSE,Southwest Airlines Company,$36.46B,$4404.46
469,Norry,Laible,EQGP,Public Utilities,NYSE,"EQT GP Holdings, LP",$6.64B,$32946.96
470,Tonye,Hanford,FAD,n/a,NASDAQ,First Trust Multi Cap Growth AlphaDEX Fund,$98.94M,$16234.09
471,Brent,Antoniottii,ILG,Finance,NASDAQ,"ILG, Inc",$3.46B,$26316.40
472,Conrade,Lillgard,WES,Public Utilities,NYSE,"Western Gas Partners, LP",$8.39B,$12452.82
473,Angie,Fernandez,PERY,Consumer Non-Durables,NASDAQ,Perry Ellis International Inc.,$288.6M,$42795.57
474,Darbee,Lambard,GLOP^A,n/a,NYSE,GasLog Partners LP,n/a,$2285.71
475,Konstanze,Hoffman,HSNI,Consumer Services,NASDAQ,"HSN, Inc.",$1.68B,$49985.48
476,Marisa,Rentenbeck,BBF,n/a,NYSE,BlackRock Municipal Income Investment Trust,$149.58M,$7498.13
477,Florrie,Shilladay,RELV,Health Care,NASDAQ,"Reliv' International, Inc.",$14.65M,$85652.15
478,Elsey,Arnoldi,NLY,Consumer Services,NYSE,Annaly Capital Management Inc,$12.59B,$2699.17
479,Glory,Leggett,CIA,Finance,NYSE,"Citizens, Inc.",$350.57M,$82550.25
480,Norine,Szymanski,BBT^H,n/a,NYSE,BB&T Corporation,n/a,$90613.75
481,Allsun,Minchi,GLPG,Health Care,NASDAQ,Galapagos NV,$4.01B,$86672.87
482,Thorin,Phalip,AGN,Health Care,NYSE,Allergan plc.,$79.09B,$10625.96
483,Batholomew,Binnes,PRAA,Finance,NASDAQ,"PRA Group, Inc.",$1.67B,$66918.12
484,Wendi,Munning,FATE,Health Care,NASDAQ,"Fate Therapeutics, Inc.",$123.38M,$36614.03
485,Tabbi,Glendinning,ATRI,Health Care,NASDAQ,Atrion Corporation,$1.04B,$70646.35
486,Maitilde,Bartul,CRH,Capital Goods,NYSE,CRH PLC,$30.09B,$50916.35
487,Lulu,Garter,IFMK,Consumer Services,NASDAQ,iFresh Inc.,$173.78M,$50444.89
488,Libbie,Eadington,PFO,n/a,NYSE,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,$154.23M,$4186.83
489,Margie,Larkin,TRQ,Basic Industries,NYSE,Turquoise Hill Resources Ltd.,$4.99B,$76692.00
490,Bordie,Brunton,EMCG,n/a,NASDAQ,WisdomTree Emerging Markets Consumer Growth Fund,$25.85M,$63657.95
491,Trev,Winning,RMBS,Technology,NASDAQ,"Rambus, Inc.",$1.32B,$7496.30
492,Adriaens,Riddlesden,RRGB,Consumer Services,NASDAQ,"Red Robin Gourmet Burgers, Inc.",$828.17M,$36134.79
493,Hana,Lys,MDIV,n/a,NASDAQ,First Trust Multi-Asset Diversified Income Index Fund,$887.04M,$16403.84
494,Colan,Cuardall,HCP,Consumer Services,NYSE,"HCP, Inc.",$15.23B,$44712.24
495,Tome,Aickin,CROX,Consumer Non-Durables,NASDAQ,"Crocs, Inc.",$537.11M,$67754.55
496,Eadmund,Andreia,RPAI,Consumer Services,NYSE,"Retail Properties of America, Inc.",$2.9B,$13010.52
497,Weidar,Hurburt,SKT,Consumer Services,NYSE,"Tanger Factory Outlet Centers, Inc.",$2.49B,$32720.01
498,Ado,Golding,HAL,Energy,NYSE,Halliburton Company,$38.42B,$63396.52
499,Bobbie,Abrahamowitcz,LSXMB,Consumer Services,NASDAQ,Liberty Media Corporation,n/a,$75025.53
500,Cinnamon,Bellamy,C^S,n/a,NYSE,Citigroup Inc.,n/a,$70863.52
501,Annette,Willbourne,DPG,n/a,NYSE,Duff & Phelps Global Utility Income Fund Inc.,$626.98M,$6652.92
502,Sophey,Theriot,XLRN,Health Care,NASDAQ,Acceleron Pharma Inc.,$1.15B,$85581.99
503,Carleen,Riggs,MITK,Technology,NASDAQ,"Mitek Systems, Inc.",$280.33M,$93715.04
504,Howard,Ambrosoli,PRTK,Health Care,NASDAQ,"Paratek Pharmaceuticals, Inc. ",$618.42M,$75438.32
505,Rebecca,Mushart,GCP,Basic Industries,NYSE,GCP Applied Technologies Inc.,$2.17B,$7395.44
506,Carey,Stienham,PZE,Energy,NYSE,Petrobras Argentina S.A.,$2.59B,$13760.92
507,Tiffie,Feldon,PAHC,Health Care,NASDAQ,Phibro Animal Health Corporation,$1.43B,$97273.77
508,Beck,Woodward,SLG,Consumer Services,NYSE,SL Green Realty Corporation,$10.76B,$58772.84
509,Rani,Josiah,PSA^E,Consumer Services,NYSE,Public Storage,n/a,$76405.32
510,Marin,Tomsen,SUN,Energy,NYSE,Sunoco LP,$3.47B,$54564.39
511,Aurore,Yellep,PEBK,Finance,NASDAQ,"Peoples Bancorp of North Carolina, Inc.",$175.04M,$58461.72
512,Sauncho,Cherry,BEL,Consumer Services,NYSE,Belmond Ltd.,$1.35B,$68215.50
513,Ogdon,Yeomans,BOCH,Finance,NASDAQ,Bank of Commerce Holdings (CA),$182.92M,$75545.83
