id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
256,Kimmi,Tomaschke,FEM,n/a,NASDAQ,First Trust Emerging Markets AlphaDEX Fund,$274.06M,$77120.44
257,Dur,Bausor,GCVRZ,Health Care,NASDAQ,Sanofi,n/a,$97813.76
258,Bessie,Cartledge,MNGA,Technology,NASDAQ,MagneGas Corporation,$7.87M,$67523.85
259,Adam,Micah,GDL,n/a,NYSE,The GDL Fund,$186.14M,$91358.77
260,Chloe,Venny,LBF,n/a,NYSE,"Scudder Global High Income Fund, Inc.",$56.46M,$46592.33
261,Ruben,Hawick,NEE,Public Utilities,NYSE,"NextEra Energy, Inc.",$66.87B,$76439.19
262,Ernestine,Foad,MHN,n/a,NYSE,"Blackrock MuniHoldings New York Quality Fund, Inc.",$431.8M,$41941.07
263,Anabella,Minot,CPLA,Consumer Services,NASDAQ,Capella Education Company,$1.04B,$48955.96
264,Kamillah,Crosland,FISV,Technology,NASDAQ,"Fiserv, Inc.",$26.47B,$99492.37
265,Joella,Tooth,MICT,Capital Goods,NASDAQ,"Micronet Enertec Technologies, Inc.",$6.89M,$81258.60
266,Ashil,Shaddock,ARI^C,n/a,NYSE,Apollo Commercial Real Estate Finance,n/a,$85308.43
267,Reese,Cocke,RDNT,Health Care,NASDAQ,"RadNet, Inc.",$358.85M,$45969.15
268,Karon,Palmar,KSS,Consumer Services,NYSE,Kohl's Corporation,$6.37B,$18776.66
269,Dana,Keynes,R,Consumer Services,NYSE,"Ryder System, Inc.",$3.6B,$720.08
270,Nels,Benedict,AOD,n/a,NYSE,Alpine Total Dynamic Dividend Fund,$943.59M,$88562.29
271,Jerrilee,Espine,JCE,n/a,NYSE,Nuveen Core Equity Alpha Fund,$234.72M,$527.44
272,Ezmeralda,Peat,TTS,Consumer Services,NASDAQ,"Tile Shop Hldgs, Inc.",$1.12B,$51561.62
273,Geoff,Dearell,DSKE,Consumer Services,NASDAQ,"Daseke, Inc.",$378.29M,$26601.10
274,Costa,Inmett,FSZ,n/a,NASDAQ,First Trust Switzerland AlphaDEX Fund,$192.43M,$72150.12
275,Cynthea,Topp,MTG,Finance,NYSE,MGIC Investment Corporation,$4.14B,$9626.06
276,Reyna,Abell,PNFP,Finance,NASDAQ,"Pinnacle Financial Partners, Inc.",$3.27B,$49019.57
277,Ned,Jovasevic,ADRO,Health Care,NASDAQ,"Aduro Biotech, Inc.",$737.59M,$12636.27
278,Joey,Viccars,TOCA,Health Care,NASDAQ,Tocagen Inc.,$296.12M,$85324.31
279,Evangeline,Blurton,MMDMU,Finance,NASDAQ,Modern Media Acquisition Corp.,n/a,$11336.88
280,Codee,Dunkerley,LNGR,n/a,NASDAQ,Global X Longevity Thematic ETF,n/a,$98826.85
281,Zollie,Arnatt,PVTB,Finance,NASDAQ,"PrivateBancorp, Inc.",$4.87B,$36801.20
282,Jared,Rickasse,SRUNU,Finance,NASDAQ,Silver Run Acquisition Corporation II,n/a,$92349.75
283,Caresse,Pyrke,RELY,Consumer Non-Durables,NASDAQ,"Real Industry, Inc. ",$90.88M,$78113.35
284,Marrissa,Hamsher,ETG,n/a,NYSE,Eaton Vance Tax-Advantaged Global Dividend Income Fund,$1.29B,$47499.13
285,Erinn,Demke,CGBD,n/a,NASDAQ,"TCG BDC, Inc.",n/a,$69271.27
286,Belita,Bailes,ATTU,Technology,NASDAQ,Attunity Ltd.,$126.74M,$22714.40
287,Cyrille,Quakley,TGT,Consumer Services,NYSE,Target Corporation,$29.03B,$45577.95
288,Brook,Dollimore,URI,Technology,NYSE,"United Rentals, Inc.",$8.89B,$84440.94
289,Cletis,Leel,LINC,Consumer Services,NASDAQ,Lincoln Educational Services Corporation,$80.58M,$49548.70
290,Alfredo,Haggie,LMNR,Consumer Non-Durables,NASDAQ,Limoneira Co,$310.86M,$80247.47
291,Liuka,Pyper,COLL,Health Care,NASDAQ,"Collegium Pharmaceutical, Inc.",$312.26M,$77180.09
292,Ileane,Capp,MYI,n/a,NYSE,"Blackrock MuniYield Quality Fund III, Inc.",$975.82M,$15601.86
293,Morganica,Pidwell,CE,Basic Industries,NYSE,Celanese Corporation,$12.76B,$56717.09
294,Buckie,Wonham,FONR,Health Care,NASDAQ,Fonar Corporation,$176.92M,$98315.46
295,Nollie,Denington,SGYP,Health Care,NASDAQ,"Synergy Pharmaceuticals, Inc.",$915.55M,$5552.00
296,Alfy,Cowterd,COWN,Finance,NASDAQ,Cowen Inc.,$475.98M,$55586.11
297,Ashley,Arp,GTHX,Health Care,NASDAQ,"G1 Therapeutics, Inc.",$602.55M,$4789.33
298,Agathe,Lotherington,FCAU,Capital Goods,NYSE,Fiat Chrysler Automobiles N.V.,$20.65B,$37831.90
299,Britt,Savege,TSLF,n/a,NYSE,THL Credit Senior Loan Fund,$133.17M,$65097.83
300,Aarika,Glanders,RNR^C,n/a,NYSE,RenaissanceRe Holdings Ltd.,n/a,$63999.91
301,Colver,Gilardi,SSNT,Miscellaneous,NASDAQ,"SilverSun Technologies, Inc.",$16.12M,$21532.20
302,Garland,Slyford,MEDP,Health Care,NASDAQ,"Medpace Holdings, Inc.",$1.16B,$37245.35
303,Danell,Ricco,UVSP,Finance,NASDAQ,Univest Corporation of Pennsylvania,$793.18M,$50665.48
304,Nichole,Nockalls,CZFC,Finance,NASDAQ,Citizens First Corporation,$45.43M,$81699.77
305,Stafford,Simms,ANSS,Technology,NASDAQ,"ANSYS, Inc.",$10.41B,$40228.03
306,Rennie,Rogez,ATKR,Miscellaneous,NYSE,Atkore International Group Inc.,$1.39B,$6028.15
307,Lib,Morch,MU,Technology,NASDAQ,"Micron Technology, Inc.",$33.03B,$57407.50
308,Shoshana,Deeney,THQ,n/a,NYSE,Tekla Healthcare Opportunies Fund,$772.41M,$75975.58
309,Hailee,Ivanchin,KED,n/a,NYSE,Kayne Anderson Energy Development Company,$184.66M,$61691.78
310,Brinna,Parkinson,GUT^A,n/a,NYSE,Gabelli Utility Trust (The),n/a,$29312.69
311,Tish,Ligertwood,BELFB,Capital Goods,NASDAQ,Bel Fuse Inc.,$312.96M,$69061.31
312,Piggy,Durtnal,HLIT,Technology,NASDAQ,Harmonic Inc.,$430.84M,$88985.29
313,Raynell,Youster,VRTV,Consumer Services,NYSE,Veritiv Corporation,$695.1M,$53020.82
314,Cammy,Brozek,AEL,Finance,NYSE,American Equity Investment Life Holding Company,$2.22B,$74402.16
315,Gratia,Mathis,LAD,Consumer Durables,NYSE,"Lithia Motors, Inc.",$2.22B,$97372.45
316,Viviyan,Caneo,OESX,Consumer Durables,NASDAQ,"Orion Energy Systems, Inc.",$38.19M,$12780.21
317,Pavia,Matveichev,ADMS,Health Care,NASDAQ,"Adamas Pharmaceuticals, Inc.",$391.07M,$72649.11
318,Marlyn,Guillotin,FCA,n/a,NASDAQ,First Trust China AlphaDEX Fund,$4.63M,$13173.00
319,Dolorita,Penhall,DFIN,Consumer Services,NYSE,"Donnelley Financial Solutions, Inc.",$758.66M,$89748.37
320,Laurens,Emloch,PQ,Energy,NYSE,Petroquest Energy Inc,$46.9M,$98115.49
321,Kelsy,Ranyelld,FFG,Finance,NYSE,"FBL Financial Group, Inc.",$1.6B,$86501.49
322,Merrick,Thames,TPL,Energy,NYSE,Texas Pacific Land Trust,$2.41B,$63318.42
323,Jaime,Stanhope,VRIG,n/a,NASDAQ,PowerShares Variable Rate Investment Grade Portfolio,$69.29M,$59171.30
324,Aloisia,Annatt,SVBI,Finance,NASDAQ,Severn Bancorp Inc,$86.11M,$39320.04
325,Annette,Brede,PAHC,Health Care,NASDAQ,Phibro Animal Health Corporation,$1.43B,$56618.10
326,Zonda,Linfield,SOXX,n/a,NASDAQ,iShares PHLX SOX Semiconductor Sector Index Fund,$1.11B,$21767.58
327,Bekki,Walsham,GGG,Capital Goods,NYSE,Graco Inc.,$6.28B,$48858.34
328,Beverlie,Klug,SAN^I,n/a,NYSE,"Banco Santander, S.A.",n/a,$5937.83
329,Mabelle,Colkett,AC,Finance,NYSE,"Associated Capital Group, Inc.",$804.39M,$97293.93
330,Bordie,Dallicoat,CPL,Public Utilities,NYSE,CPFL Energia S.A.,$8.14B,$28081.51
331,Benedicto,Giblin,SGRY,Health Care,NASDAQ,"Surgery Partners, Inc.",$1.1B,$40533.39
332,Meaghan,Timmes,AHP^B,n/a,NYSE,"Ashford Hospitality Prime, Inc.",n/a,$28256.54
333,Katalin,Lansdowne,HRC,Health Care,NYSE,Hill-Rom Holdings Inc,$5.22B,$25679.29
334,Jennine,Bosch,CMRE,Transportation,NYSE,Costamare Inc.,$710.19M,$74049.76
335,Alexis,Ashness,VYMI,n/a,NASDAQ,Vanguard International High Dividend Yield ETF,$371.88M,$59286.80
336,Janek,Dunniom,VDTH,Consumer Services,NASDAQ,Videocon d2h Limited,$1.05B,$36510.20
337,Ambrosio,Reddel,SWIN,n/a,NASDAQ,ALPS/Dorsey Wright Sector Momentum ETF,$6.79M,$19550.53
338,Winn,O'Fielly,WWE,Consumer Services,NYSE,"World Wrestling Entertainment, Inc.",$1.6B,$45613.21
339,Alain,De Clairmont,FDX,Transportation,NYSE,FedEx Corporation,$56.28B,$96580.85
340,Coleen,Berndtsson,FRBK,Finance,NASDAQ,"Republic First Bancorp, Inc.",$555.38M,$15881.29
341,Beale,Troyes,BONT,Consumer Services,NASDAQ,"The Bon-Ton Stores, Inc.",$10.54M,$16749.46
342,Freddie,Allsop,NWHM,Capital Goods,NYSE,New Home Company Inc. (The),$238.68M,$13116.62
343,Brocky,Couldwell,SA,Basic Industries,NYSE,"Seabridge Gold, Inc.",$559.33M,$48821.28
344,Archibaldo,Yegorkov,KSU^,Transportation,NYSE,Kansas City Southern,n/a,$64780.59
345,Orly,Regler,MXE,n/a,NYSE,"Mexico Equity and Income Fund, Inc. (The)",$83.2M,$42403.37
346,Herby,Luna,AU,Basic Industries,NYSE,AngloGold Ashanti Limited,$4.21B,$17251.09
347,Sayre,Rubra,ORI,Finance,NYSE,Old Republic International Corporation,$5.38B,$39753.84
348,Prinz,Harvison,EVGN,Basic Industries,NASDAQ,Evogene Ltd.,$130.67M,$71754.75
349,Dominica,Heinonen,GDEN,Consumer Services,NASDAQ,"Golden Entertainment, Inc.",$462.74M,$68231.00
350,Dorolisa,McLean,BPFHP,Finance,NASDAQ,"Boston Private Financial Holdings, Inc.",n/a,$28878.94
351,Debera,Waghorne,KO,Consumer Non-Durables,NYSE,Coca-Cola Company (The),$193.59B,$31850.90
352,Marcelia,Van Bruggen,ZYNE,Health Care,NASDAQ,"Zynerba Pharmaceuticals, Inc.",$225.51M,$19730.54
353,Welbie,Robbey,ORMP,Health Care,NASDAQ,Oramed Pharmaceuticals Inc.,$98.91M,$99965.64
354,Carolynn,Brodie,NTIC,Capital Goods,NASDAQ,Northern Technologies International Corporation,$73.3M,$12410.32
355,Gratiana,Burdas,NQP,n/a,NYSE,Nuveen Pennsylvania Quality Municipal Income Fund,$507.8M,$68099.25
356,Nickie,Braunfeld,NVGN,Health Care,NASDAQ,Novogen Limited,$16.59M,$94741.56
357,Clarance,Birkenshaw,H,Consumer Services,NYSE,Hyatt Hotels Corporation,$7.26B,$32132.43
358,Ewen,Roxbrough,LMNX,Health Care,NASDAQ,Luminex Corporation,$911.47M,$56583.77
359,Celisse,Ruse,BOLD,Health Care,NASDAQ,"Audentes Therapeutics, Inc.",$463.59M,$86244.42
360,Brandie,Hambelton,XOG,Energy,NASDAQ,"Extraction Oil & Gas, Inc.",$2.25B,$1656.52
361,Seamus,Grinval,CIE,Energy,NYSE,"Cobalt International Energy, Inc.",$93.34M,$16941.88
362,Broderick,Elsworth,RIG,Energy,NYSE,Transocean Ltd.,$3.37B,$22218.31
363,Abner,Bonavia,AVXL,Health Care,NASDAQ,Anavex Life Sciences Corp.,$221.78M,$50949.47
364,Ruthann,Gatchel,BAC.WS.B,n/a,NYSE,Bank of America Corporation,n/a,$25739.39
365,Lydie,Fattore,PSA^Z,n/a,NYSE,Public Storage,n/a,$2802.79
366,Leanna,Basey,ARR^B,n/a,NYSE,"ARMOUR Residential REIT, Inc.",n/a,$17382.24
367,Bevvy,Heindrick,AGO^F,n/a,NYSE,Assured Guaranty Ltd.,n/a,$58268.74
368,Dionisio,Lettuce,BKEPP,Energy,NASDAQ,"Blueknight Energy Partners L.P., L.L.C.",$237.43M,$91641.69
369,Roxine,Burbage,CUBI,Finance,NYSE,"Customers Bancorp, Inc",$875.28M,$67865.72
370,Dominick,Boydle,KS,Basic Industries,NYSE,KapStone Paper and Packaging Corporation,$2.09B,$90382.93
371,Fanny,Riddles,SNSS,Health Care,NASDAQ,"Sunesis Pharmaceuticals, Inc.",$59.23M,$11038.84
372,Purcell,Cuddehy,TSI,n/a,NYSE,"TCW Strategic Income Fund, Inc.",$271.82M,$76901.92
373,Ruggiero,Haggish,ZF,n/a,NYSE,Virtus Total Return Fund Inc.,$277.82M,$87024.74
374,Giffer,Presdie,VTVT,Health Care,NASDAQ,vTv Therapeutics Inc.,$154.55M,$2042.11
375,Jeremy,Van Oort,TUES,Consumer Services,NASDAQ,Tuesday Morning Corp.,$83.44M,$50049.71
376,Porter,Tribble,MZF,n/a,NYSE,Managed Duration Investment Grade Municipal Fund,$94.05M,$69346.35
377,Wylie,Kinch,CYH,Health Care,NYSE,"Community Health Systems, Inc.",$1.03B,$71818.58
378,Chrissy,Daulby,ARTW,Capital Goods,NASDAQ,"Art's-Way Manufacturing Co., Inc.",$12.26M,$98615.62
379,Cybil,Brattell,STI^E,n/a,NYSE,"SunTrust Banks, Inc.",n/a,$71365.32
380,Kalinda,Espina,GPS,Consumer Services,NYSE,"Gap, Inc. (The)",$9.06B,$45004.91
381,Moyna,Santon,NHLDW,Finance,NASDAQ,National Holdings Corporation,n/a,$29102.69
382,Rossy,Varga,INTX,Technology,NASDAQ,"Intersections, Inc.",$103.85M,$72960.84
383,Killie,Wheelan,NSP,Technology,NYSE,"Insperity, Inc.",$1.6B,$32432.18
384,Serge,Bygate,KF,n/a,NYSE,"Korea Fund, Inc. (The)",$233.08M,$8936.57
385,Tomasina,Baddam,UBSI,Finance,NASDAQ,"United Bankshares, Inc.",$4.19B,$82190.19
386,Godard,Aloshechkin,AZRX,n/a,NASDAQ,"AzurRx BioPharma, Inc.",$38.27M,$78218.19
387,Nealson,Neill,ALK,Transportation,NYSE,"Alaska Air Group, Inc.",$10.97B,$87119.17
388,Etheline,Ballendine,MS^K,n/a,NYSE,Morgan Stanley,n/a,$84844.40
389,Claudia,Towne,DLNG,Consumer Services,NYSE,Dynagas LNG Partners LP,$517.44M,$37694.03
390,Haywood,Estevez,ARW,Consumer Non-Durables,NYSE,"Arrow Electronics, Inc.",$6.85B,$26497.52
391,Gaynor,Strelitz,WALA,Finance,NYSE,Western Alliance Bancorporation,n/a,$73131.66
392,Gareth,Yvens,PFSW,Miscellaneous,NASDAQ,"PFSweb, Inc.",$136.89M,$73540.05
393,Tiler,Pridden,MAC,Consumer Services,NYSE,Macerich Company (The),$8.19B,$93948.86
394,Codi,Readmire,CNTF,n/a,NASDAQ,China TechFaith Wireless Communication Technology Limited,$33.67M,$34426.07
395,Stormy,McCuaig,DEA,Consumer Services,NYSE,"Easterly Government Properties, Inc.",$779.29M,$99234.00
396,Beverie,Culham,EVF,n/a,NYSE,Eaton Vance Senior Income Trust,$255.6M,$92046.34
397,Sullivan,Sycamore,EXK,Basic Industries,NYSE,Endeavour Silver Corporation,$370.33M,$75895.04
398,Matias,Wrettum,BUFF,Consumer Non-Durables,NASDAQ,"Blue Buffalo Pet Products, Inc.",$4.74B,$30241.82
399,Forrester,Wattinham,LL,Consumer Services,NYSE,"Lumber Liquidators Holdings, Inc",$707.33M,$90118.23
400,Cale,Hyrons,AFSD,Finance,NYSE,Aflac Incorporated,n/a,$54278.75
401,Nathanial,Zupo,TPVG,n/a,NYSE,TriplePoint Venture Growth BDC Corp.,$214.42M,$93674.37
402,Phil,Waddams,PBMD,Health Care,NASDAQ,Prima BioMed Ltd,$49.34M,$26381.74
403,Laughton,Cordes,NAD,n/a,NYSE,Nuveen Quality Municipal Income Fund,$2.85B,$65775.94
404,Aharon,Itzhayek,PL^C,n/a,NYSE,Protective Life Corporation,n/a,$25988.16
405,Morrie,Dallan,DFRG,Consumer Services,NASDAQ,"Del Frisco's Restaurant Group, Inc.",$355.74M,$54099.45
406,Rosalynd,Lyne,PGTI,Capital Goods,NASDAQ,"PGT Innovations, Inc.",$610.36M,$3909.00
407,Belle,Huller,LENS,Health Care,NASDAQ,Presbia PLC,$53.93M,$91707.96
408,Nancie,Seniour,MOFG,Finance,NASDAQ,"MidWestOne Financial Group, Inc.",$437.4M,$28112.07
409,Dario,Krahl,OME,Consumer Non-Durables,NYSE,Omega Protein Corporation,$390.47M,$32802.15
410,Worthington,Slocombe,ITCB,Finance,NYSE,Ita? CorpBanca,$4.74B,$82646.84
411,Mora,Trazzi,ATLO,Finance,NASDAQ,Ames National Corporation,$283.98M,$24834.62
412,King,Danilchenko,TOO^A,n/a,NYSE,Teekay Offshore Partners L.P.,n/a,$82664.37
413,Beniamino,Bickley,RARX,Health Care,NASDAQ,"Ra Pharmaceuticals, Inc.",$480.69M,$57784.83
414,Lamar,Walbridge,CBL^E,n/a,NYSE,"CBL & Associates Properties, Inc.",n/a,$79673.94
415,Ranna,Sandercock,STML,Health Care,NASDAQ,"Stemline Therapeutics, Inc.",$208.46M,$43546.75
416,Lindsey,McNeish,SGMO,Health Care,NASDAQ,"Sangamo Therapeutics, Inc.",$535.95M,$72462.01
417,Michele,Fulbrook,CAA,Capital Goods,NYSE,"CalAtlantic Group, Inc.",$3.96B,$21090.16
418,Almeta,Fouldes,CAVM,Technology,NASDAQ,"Cavium, Inc.",$4.48B,$37894.79
419,Roley,Dorracott,CLGX,Technology,NYSE,"CoreLogic, Inc.",$3.61B,$27755.40
420,Olympia,Dodgshon,BMCH,Consumer Services,NASDAQ,"BMC Stock Holdings, Inc.",$1.48B,$74002.46
421,Jaquelyn,Elion,FCFP,Finance,NASDAQ,"First Community Financial Partners, Inc.",$234.26M,$25317.66
422,Ellene,Clemits,HMY,Basic Industries,NYSE,Harmony Gold Mining Company Limited,$734.96M,$54216.32
423,Maia,Jakeman,NICE,Technology,NASDAQ,NICE Ltd,$4.69B,$58117.58
424,Venus,Berzin,FMO,n/a,NYSE,Fiduciary/Claymore MLP Opportunity Fund,$446.85M,$42495.10
425,Gayleen,Kornyakov,PKY,n/a,NYSE,"Parkway, Inc.",$1.02B,$68723.69
426,Quintilla,Littell,FMCI,Finance,NASDAQ,Forum Merger Corporation,$217.09M,$76027.53
427,Valina,Shelliday,CNTF,n/a,NASDAQ,China TechFaith Wireless Communication Technology Limited,$33.67M,$47599.22
428,Ody,Grute,BANC,Finance,NYSE,"Banc of California, Inc.",$1.09B,$48886.22
429,Caldwell,Reed,RPAI^A,n/a,NYSE,"Retail Properties of America, Inc.",n/a,$61607.90
430,Moyna,Nixon,VNTV,Miscellaneous,NYSE,"Vantiv, Inc.",$11.94B,$59948.90
431,Ashley,Arnholz,FNX,n/a,NASDAQ,First Trust Mid Cap Core AlphaDEX Fund,$699.62M,$13177.36
432,Ramonda,Daskiewicz,VNTV,Miscellaneous,NYSE,"Vantiv, Inc.",$11.94B,$11676.35
433,Celestyn,Monnoyer,AVAL,Finance,NYSE,Grupo Aval Acciones y Valores S.A.,$9.32B,$16345.30
434,Deane,McCaughey,PSA^U,Consumer Services,NYSE,Public Storage,n/a,$22451.18
435,Rea,Bremmell,CJJD,Consumer Durables,NASDAQ,"China Jo-Jo Drugstores, Inc.",$44.38M,$35690.09
436,Emelina,Bruckenthal,BLW,Finance,NYSE,Citigroup Inc.,$580.22M,$56017.23
437,Amanda,Lening,SWJ,Capital Goods,NYSE,"Stanley Black & Decker, Inc.",n/a,$27274.62
438,Lorene,McAlees,DLR^I,n/a,NYSE,"Digital Realty Trust, Inc.",n/a,$65344.06
439,Jon,Button,TCI,Consumer Services,NYSE,"Transcontinental Realty Investors, Inc.",$230.24M,$91376.25
440,Nikki,Paolone,CHS,Consumer Services,NYSE,"Chico's FAS, Inc.",$1.2B,$74981.51
441,Cyb,Spurway,SRTS,Health Care,NASDAQ,"Sensus Healthcare, Inc.",$52.75M,$93832.64
442,D'arcy,Ouldcott,FKU,n/a,NASDAQ,First Trust United Kingdom AlphaDEX Fund,$27.49M,$23513.72
443,Clevie,Edmed,CAA,Capital Goods,NYSE,"CalAtlantic Group, Inc.",$3.96B,$62965.91
444,Linus,Gandrich,LBTYA,Consumer Services,NASDAQ,Liberty Global plc,$25.01B,$64979.53
445,Desdemona,Steggles,LMRKO,Consumer Services,NASDAQ,Landmark Infrastructure Partners LP,n/a,$31893.43
446,Judd,MacQuarrie,MORN,Finance,NASDAQ,"Morningstar, Inc.",$3.34B,$48421.10
447,Fabe,Trew,MO,Consumer Non-Durables,NYSE,Altria Group,$149.28B,$24269.42
448,Pascal,Claricoates,SLTB,Transportation,NYSE,Scorpio Bulkers Inc.,n/a,$75848.19
449,Aurelea,McLugaish,CBB^B,n/a,NYSE,Cincinnati Bell Inc,n/a,$88548.35
450,Rebe,Algy,PRFT,Technology,NASDAQ,"Perficient, Inc.",$612.6M,$52188.52
451,Marlowe,Vauls,GJR,n/a,NYSE,"Synthetic Fixed-Income Securities, Inc.",n/a,$98578.36
452,Ranique,Dmytryk,EGAN,Technology,NASDAQ,eGain Corporation,$42.01M,$97125.36
453,Athena,Stollberger,PSF,n/a,NYSE,"Cohen & Steers Select Preferred and Income Fund, Inc.",$339.02M,$67430.55
454,Loise,Lorkin,ABIL,Finance,NASDAQ,Ability Inc.,$31.94M,$36639.96
455,Erika,Eydel,ODFL,Transportation,NASDAQ,"Old Dominion Freight Line, Inc.",$7.81B,$37622.99
456,Alexandr,Jurisch,AZPN,Technology,NASDAQ,"Aspen Technology, Inc.",$4.12B,$21504.29
457,Sammie,Dyerson,DDR^J,n/a,NYSE,DDR Corp.,n/a,$64101.08
458,Jolee,Ackrill,SHOO,Consumer Non-Durables,NASDAQ,"Steven Madden, Ltd.",$2.29B,$65263.30
459,Georgiana,Millican,BJRI,Consumer Services,NASDAQ,"BJ's Restaurants, Inc.",$834.31M,$84652.56
460,Shea,Ridding,QEP,Energy,NYSE,"QEP Resources, Inc.",$2.18B,$61538.96
461,Humfrid,Paver,BYFC,Finance,NASDAQ,Broadway Financial Corporation,$54.9M,$34528.90
462,Lura,Staynes,DSX^B,n/a,NYSE,Diana Shipping inc.,n/a,$47232.51
463,Rachel,Knipe,GUT^A,n/a,NYSE,Gabelli Utility Trust (The),n/a,$11015.75
464,Ray,Warton,BIOP,Health Care,NASDAQ,"Bioptix, Inc",$19.42M,$33629.11
465,Antonietta,Allawy,ATVI,Technology,NASDAQ,"Activision Blizzard, Inc",$44.32B,$30534.56
466,Lorelle,Wildash,MIE,n/a,NYSE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",$282.94M,$16994.10
467,Zulema,Lovekin,DISCK,Consumer Services,NASDAQ,"Discovery Communications, Inc.",$9.85B,$9049.81
468,Catlin,Schimon,VCLT,n/a,NASDAQ,Vanguard Long-Term Corporate Bond ETF,$1.91B,$63994.52
469,Salomo,Ankers,CVO,Consumer Durables,NYSE,Cenveo Inc,$52.17M,$87904.49
470,Thedrick,Gaish,KNOP,Consumer Services,NYSE,KNOT Offshore Partners LP,$702.27M,$35028.30
471,Bron,Gillcrist,ECPG,Finance,NASDAQ,Encore Capital Group Inc,$996.04M,$31676.62
472,Fredrika,Acosta,LPSN,Technology,NASDAQ,"LivePerson, Inc.",$663.34M,$11407.24
473,Brody,Womersley,BYSI,Health Care,NASDAQ,"BeyondSpring, Inc.",$835.65M,$25704.40
474,Jacqui,Ingman,BH,Consumer Services,NYSE,Biglari Holdings Inc.,$842.99M,$51804.21
475,Hashim,Woolager,AFSI^E,n/a,NYSE,"AmTrust Financial Services, Inc.",n/a,$60725.50
476,Daven,Ashmole,NUE,Basic Industries,NYSE,Nucor Corporation,$17.52B,$17839.15
477,Bree,Boam,VECO,Technology,NASDAQ,Veeco Instruments Inc.,$1.17B,$25881.84
478,Mable,Rapa,AZRE,Public Utilities,NYSE,Azure Power Global Limited,$408.18M,$43079.55
479,Blondy,Czajkowski,QQEW,n/a,NASDAQ,First Trust NASDAQ-100 Equal Weighted Index Fund,$556.3M,$489.58
480,Rey,Stevens,WTM,Finance,NYSE,"White Mountains Insurance Group, Ltd.",$4B,$50862.69
481,Ettore,Sauter,HUM,Health Care,NYSE,Humana Inc.,$33.84B,$64631.17
482,Anjela,Dysert,BBK,n/a,NYSE,Blackrock Municipal Bond Trust,$162.03M,$51969.12
483,Janice,McKeon,PNRG,Energy,NASDAQ,PrimeEnergy Corporation,$101.69M,$75486.80
484,Peta,Plester,TROV,Health Care,NASDAQ,"TrovaGene, Inc.",$29.24M,$20604.46
485,Enrique,Buxcy,NEE^I,n/a,NYSE,"NextEra Energy, Inc.",n/a,$7572.38
486,Ginevra,Courvert,PAGG,n/a,NASDAQ,PowerShares Global Agriculture Portfolio,$22.37M,$27416.31
487,Wilton,Atkyns,BLVDW,Finance,NASDAQ,Boulevard Acquisition Corp. II,n/a,$71253.68
488,Tybie,Bentame,GEL,Energy,NYSE,"Genesis Energy, L.P.",$3.65B,$98705.43
489,Trenton,Putman,EFF,n/a,NYSE,Eaton vance Floating-Rate Income Plus Fund,$129.69M,$1942.52
490,Tanny,Claeskens,ARQL,Health Care,NASDAQ,"ArQule, Inc.",$79.68M,$16776.18
491,Cosimo,Yantsurev,BONT,Consumer Services,NASDAQ,"The Bon-Ton Stores, Inc.",$10.54M,$28035.48
492,Charo,Thomel,C.WS.A,n/a,NYSE,Citigroup Inc.,n/a,$83547.58
493,Allyn,Crammy,IONS,Health Care,NASDAQ,"Ionis Pharmaceuticals, Inc.",$6.16B,$3244.85
494,Annora,Bennellick,RDUS,Health Care,NASDAQ,"Radius Health, Inc.",$1.77B,$91500.21
495,Aylmer,Lindborg,SCS,Consumer Durables,NYSE,Steelcase Inc.,$1.99B,$16515.47
496,Federico,Goundrill,CNOB,Finance,NASDAQ,"ConnectOne Bancorp, Inc.",$744.13M,$60905.19
497,Saundra,Busson,FONE,n/a,NASDAQ,First Trust NASDAQ Smartphone Index Fund,$14.95M,$44316.00
498,Florella,McCallam,FLS,Capital Goods,NYSE,Flowserve Corporation,$6.2B,$93181.53
499,Darci,Aizkovitch,KBWY,n/a,NASDAQ,PowerShares KBW Premium Yield Equity REIT Portfolio,$322.51M,$68609.43
500,Tomas,Rodgier,VONG,n/a,NASDAQ,Vanguard Russell 1000 Growth ETF,$1.18B,$56597.01
501,Pamelina,Bende,HWBK,Finance,NASDAQ,"Hawthorn Bancshares, Inc.",$116.77M,$55836.64
502,Margarete,Lazenbury,WMAR,Consumer Durables,NASDAQ,"West Marine, Inc.",$245.88M,$96612.80
503,Jilli,Bacon,NYMTP,Finance,NASDAQ,"New York Mortgage Trust, Inc.",n/a,$79268.17
504,Stanly,Archibald,CCBG,Finance,NASDAQ,Capital City Bank Group,$350.95M,$27411.10
505,Aland,Voyce,EIGI,Technology,NASDAQ,"Endurance International Group Holdings, Inc.",$1.21B,$93484.75
506,Jase,McRoberts,CNTF,n/a,NASDAQ,China TechFaith Wireless Communication Technology Limited,$33.67M,$64310.27
507,Erik,Alldred,DPS,Consumer Non-Durables,NYSE,"Dr Pepper Snapple Group, Inc",$17.14B,$28044.51
508,Nevile,Ireson,DSKEW,Consumer Services,NASDAQ,"Daseke, Inc.",n/a,$26951.73
509,Any,O'Dowling,ARL,Finance,NYSE,"American Realty Investors, Inc.",$137.3M,$87214.67
510,Orly,Turner,CMCSA,Consumer Services,NASDAQ,Comcast Corporation,$195.79B,$97671.88
