id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
258,Dorris,Schuh,MMC,Finance,NYSE,"Marsh & McLennan Companies, Inc.",$41.27B,$99552.77
259,Berti,Barz,MARK,Consumer Services,NASDAQ,"Remark Holdings, Inc.",$57.31M,$64870.99
260,Alick,Dakin,GDL,n/a,NYSE,The GDL Fund,$186.14M,$51480.79
261,Zulema,Moggach,AGEN,Health Care,NASDAQ,Agenus Inc.,$342.95M,$15125.96
262,Bunnie,Mortimer,NETS,Consumer Services,NYSE,Netshoes (Cayman) Limited,$588.87M,$20196.14
263,Wilbert,Southon,SWZ,n/a,NYSE,"Swiss Helvetia Fund, Inc. (The)",$315.16M,$7623.68
264,Reggis,Smither,AMAT,Technology,NASDAQ,"Applied Materials, Inc.",$46.33B,$36427.72
265,Clevie,Eads,NWFL,Finance,NASDAQ,Norwood Financial Corp.,$171.78M,$35032.82
266,Dick,Pitsall,AOS,Consumer Durables,NYSE,Smith (A.O.) Corporation,$9.82B,$90119.20
267,Lauretta,Kenset,TCO,Consumer Services,NYSE,"Taubman Centers, Inc.",$3.51B,$16653.14
268,Alfy,McNickle,VEC,Consumer Services,NYSE,"Vectrus, Inc.",$340.82M,$74215.39
269,Modesty,Costerd,USAT,Miscellaneous,NASDAQ,"USA Technologies, Inc.",$203.67M,$28853.16
270,Susi,Southall,EXAC,Health Care,NASDAQ,"Exactech, Inc.",$438.67M,$57693.82
271,Sophi,Mulroy,KW,Finance,NYSE,Kennedy-Wilson Holdings Inc.,$2.07B,$21624.34
272,Kirbie,Seymer,MMDM,Finance,NASDAQ,Modern Media Acquisition Corp.,n/a,$65039.26
273,Chrysa,Brose,NOMD,Consumer Non-Durables,NYSE,Nomad Foods Limited,$2.6B,$50788.05
274,Danita,Blockley,ALLY^A,n/a,NYSE,Ally Financial Inc.,n/a,$3704.15
275,Carlee,Macvain,STAF,Technology,NASDAQ,"Staffing 360 Solutions, Inc.",$10.91M,$89632.43
276,Chryste,Stokey,STX,Technology,NASDAQ,Seagate Technology PLC,$12.47B,$69535.96
277,Wilek,Dyball,TCBIL,Finance,NASDAQ,"Texas Capital Bancshares, Inc.",n/a,$39431.19
278,Matelda,Sharram,LCAHU,Finance,NASDAQ,"Landcadia Holdings, Inc.",n/a,$90988.64
279,Jessie,McLaughlan,HYZD,n/a,NASDAQ,WisdomTree Interest Rate Hedged High Yield Bond Fund,$58.01M,$50259.16
280,Matty,By,CSII,Health Care,NASDAQ,"Cardiovascular Systems, Inc.",$1.02B,$20286.60
281,Camile,Ciccerale,ELECW,Finance,NASDAQ,Electrum Special Acquisition Corporation,n/a,$35877.49
282,Adelind,Fox,URGN,Health Care,NASDAQ,UroGen Pharma Ltd.,$186.89M,$73492.28
283,Milicent,Bredes,SPNC,Health Care,NASDAQ,The Spectranetics Corporation,$1.3B,$6839.34
284,Henry,MacSorley,ZGNX,Health Care,NASDAQ,"Zogenix, Inc.",$362.28M,$93370.75
285,Gaston,Davidofski,COL,Capital Goods,NYSE,"Rockwell Collins, Inc.",$17.43B,$48555.71
286,Hart,Hamblen,PVG,Basic Industries,NYSE,"Pretium Resources, Inc.",$1.61B,$25890.61
287,Brodie,Bunyan,FNTEW,Finance,NASDAQ,FinTech Acquisition Corp. II,n/a,$60290.20
288,Michelina,Brame,IPXL,Health Care,NASDAQ,"Impax Laboratories, Inc.",$1.02B,$73831.61
289,Christina,Cassley,KNX,Transportation,NYSE,"Knight Transportation, Inc.",$2.86B,$51174.79
290,Tyne,Lamble,SQNS,Technology,NYSE,Sequans Communications S.A.,$299.74M,$8911.27
291,Alex,Morrott,GOOGL,Technology,NASDAQ,Alphabet Inc.,$663.12B,$777.75
292,Jule,Americi,HCSG,Health Care,NASDAQ,"Healthcare Services Group, Inc.",$3.5B,$56417.23
293,Deena,Abazi,MBFIP,Finance,NASDAQ,MB Financial Inc.,$104.92M,$35412.50
294,Genny,Pool,ANDA,Finance,NASDAQ,Andina Acquisition Corp. II,$53.58M,$95385.09
295,Honoria,Melluish,WSTL,Public Utilities,NASDAQ,"Westell Technologies, Inc.",$10.72M,$65954.97
296,Waldemar,Crossman,CLR,Energy,NYSE,"Continental Resources, Inc.",$12.39B,$44548.14
297,Elihu,Kimblen,YY,Technology,NASDAQ,YY Inc.,$3.06B,$49705.78
298,Kristian,Stilly,ELP,Public Utilities,NYSE,Companhia Paranaense de Energia (COPEL),$2.11B,$70756.35
299,Maximo,Fuke,CTX,Public Utilities,NYSE,Qwest Corporation,$3.2B,$8222.44
300,Augustus,Bemwell,IMRNW,Health Care,NASDAQ,Immuron Limited,n/a,$97580.91
301,Noelyn,Chasier,LILAK,Consumer Services,NASDAQ,Liberty Global plc,$3.47B,$75408.41
302,Aliza,Lippitt,SCG,Public Utilities,NYSE,Scana Corporation,$10.18B,$62974.91
303,Westleigh,Ginglell,EVF,n/a,NYSE,Eaton Vance Senior Income Trust,$255.6M,$7362.70
304,Jennilee,Beards,SNE,Consumer Non-Durables,NYSE,Sony Corp Ord,$47.14B,$97541.64
305,Heall,Yukhtin,HDB,Finance,NYSE,HDFC Bank Limited,$75.19B,$21853.14
306,Ramonda,Desforges,PYPL,Miscellaneous,NASDAQ,"PayPal Holdings, Inc.",$62.27B,$496.37
307,Gilly,Nazair,ABR,Consumer Services,NYSE,Arbor Realty Trust,$515.96M,$23007.46
308,Sande,Yushachkov,MGF,n/a,NYSE,MFS Government Markets Income Trust,$162.35M,$54065.63
309,Rossy,Beevers,EGY,Energy,NYSE,Vaalco Energy Inc,$52.67M,$43854.83
310,Gwendolen,Tuxwell,CERC,Health Care,NASDAQ,Cerecor Inc.,$7.18M,$64956.61
311,Lanna,Quadling,LMIA,Capital Goods,NASDAQ,"LMI Aerospace, Inc.",$191.03M,$45533.98
312,Camile,Bennetto,SLQD,n/a,NASDAQ,iShares 0-5 Year Investment Grade Corporate Bond ETF,$437.26M,$66091.35
313,Moyra,Swadon,TRK,Consumer Services,NYSE,"Speedway Motorsports, Inc.",$760.1M,$73192.77
314,Ariel,Charlon,OFC,Consumer Services,NYSE,Corporate Office Properties Trust,$3.52B,$96122.21
315,Bernadette,Pardie,NL,Basic Industries,NYSE,"NL Industries, Inc.",$362.86M,$80191.08
316,John,Shepperd,SSW,Transportation,NYSE,Seaspan Corporation,$649.92M,$33055.04
317,Orelee,Longmead,CVS,Health Care,NYSE,CVS Health Corporation,$78.51B,$65271.56
318,Kelsey,Dobrowolny,STK,n/a,NYSE,"Columbia Seligman Premium Technology Growth Fund, Inc",$323.37M,$9002.26
319,Siobhan,Dalwood,HAE,Health Care,NYSE,Haemonetics Corporation,$2.15B,$38491.77
320,Guthry,Peaker,MANH,Technology,NASDAQ,"Manhattan Associates, Inc.",$3.27B,$94758.33
321,Katharina,Coggon,EML,Capital Goods,NASDAQ,Eastern Company (The),$190.88M,$85790.12
322,Adriaens,Jotham,LOGI,Technology,NASDAQ,Logitech International S.A.,$6B,$22484.73
323,Grenville,O'Neal,FMI,Health Care,NASDAQ,"Foundation Medicine, Inc.",$1.35B,$14893.42
324,Konstanze,Kleinstern,DDF,n/a,NYSE,"Delaware Investments Dividend & Income Fund, Inc.",$85.38M,$89232.75
325,Garwood,Warlock,EW,Health Care,NYSE,Edwards Lifesciences Corporation,$24.13B,$27306.29
326,Godard,Warrilow,ALL^B,n/a,NYSE,Allstate Corporation (The),n/a,$3289.63
327,Ardith,Lorenzin,LXP^C,n/a,NYSE,Lexington Realty Trust,n/a,$65373.45
328,Fernando,Unsworth,HES,Energy,NYSE,Hess Corporation,$13.87B,$666.73
329,Golda,Bodemeaid,NBR,Energy,NYSE,Nabors Industries Ltd.,$2.33B,$47787.76
330,Aluin,Skowcraft,ZTS,Health Care,NYSE,Zoetis Inc.,$30.7B,$85675.12
331,Katya,Gollard,CMC,Basic Industries,NYSE,Commercial Metals Company,$2.17B,$12041.51
332,Mufinella,Ivankovic,NRG,Public Utilities,NYSE,"NRG Energy, Inc.",$5.34B,$23453.17
333,Lorena,Clapshaw,LOR,n/a,NYSE,"Lazard World Dividend & Income Fund, Inc.",$76.04M,$734.19
334,Mathian,Ludgate,AMSF,Finance,NASDAQ,"AMERISAFE, Inc.",$1.11B,$10664.67
335,Ewell,Coat,ROKA,Capital Goods,NASDAQ,"Roka Bioscience, Inc.",$13.52M,$15642.30
336,Benedict,Rosendorf,SEE,Basic Industries,NYSE,Sealed Air Corporation,$8.82B,$81412.31
337,Merci,Beasley,JSYN,Finance,NASDAQ,Jensyn Acquistion Corp.,$52.88M,$30908.30
338,Mireielle,Mowbray,CMTL,Technology,NASDAQ,Comtech Telecommunications Corp.,$448.07M,$27414.27
339,Marja,Gillings,PNNT,n/a,NASDAQ,PennantPark Investment Corporation,$531.54M,$97916.70
340,Rip,Bullman,GROW,Finance,NASDAQ,"U.S. Global Investors, Inc.",$23.24M,$56664.15
341,Balduin,Harrhy,CDXC,Consumer Durables,NASDAQ,ChromaDex Corporation,$153.95M,$49959.02
342,Barthel,McCormack,JHI,n/a,NYSE,John Hancock Investors Trust,$152.46M,$29046.18
343,Nerissa,Figg,PYT,Finance,NYSE,PPlus Trust,n/a,$50390.82
344,Edie,Meldrum,EGO,Basic Industries,NYSE,Eldorado Gold Corporation,$1.97B,$73819.66
345,Quintus,M'Chirrie,BLVDW,Finance,NASDAQ,Boulevard Acquisition Corp. II,n/a,$2393.39
346,Egbert,Acome,PLUS,Technology,NASDAQ,ePlus inc.,$1.05B,$8027.27
347,Esme,Brandassi,TSLF,n/a,NYSE,THL Credit Senior Loan Fund,$133.17M,$43717.70
348,Cherry,Renshall,DXLG,Consumer Services,NASDAQ,"Destination XL Group, Inc.",$123.86M,$6914.85
349,Kelcey,Duesbury,AETI,Energy,NASDAQ,"American Electric Technologies, Inc.",$12.31M,$86599.39
350,Pasquale,Pignon,AAV,Energy,NYSE,Advantage Oil & Gas Ltd,$1.15B,$5607.01
351,Dianne,Downing,XBIT,Health Care,NASDAQ,XBiotech Inc.,$151.04M,$58805.42
352,Aila,Wark,ERA,Transportation,NYSE,"Era Group, Inc.",$187.18M,$50121.95
353,Walton,Krauss,OXBRW,Finance,NASDAQ,Oxbridge Re Holdings Limited,n/a,$49595.04
354,Ethelyn,Batie,ICON,Consumer Non-Durables,NASDAQ,"Iconix Brand Group, Inc.",$373.18M,$19084.48
355,Cece,Zupone,NYLD,Public Utilities,NYSE,"NRG Yield, Inc.",$3.22B,$44071.77
356,Arel,Talloe,SKT,Consumer Services,NYSE,"Tanger Factory Outlet Centers, Inc.",$2.49B,$62238.61
357,Dion,Franceschi,AJX,Consumer Services,NYSE,Great Ajax Corp.,$273.46M,$35230.27
358,Rheta,Paton,EACQU,Capital Goods,NASDAQ,Easterly Acquisition Corp.,n/a,$14319.40
359,Shelden,Caban,TTM,Capital Goods,NYSE,Tata Motors Ltd,$23.69B,$59541.55
360,Sanson,Sutworth,IRS,Consumer Services,NYSE,IRSA Inversiones Y Representaciones S.A.,$1.38B,$92332.33
361,Garald,Tremontana,NOW,Technology,NYSE,"ServiceNow, Inc.",$17.19B,$25086.62
362,Elga,Murra,WIA,n/a,NYSE,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,$327.09M,$84564.46
363,Alexandra,Varren,RBS^H,Finance,NYSE,Royal Bank Scotland plc (The),n/a,$42675.19
364,Jason,Glyde,HEQ,n/a,NYSE,John Hancock Hedged Equity & Income Fund,$206.26M,$24803.62
365,Cooper,Maffia,CII,n/a,NYSE,Blackrock Capital and Income Strategies Fund Inc,$653.44M,$68121.77
366,Almira,Bugbee,BANR,Finance,NASDAQ,Banner Corporation,$1.89B,$97436.07
367,Pail,Bartolommeo,CARZ,n/a,NASDAQ,First Trust NASDAQ Global Auto Index Fund,$18.49M,$23374.58
368,Pier,Shovelbottom,ACIW,Technology,NASDAQ,"ACI Worldwide, Inc.",$2.63B,$44378.96
369,Rikki,Frizzell,JSYNU,Finance,NASDAQ,Jensyn Acquistion Corp.,n/a,$47095.01
370,Free,Hayer,PSXP,Energy,NYSE,Phillips 66 Partners LP,$5.04B,$40412.78
371,Simonne,Ellif,FUEL,Technology,NASDAQ,Rocket Fuel Inc.,$128.18M,$30322.05
372,Teirtza,Trace,ENFC,Finance,NASDAQ,Entegra Financial Corp.,$153.96M,$42738.88
373,Delmar,Finlan,JPM^E,n/a,NYSE,J P Morgan Chase & Co,n/a,$49583.37
374,Nerty,Snowden,AVIR,Health Care,NASDAQ,"Aviragen Therapeutics, Inc.",$20.87M,$96846.60
375,Franz,Prandini,AKO.B,n/a,NYSE,Embotelladora Andina S.A.,n/a,$21531.79
376,Constantia,Harfleet,CAA,Capital Goods,NYSE,"CalAtlantic Group, Inc.",$3.96B,$7392.01
377,Reynolds,Spellman,PCH,Consumer Services,NASDAQ,Potlatch Corporation,$1.92B,$47096.32
378,Madelina,Emburey,DEA,Consumer Services,NYSE,"Easterly Government Properties, Inc.",$779.29M,$15226.64
379,Arlana,Calfe,WRD,Energy,NYSE,WildHorse Resource Development Corporation,$1.21B,$25326.26
380,Velvet,Kelcher,GUID,Technology,NASDAQ,"Guidance Software, Inc.",$222.81M,$86502.56
381,Sidonnie,Annion,HMLP,Consumer Services,NYSE,Hoegh LNG Partners LP,$628.6M,$79339.76
382,Evangelina,Scholefield,IIPR,Finance,NYSE,"Innovative Industrial Properties, Inc.",$61.03M,$75030.34
383,Mayor,McLorinan,SLMBP,Finance,NASDAQ,SLM Corporation,$289.76M,$32250.64
384,Amalita,Despenser,JPM^G,n/a,NYSE,J P Morgan Chase & Co,n/a,$96569.43
385,Gustie,Maystone,GNT,n/a,NYSE,"GAMCO Natural Resources, Gold & Income Tust ",$140.84M,$66850.95
386,Selestina,Garlette,PGTI,Capital Goods,NASDAQ,"PGT Innovations, Inc.",$610.36M,$12206.38
387,Carolynn,Cogman,RRD,Miscellaneous,NYSE,R.R. Donnelley & Sons Company,$864.5M,$72707.28
388,Ortensia,Rubinovitch,IRS,Consumer Services,NYSE,IRSA Inversiones Y Representaciones S.A.,$1.38B,$18402.93
389,Anatole,Andersch,MCC,n/a,NYSE,Medley Capital Corporation,$347.55M,$37784.61
390,Teena,Gurnee,AMD,Technology,NASDAQ,"Advanced Micro Devices, Inc.",$10.81B,$23948.95
391,Lynde,Paskins,BDC,Basic Industries,NYSE,Belden Inc,$3.23B,$51941.13
392,Durante,Tenpenny,CPK,Public Utilities,NYSE,Chesapeake Utilities Corporation,$1.23B,$83489.67
393,Aylmer,Stowers,AMN,Technology,NYSE,AMN Healthcare Services Inc,$1.73B,$73791.51
394,Olive,Drewett,BNS,Finance,NYSE,Bank of Nova Scotia (The),$70.91B,$8159.23
395,Hymie,Fearnall,CIE,Energy,NYSE,"Cobalt International Energy, Inc.",$93.34M,$8160.16
396,Eberhard,Brugden,NEE^G,n/a,NYSE,"NextEra Energy, Inc.",n/a,$27189.93
397,Essy,Mieville,HCCI,Basic Industries,NASDAQ,"Heritage-Crystal Clean, Inc.",$325.53M,$66364.40
398,Lianne,Seiffert,FTRI,n/a,NASDAQ,First Trust Indxx Global Natural Resources Income ETF,$9.71M,$17579.89
399,Sunshine,Treves,AGNCB,Consumer Services,NASDAQ,AGNC Investment Corp.,$9.12B,$60218.47
400,Tansy,Ganiclef,ELON,Technology,NASDAQ,Echelon Corporation,$24.7M,$24556.81
401,Wendye,Dumingo,SCSC,Technology,NASDAQ,"ScanSource, Inc.",$975.87M,$12280.35
402,Miquela,Weald,OACQW,Finance,NASDAQ,Origo Acquisition Corporation,n/a,$44188.76
403,Riva,Hymus,GLUU,Technology,NASDAQ,Glu Mobile Inc.,$332.81M,$43032.31
404,Madella,Mobbs,WIA,n/a,NYSE,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,$327.09M,$90177.65
405,Joete,Daggett,HOLI,Energy,NASDAQ,"Hollysys Automation Technologies, Ltd.",$1.04B,$30295.95
406,Crosby,Geall,FNTE,Finance,NASDAQ,FinTech Acquisition Corp. II,$234.15M,$92328.33
407,Danielle,Jenney,USB^M,n/a,NYSE,U.S. Bancorp,n/a,$54954.22
408,Garv,Miguel,LEO,n/a,NYSE,"Dreyfus Strategic Municipals, Inc.",$548.61M,$18034.02
409,Janna,Cockings,ASIX,Basic Industries,NYSE,AdvanSix Inc.,$897.42M,$74236.29
410,Langsdon,Morcombe,GAINM,n/a,NASDAQ,Gladstone Investment Corporation,n/a,$78505.35
411,Verna,Prickett,TRUE,Technology,NASDAQ,"TrueCar, Inc.",$1.75B,$22841.56
412,Ariel,Ogle,SIEN,Health Care,NASDAQ,"Sientra, Inc.",$154.26M,$14318.91
413,Louisette,Bosman,TMK^C,n/a,NYSE,Torchmark Corporation,n/a,$9927.47
414,Krystal,Dryden,TOL,Capital Goods,NYSE,Toll Brothers Inc.,$6.3B,$77021.00
415,James,Dawtre,CGI,Transportation,NYSE,"Celadon Group, Inc.",$86.31M,$50953.74
416,Myrta,MacNeachtain,PSMT,Consumer Services,NASDAQ,"PriceSmart, Inc.",$2.58B,$86201.76
417,Ruddy,Lourenco,LOW,Consumer Services,NYSE,"Lowe's Companies, Inc.",$67.37B,$74938.25
418,Dacie,Heinert,NC,Consumer Durables,NYSE,"NACCO Industries, Inc.",$510.83M,$71749.23
419,Joanna,Whettleton,WBT,Technology,NYSE,"Welbilt, Inc.",$2.62B,$30688.80
420,Othello,Real,CLNS^I,n/a,NYSE,"Colony NorthStar, Inc.",n/a,$89535.43
421,Vincent,Warratt,SQM,Basic Industries,NYSE,Sociedad Quimica y Minera S.A.,$9.06B,$16996.59
422,Rafa,Nornable,FYT,n/a,NASDAQ,First Trust Small Cap Value AlphaDEX Fund,$64.41M,$88388.15
423,Hazlett,Skokoe,NWSA,Consumer Services,NASDAQ,News Corporation,$7.99B,$39928.38
424,Lawton,Paoletto,DFT^C,n/a,NYSE,"Dupont Fabros Technology, Inc.",n/a,$69782.76
425,Anastassia,Adderley,EVT,n/a,NYSE,Eaton Vance Tax Advantaged Dividend Income Fund,$1.6B,$36624.06
426,Brandy,Waterland,STM,Technology,NYSE,STMicroelectronics N.V.,$13.45B,$41638.46
427,Briana,Madgin,SP,Consumer Services,NASDAQ,SP Plus Corporation,$676.91M,$48915.80
428,Henryetta,Hannaford,MHLA,n/a,NYSE,"Maiden Holdings, Ltd.",n/a,$70258.29
429,Ondrea,Simkiss,FRO,Transportation,NYSE,Frontline Ltd.,$920.37M,$69393.74
430,Slade,Dressel,AOD,n/a,NYSE,Alpine Total Dynamic Dividend Fund,$943.59M,$83994.34
431,Miguela,Ambrozewicz,ONTX,Health Care,NASDAQ,"Onconova Therapeutics, Inc.",$18.6M,$28888.49
432,Danette,Gilfillan,GGB,Capital Goods,NYSE,Gerdau S.A.,$4.61B,$86426.78
433,Laird,Kinton,ENTL,Health Care,NASDAQ,"Entellus Medical, Inc.",$311.65M,$71719.45
434,Francoise,Gildersleaves,TRNC,Consumer Services,NASDAQ,"tronc, Inc.",$422.69M,$67496.71
435,Jessamyn,Harbidge,AVGO,Technology,NASDAQ,Broadcom Limited,$96.06B,$11796.96
436,Gussy,Parlet,GS^K,n/a,NYSE,"Goldman Sachs Group, Inc. (The)",n/a,$38962.12
437,Vanna,Braitling,FRC^D,n/a,NYSE,FIRST REPUBLIC BANK,n/a,$68574.20
438,Shauna,Glaves,LBF,n/a,NYSE,"Scudder Global High Income Fund, Inc.",$56.46M,$45040.15
439,Carson,Rathke,SNGX,Health Care,NASDAQ,"Soligenix, Inc.",$11.46M,$31358.42
440,Cosme,Perrot,NKSH,Finance,NASDAQ,"National Bankshares, Inc.",$300.24M,$36991.64
441,Melanie,Kyme,DDR,Consumer Services,NYSE,DDR Corp.,$3.31B,$37986.14
442,Carlotta,Ivison,ALX,Consumer Services,NYSE,"Alexander's, Inc.",$2.2B,$90580.15
443,Babbette,Von Welden,PDT,n/a,NYSE,John Hancock Premium Dividend Fund,$802.93M,$70811.33
444,Maitilde,Rouchy,EYESW,Health Care,NASDAQ,"Second Sight Medical Products, Inc.",n/a,$88008.98
445,Joanie,Draisey,CDW,Consumer Services,NASDAQ,CDW Corporation,$9.73B,$92079.14
446,Hale,Praundlin,CSA,n/a,NASDAQ,VictoryShares US Small Cap Volatility Wtd ETF,$2.17B,$95696.55
447,Vincent,Jesson,VTWO,n/a,NASDAQ,Vanguard Russell 2000 ETF,$1.05B,$51236.32
448,Lothaire,Juggins,INDY,n/a,NASDAQ,iShares S&P India Nifty 50 Index Fund,$904.29M,$87165.97
449,Jamill,Jery,FIS,Miscellaneous,NYSE,"Fidelity National Information Services, Inc.",$28.16B,$98050.64
450,Carly,Daws,HSIC,Health Care,NASDAQ,"Henry Schein, Inc.",$14.5B,$31812.28
451,Karlens,Tiernan,GROW,Finance,NASDAQ,"U.S. Global Investors, Inc.",$23.24M,$91405.76
452,Gib,Hould,CZFC,Finance,NASDAQ,Citizens First Corporation,$45.43M,$54465.02
453,Marlo,Dymond,PEG,Public Utilities,NYSE,Public Service Enterprise Group Incorporated,$22.49B,$9693.30
454,Lexie,Rubinivitz,ATKR,Miscellaneous,NYSE,Atkore International Group Inc.,$1.39B,$93660.22
455,Annalise,Fookes,ICUI,Health Care,NASDAQ,"ICU Medical, Inc.",$3.34B,$2470.05
456,Lezlie,Wicken,WSFS,Finance,NASDAQ,WSFS Financial Corporation,$1.45B,$54071.82
457,Joana,Whittlesea,HFBL,Finance,NASDAQ,"Home Federal Bancorp, Inc. of Louisiana",$48.46M,$95590.52
458,Sid,Bern,NSEC,Finance,NASDAQ,"National Security Group, Inc.",$37M,$59912.25
459,Elvina,Poulney,DORM,Capital Goods,NASDAQ,"Dorman Products, Inc.",$2.71B,$87119.74
460,Annalee,Kesten,EFC,Finance,NYSE,Ellington Financial LLC,$536.92M,$59472.16
461,Gal,Antoniades,GDV,n/a,NYSE,Gabelli Dividend,$1.81B,$76519.26
462,Charyl,Whifen,QABA,n/a,NASDAQ,First Trust NASDAQ ABA Community Bank Index Fund,$388.89M,$16796.41
463,Amalie,Heeks,NTEC,Health Care,NASDAQ,Intec Pharma Ltd.,$74.19M,$93911.72
464,Rosamund,Goosey,SEED,Consumer Non-Durables,NASDAQ,Origin Agritech Limited,$32.45M,$48603.15
465,Jeromy,Dingley,SSB,Finance,NASDAQ,South State Corporation,$2.55B,$48400.71
466,Coralyn,Bartoshevich,GNMA,n/a,NASDAQ,iShares GNMA Bond ETF,$174.89M,$99605.26
467,Haslett,Punyer,BHACR,Finance,NASDAQ,Barington/Hilco Acquisition Corp.,n/a,$6583.42
468,Jed,Yearn,MMT,n/a,NYSE,MFS Multimarket Income Trust,$463.67M,$21399.51
469,Malinda,Pull,SLG^I,n/a,NYSE,SL Green Realty Corporation,n/a,$97748.40
470,Mag,Gasking,OFC,Consumer Services,NYSE,Corporate Office Properties Trust,$3.52B,$98696.05
471,Cristy,Van Der Vlies,ECCB,n/a,NYSE,Eagle Point Credit Company Inc.,n/a,$58250.61
472,Sherye,Sango,USAC,Public Utilities,NYSE,"USA Compression Partners, LP",$1.01B,$34587.70
473,Maxi,Legat,ERJ,Capital Goods,NYSE,Embraer-Empresa Brasileira de Aeronautica,$3.45B,$35966.55
474,Berte,Morrell,WYN,Consumer Services,NYSE,Wyndham Worldwide Corp,$10.58B,$28923.74
475,Karen,Symes,LEDS,Technology,NASDAQ,SemiLEDS Corporation,$9.54M,$25785.27
476,Stefanie,Pletts,ACFC,Finance,NASDAQ,Atlantic Coast Financial Corporation,$119.14M,$37123.13
477,Arlena,Shutler,SKYS,Public Utilities,NASDAQ,"Sky Solar Holdings, Ltd.",$72.37M,$42153.03
478,Roberto,Derbyshire,IPL^D,n/a,NYSE,Interstate Power and Light Company,n/a,$2367.69
479,Sheryl,Fanshawe,CPN,Public Utilities,NYSE,Calpine Corporation,$4.86B,$46933.00
480,Gamaliel,Swinglehurst,PNTR,Technology,NASDAQ,Pointer Telocation Ltd.,$94.92M,$4860.51
481,Balduin,Rigardeau,NCTY,Miscellaneous,NASDAQ,The9 Limited,$28.19M,$8201.25
482,Carlin,Craig,RWLK,Health Care,NASDAQ,ReWalk Robotics Ltd,$20.84M,$76867.85
483,Norean,Lingfoot,NESR,Finance,NASDAQ,National Energy Services Reunited Corp.,n/a,$42642.65
484,Beilul,Shemwell,PERF,Consumer Services,NASDAQ,"Perfumania Holdings, Inc",$22.51M,$88023.10
485,Hali,Devonald,RP,Technology,NASDAQ,"RealPage, Inc.",$2.92B,$58887.13
486,Stace,Florez,PL^C,n/a,NYSE,Protective Life Corporation,n/a,$3415.35
487,Joshua,Pourveer,BNDX,n/a,NASDAQ,Vanguard Total International Bond ETF,$7.54B,$64910.95
488,Ellissa,Kersey,CBAY,Health Care,NASDAQ,CymaBay Therapeutics Inc.,$143.19M,$31697.31
489,Aylmar,Brissenden,OPB,n/a,NASDAQ,Opus Bank,$795.23M,$16864.54
490,Fin,Phillott,GS^I,n/a,NYSE,"Goldman Sachs Group, Inc. (The)",n/a,$77793.81
491,Row,Eastcourt,BRSS,Capital Goods,NYSE,"Global Brass and Copper Holdings, Inc.",$675.15M,$16853.88
492,Rogers,Jaime,CHSCN,Consumer Services,NASDAQ,CHS Inc,$497.62M,$8281.43
493,Corinne,Nesey,MKTX,Finance,NASDAQ,"MarketAxess Holdings, Inc.",$7.72B,$44076.29
494,Ryun,Enston,LPX,Basic Industries,NYSE,Louisiana-Pacific Corporation,$3.49B,$20489.76
495,Morgen,Sharpless,NZF,n/a,NYSE,Nuveen Municipal Credit Income Fund,$2.13B,$31915.23
496,Stavros,Fechnie,GYRO,Consumer Services,NASDAQ,"Gyrodyne , LLC",$30.84M,$57288.91
497,Crichton,Carlson,FPT,n/a,NYSE,Federated Premier Intermediate Municipal Income Fund,$94.96M,$65410.28
498,Jennie,Stichel,MRUS,Health Care,NASDAQ,Merus N.V.,$276.34M,$56231.07
499,Annette,Ferier,BML^H,n/a,NYSE,Bank of America Corporation,n/a,$30422.78
500,Sinclare,Rubinivitz,TNC,Technology,NYSE,Tennant Company,$1.33B,$72523.49
501,Eloise,Teodorski,MTSI,Technology,NASDAQ,"MACOM Technology Solutions Holdings, Inc.",$3.57B,$78902.32
502,Sheilakathryn,Potapczuk,ROIC,Consumer Services,NASDAQ,Retail Opportunity Investments Corp.,$2.15B,$32358.39
503,Tabb,Spencley,GLPG,Health Care,NASDAQ,Galapagos NV,$4.01B,$37398.42
504,Maible,Menham,ACV,n/a,NYSE,AllianzGI Diversified Income & Convertible Fund,$214.54M,$3273.90
505,Janek,Schulze,AGU,Basic Industries,NYSE,Agrium Inc.,$12.97B,$64188.49
506,Randall,Jurczak,BAK,Basic Industries,NYSE,Braskem S.A.,$7.97B,$83972.56
507,Juli,de Broke,JNJ,Health Care,NYSE,Johnson & Johnson,$361.92B,$49062.01
508,Dorolice,Lared,RGEN,Health Care,NASDAQ,Repligen Corporation,$1.3B,$24717.29
509,Minta,Sherratt,PSB^V,n/a,NYSE,"PS Business Parks, Inc.",n/a,$89898.21
510,Pamelina,Lines,EEP,Energy,NYSE,"Enbridge Energy, L.P.",$6.76B,$2452.12
511,Yasmin,Kornilov,PSA^X,n/a,NYSE,Public Storage,n/a,$2302.28
512,Odille,Rigmand,AGIO,Health Care,NASDAQ,"Agios Pharmaceuticals, Inc.",$2.5B,$31984.62
513,Gauthier,Jentin,VIVO,Health Care,NASDAQ,Meridian Bioscience Inc.,$654.14M,$65661.18
514,Raye,Volage,STC,Finance,NYSE,Stewart Information Services Corporation,$1.07B,$38976.98
515,Gilbertina,Forbes,APLP,Public Utilities,NASDAQ,"Archrock Partners, L.P.",$930.51M,$10741.24
516,Brook,Bandt,AFSD,Finance,NYSE,Aflac Incorporated,n/a,$89740.10
