id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
257,Mortimer,Haggerstone,DYNC,Public Utilities,NYSE,Dynegy Inc.,n/a,$65401.88
258,Kristina,De Laci,GEF,n/a,NYSE,Greif Bros. Corporation,$3.29B,$12670.51
259,Raffarty,Squibbs,CYH,Health Care,NYSE,"Community Health Systems, Inc.",$1.03B,$12272.52
260,Gage,Rayer,MTL^,n/a,NYSE,Mechel PAO,n/a,$71261.08
261,Bobbe,Puffett,CEA,Transportation,NYSE,China Eastern Airlines Corporation Ltd.,$8.42B,$11566.32
262,Lavina,Caven,BBRG,Consumer Services,NASDAQ,"Bravo Brio Restaurant Group, Inc.",$69.74M,$43697.64
263,Dani,Demelt,CLACW,Finance,NASDAQ,Capitol Acquisition Corp. III,n/a,$57011.54
264,Tildie,Rooksby,JBL,Technology,NYSE,Jabil Inc.,$5.19B,$41344.80
265,Fan,Bausmann,D,Public Utilities,NYSE,"Dominion Energy, Inc.",$50.77B,$43903.81
266,Siffre,Ariss,TANNZ,Consumer Durables,NASDAQ,TravelCenters of America LLC,n/a,$25059.10
267,Lazaro,Imlach,GE,Energy,NYSE,General Electric Company,$251.83B,$79900.69
268,Aharon,Parrish,VNOM,Energy,NASDAQ,Viper Energy Partners LP,$1.59B,$17599.56
269,Garth,Luckie,NH,Technology,NASDAQ,"NantHealth, Inc.",$434.35M,$721.34
270,Casandra,Peirazzi,INO,Health Care,NASDAQ,"Inovio Pharmaceuticals, Inc.",$585.08M,$49913.33
271,Nada,Endle,ATAI,Consumer Services,NASDAQ,ATA Inc.,$106.15M,$45269.31
272,Gustavus,Dake,TGEN,Capital Goods,NASDAQ,Tecogen Inc.,$65.74M,$34072.06
273,Ardelle,Mushet,HRB,Consumer Services,NYSE,"H&R Block, Inc.",$6.2B,$28139.31
274,Adelaide,Avison,OSBC,Finance,NASDAQ,"Old Second Bancorp, Inc.",$354.97M,$54264.00
275,Sheila-kathryn,Gookes,ARU.CL,n/a,NYSE,Ares Capital Corporation,n/a,$57802.75
276,Emery,O'Towey,TWOU,Technology,NASDAQ,"2U, Inc.",$2.11B,$45794.90
277,Dita,Plott,AXDX,Capital Goods,NASDAQ,"Accelerate Diagnostics, Inc.",$1.53B,$85888.68
278,Garret,Chauvey,CHU,Public Utilities,NYSE,China Unicom (Hong Kong) Ltd,$34.75B,$39138.73
279,Lida,Bandt,ATKR,Miscellaneous,NYSE,Atkore International Group Inc.,$1.39B,$64661.06
280,Marthena,Ollander,SWM,Basic Industries,NYSE,"Schweitzer-Mauduit International, Inc.",$1.15B,$4314.62
281,Beth,MacGragh,AWI,Consumer Non-Durables,NYSE,Armstrong World Industries Inc,$2.35B,$35549.76
282,Henrieta,O'Halligan,BLRX,Health Care,NASDAQ,BioLineRx Ltd.,$83.27M,$88564.57
283,Missie,Snookes,BAC^Y,Finance,NYSE,Bank of America Corporation,n/a,$89985.70
284,Bride,Ruse,SHIPW,Transportation,NASDAQ,Seanergy Maritime Holdings Corp,n/a,$65845.22
285,Sadie,Volante,HRS,Capital Goods,NYSE,Harris Corporation,$13.26B,$95161.79
286,Devon,Dowe,SLRA,n/a,NYSE,Solar Capital Ltd.,n/a,$89118.58
287,Jonathon,Cheesworth,KAMN,Consumer Durables,NYSE,Kaman Corporation,$1.38B,$51167.09
288,Valerye,Cords,RELV,Health Care,NASDAQ,"Reliv' International, Inc.",$14.65M,$56340.39
289,Juana,Imrie,HBK,Finance,NASDAQ,"Hamilton Bancorp, Inc.",$49.8M,$51936.56
290,Billye,Threadgill,WEB,Technology,NASDAQ,"Web.com Group, Inc.",$1.19B,$41777.18
291,Daron,Caplin,GGP^A,Consumer Services,NYSE,GGP Inc.,n/a,$11946.74
292,Byrom,Neward,BML^J,n/a,NYSE,Bank of America Corporation,n/a,$35551.57
293,Ranice,Harryman,ADVM,Health Care,NASDAQ,"Adverum Biotechnologies, Inc.",$117.89M,$33581.40
294,Gerome,Clinch,MDCO,Health Care,NASDAQ,The Medicines Company,$2.68B,$32197.51
295,Hayes,Geistmann,TDA,Public Utilities,NYSE,"Telephone and Data Systems, Inc.",n/a,$48992.20
296,Harper,Lefeaver,IBB,n/a,NASDAQ,iShares Nasdaq Biotechnology Index Fund,$8.02B,$30796.32
297,Carrol,Barrabeale,PAH,Basic Industries,NYSE,Platform Specialty Products Corporation,$3.52B,$7029.36
298,Leeanne,Feedham,BCBP,Finance,NASDAQ,"BCB Bancorp, Inc. (NJ)",$174.42M,$32017.49
299,Cherri,Howlett,DELT,Basic Industries,NASDAQ,Delta Technology Holdings Limited,$19.24M,$66684.88
300,Doyle,Rodgers,SNOAW,Health Care,NASDAQ,"Sonoma Pharmaceuticals, Inc.",n/a,$50214.76
301,Wilden,Duigenan,ETSY,Miscellaneous,NASDAQ,"Etsy, Inc.",$1.59B,$51427.87
302,Devlin,Humber,AKP,n/a,NYSE,Alliance California Municipal Income Fund Inc,$117.69M,$69564.02
303,Torrance,Yarnley,RE,Finance,NYSE,"Everest Re Group, Ltd.",$10.5B,$22821.51
304,Brandice,Sorby,MESO,Health Care,NASDAQ,Mesoblast Limited,$654.76M,$18282.12
305,Hollyanne,Fansy,AFMD,Health Care,NASDAQ,Affimed N.V.,$87.88M,$72616.27
306,Chilton,Oaker,FLN,n/a,NASDAQ,First Trust Latin America AlphaDEX Fund,$35.14M,$79838.36
307,Cherice,Grgic,PUI,n/a,NASDAQ,PowerShares DWA Utilities Momentum Portfolio,$87.38M,$47577.80
308,Perice,Abrahm,OCRX,Health Care,NASDAQ,"Ocera Therapeutics, Inc.",$25.45M,$39986.29
309,Berty,Donnison,DRWI,Public Utilities,NASDAQ,DragonWave Inc,$7.23M,$31997.21
310,Ivett,Rusk,PAYC,Technology,NYSE,"Paycom Software, Inc.",$4.12B,$18285.39
311,Ericha,Gallager,HMY,Basic Industries,NYSE,Harmony Gold Mining Company Limited,$734.96M,$76834.22
312,Jessi,Annatt,R,Consumer Services,NYSE,"Ryder System, Inc.",$3.6B,$30922.17
313,Binny,Kerfod,FCFS,Consumer Services,NYSE,"First Cash, Inc.",$2.69B,$17054.79
314,Wiley,Moodycliffe,PTEN,Energy,NASDAQ,"Patterson-UTI Energy, Inc.",$4.33B,$69093.53
315,Bayard,Warin,CETXW,Capital Goods,NASDAQ,Cemtrex Inc.,n/a,$79263.85
316,Alexandr,Anning,PEGI,Public Utilities,NASDAQ,Pattern Energy Group Inc.,$2.08B,$66695.52
317,Gwyneth,Snar,MMI,Finance,NYSE,"Marcus & Millichap, Inc.",$973.21M,$45407.28
318,Herbert,Burree,COKE,Consumer Non-Durables,NASDAQ,Coca-Cola Bottling Co. Consolidated,$2.19B,$18810.22
319,Albertina,McGowran,WCN,Public Utilities,NYSE,"Waste Connections, Inc.",$26.41B,$79920.57
320,Richie,Walsham,QCRH,Finance,NASDAQ,"QCR Holdings, Inc.",$629.54M,$96155.48
321,Irita,Birchwood,EMCG,n/a,NASDAQ,WisdomTree Emerging Markets Consumer Growth Fund,$25.85M,$46600.82
322,Reinaldos,Alessandrini,LFC,Finance,NYSE,China Life Insurance Company Limited,$87.34B,$98311.18
323,Micki,Rodnight,BLH,n/a,NYSE,Blackrock New York Municipal 2018 Term Trust,$53.99M,$22250.34
324,Valeria,Brocking,FOXF,Consumer Non-Durables,NASDAQ,Fox Factory Holding Corp.,$1.22B,$82471.19
325,Torrance,Haveline,SJR,Consumer Services,NYSE,Shaw Communications Inc.,$10.72B,$25011.97
326,Jacklyn,Blakes,PCO,Miscellaneous,NASDAQ,Pendrell Corporation,$157.8M,$30883.39
327,Pris,Flaherty,BDC^B,n/a,NYSE,Belden Inc,n/a,$59974.41
328,Hermon,Keaveny,NFX,Energy,NYSE,Newfield Exploration Company,$5.84B,$53934.72
329,Bennie,Yakobowitz,NYLD,Public Utilities,NYSE,"NRG Yield, Inc.",$3.22B,$19567.71
330,Lorianne,Hantusch,SNY,Health Care,NYSE,Sanofi,$123.34B,$4933.43
331,Aura,Humpatch,RNR^E,n/a,NYSE,RenaissanceRe Holdings Ltd.,n/a,$64994.08
332,Dal,Pembry,BMLP,n/a,NASDAQ,Bank Of Montreal,n/a,$51352.39
333,Odille,Blunderfield,SAL,Finance,NASDAQ,"Salisbury Bancorp, Inc.",$110.06M,$91416.90
334,Brier,Spackman,ELECW,Finance,NASDAQ,Electrum Special Acquisition Corporation,n/a,$73811.20
335,Allard,Daniele,GSHTU,Finance,NASDAQ,"Gores Holdings II, Inc.",n/a,$25880.97
336,Mireille,Ludlom,CFC^B,n/a,NYSE,Countrywide Financial Corporation,n/a,$65272.57
337,Doyle,Wellbelove,GEOS,Capital Goods,NASDAQ,Geospace Technologies Corporation,$207.39M,$29869.07
338,Killie,Corter,QURE,Health Care,NASDAQ,uniQure N.V.,$127.38M,$18218.99
339,Camella,Fordham,ATNX,n/a,NASDAQ,"Athenex, Inc.",$767.4M,$14884.86
340,Kerwin,Huckfield,ETG,n/a,NYSE,Eaton Vance Tax-Advantaged Global Dividend Income Fund,$1.29B,$81383.23
341,Mavra,Bolsteridge,PXLW,Technology,NASDAQ,"Pixelworks, Inc.",$138.36M,$62153.80
342,Kristo,Crock,TRNO,Finance,NYSE,Terreno Realty Corporation,$1.63B,$19143.88
343,Marga,Rudd,MRK,Health Care,NYSE,"Merck & Company, Inc.",$172.23B,$87754.61
344,Bronson,Chappel,IART,Capital Goods,NASDAQ,Integra LifeSciences Holdings Corporation,$3.99B,$98738.19
345,Kaspar,Mann,IIF,n/a,NYSE,"Morgan Stanley India Investment Fund, Inc.",$491.37M,$50126.68
346,Idaline,Olijve,ESTE,Energy,NYSE,"Earthstone Energy, Inc.",$608.38M,$2716.42
347,Iolanthe,Eddow,IVZ,Finance,NYSE,Invesco Plc,$14.08B,$38303.90
348,Cosette,Martinelli,WRLD,Finance,NASDAQ,World Acceptance Corporation,$648.9M,$45952.95
349,Tish,Jerdon,BKE,Consumer Services,NYSE,"Buckle, Inc. (The)",$847.52M,$53621.44
350,Rodrique,Hanvey,VTN,n/a,NYSE,Invesco Trust  for Investment Grade New York Municipal,$268.02M,$80179.49
351,Brit,Trenouth,FMI,Health Care,NASDAQ,"Foundation Medicine, Inc.",$1.35B,$9052.20
352,Nertie,Temple,KEY,Finance,NYSE,KeyCorp,$20.32B,$63796.38
353,Peggy,Ivanin,GALT,Health Care,NASDAQ,Galectin Therapeutics Inc.,$81.48M,$3471.33
354,Jodee,Ogley,SAVE,Transportation,NASDAQ,"Spirit Airlines, Inc.",$3.66B,$3567.01
355,Babita,Cosbey,MOG.B,n/a,NYSE,Moog Inc.,n/a,$96539.78
356,Corabella,Fincher,EME,Capital Goods,NYSE,"EMCOR Group, Inc.",$3.87B,$90628.44
357,Cyndie,Thickpenny,C^C,n/a,NYSE,Citigroup Inc.,n/a,$75977.80
358,Ursuline,Plom,WEYS,Consumer Non-Durables,NASDAQ,"Weyco Group, Inc.",$291.31M,$49986.44
359,Chandra,Etchingham,MER^K,n/a,NYSE,"Merrill Lynch & Co., Inc.",n/a,$43344.09
360,Crissy,Berk,LYG,Finance,NYSE,Lloyds Banking Group Plc,$63.77B,$59949.40
361,Izzy,Rentelll,FUL,Basic Industries,NYSE,H. B. Fuller Company,$2.64B,$35744.78
362,Fee,Treasure,NXEO,Consumer Durables,NASDAQ,"Nexeo Solutions, Inc.",$772.29M,$67854.98
363,Guillema,Baynam,EGP,Consumer Services,NYSE,"EastGroup Properties, Inc.",$2.92B,$78572.70
364,Celene,Charleston,AOD,n/a,NYSE,Alpine Total Dynamic Dividend Fund,$943.59M,$15480.99
365,Grier,Dagnan,CRD.B,n/a,NYSE,Crawford & Company,n/a,$62074.03
366,Marco,Zarb,HCN^I,n/a,NYSE,Welltower Inc.,n/a,$24826.02
367,Shaine,De Fries,PBFX,Energy,NYSE,PBF Logistics LP,$807.79M,$78153.44
368,Estelle,Dann,AMRK,Basic Industries,NASDAQ,"A-Mark Precious Metals, Inc.",$112.5M,$46971.28
369,Joy,Rawnsley,FMCI,Finance,NASDAQ,Forum Merger Corporation,$217.09M,$41708.13
370,Ario,Brion,WPC,Consumer Services,NYSE,W.P. Carey Inc.,$7.24B,$97565.36
371,Lammond,Sowrah,CRR,Capital Goods,NYSE,"Carbo Ceramics, Inc.",$178.04M,$86662.27
372,Dianna,Bugbee,GDL,n/a,NYSE,The GDL Fund,$186.14M,$85649.69
373,Kip,Featherston,JJSF,Consumer Non-Durables,NASDAQ,J & J Snack Foods Corp.,$2.5B,$52938.65
374,Myer,Cahan,CATB,Health Care,NASDAQ,"Catabasis Pharmaceuticals, Inc.",$29.21M,$68909.08
375,Vida,Josum,VSTO,Capital Goods,NYSE,Vista Outdoor Inc.,$1.35B,$5290.33
376,Bernhard,Stannah,SGLB,Consumer Durables,NASDAQ,"Sigma Labs, Inc.",$11.29M,$93468.18
377,Roarke,Perford,CNC,Health Care,NYSE,Centene Corporation,$13.55B,$8229.48
378,Barth,Cancellieri,CBFV,Finance,NASDAQ,"CB Financial Services, Inc.",$110.17M,$46123.73
379,Hugh,Lett,GF,n/a,NYSE,"New Germany Fund, Inc. (The)",$262.72M,$34562.86
380,Kailey,Beak,LVHD,n/a,NASDAQ,Legg Mason Low Volatility High Dividend ETF,n/a,$56642.98
381,Gabriel,Franzolini,SXT,Basic Industries,NYSE,Sensient Technologies Corporation,$3.62B,$59553.75
382,Dehlia,Asee,CMTL,Technology,NASDAQ,Comtech Telecommunications Corp.,$448.07M,$75041.66
383,Isadore,Custy,BHK,n/a,NYSE,Blackrock Core Bond Trust,$741.61M,$37683.11
384,Kaila,Napier,DM,Public Utilities,NYSE,"Dominion Energy Midstream Partners, LP",$2.73B,$64492.24
385,Galen,Pecey,TCX,Technology,NASDAQ,Tucows Inc.,$600.46M,$44152.91
386,Manuel,Cordeau],SNHNI,Consumer Services,NASDAQ,Senior Housing Properties Trust,n/a,$71022.55
387,Miguela,Mac,FSCE,n/a,NYSE,Fifth Street Finance Corp.,n/a,$49283.30
388,Min,Normabell,FELE,Consumer Durables,NASDAQ,"Franklin Electric Co., Inc.",$1.88B,$7822.03
389,Taffy,Pedron,THC,Health Care,NYSE,Tenet Healthcare Corporation,$1.83B,$197.73
390,Derril,Rowlands,HABT,Consumer Services,NASDAQ,"The Habit Restaurants, Inc.",$402.04M,$24354.85
391,Athene,Van den Broek,NUS,Health Care,NYSE,"Nu Skin Enterprises, Inc.",$3.09B,$85337.37
392,Janka,Plessing,JFC,n/a,NYSE,"JPMorgan China Region Fund, Inc.",$128.5M,$77659.54
393,Briny,Scanlon,FSBW,Finance,NASDAQ,"FS Bancorp, Inc.",$139.32M,$38356.06
394,Colas,Bemwell,ABT,Health Care,NYSE,Abbott Laboratories,$83.66B,$48477.86
395,Eugenio,Brymner,BSL,n/a,NYSE,Blackstone GSO Senior Floating Rate Term Fund,$271.31M,$62726.30
396,Hubey,O'Dyvoie,IVZ,Finance,NYSE,Invesco Plc,$14.08B,$61458.33
397,Melina,Maith,GPT,Consumer Services,NYSE,Gramercy Property Trust,$4.59B,$7233.08
398,Law,Roberson,CVX,Energy,NYSE,Chevron Corporation,$205.28B,$29937.46
399,Lucretia,Leonarde,LEN.B,Basic Industries,NYSE,Lennar Corporation,n/a,$55956.65
400,Sayer,Ossenna,VSAT,Technology,NASDAQ,"ViaSat, Inc.",$3.9B,$64782.49
401,Sarine,Guillon,NEE^J,n/a,NYSE,"NextEra Energy, Inc.",n/a,$85002.70
402,Nataline,Gally,MELR,Finance,NASDAQ,"Melrose Bancorp, Inc.",$46.84M,$96895.58
403,Imogen,Fretter,FUL,Basic Industries,NYSE,H. B. Fuller Company,$2.64B,$54281.64
404,Connie,Racine,CUBA,n/a,NASDAQ,"The Herzfeld Caribbean Basin Fund, Inc.",$43.73M,$60935.66
405,Barn,Arlott,MSI,Technology,NYSE,"Motorola Solutions, Inc.",$13.85B,$83260.48
406,Edvard,Vasyuchov,ASV,Capital Goods,NASDAQ,"ASV Holdings, Inc.",$79.18M,$26571.78
407,Frants,Stearn,LGCYP,Energy,NASDAQ,Legacy Reserves LP,$13.08M,$50088.80
408,Maurits,Murrell,WMAR,Consumer Durables,NASDAQ,"West Marine, Inc.",$245.88M,$68531.49
409,Matthaeus,Dimbylow,TGP,Consumer Services,NYSE,Teekay LNG Partners L.P.,$1.17B,$84716.54
410,Penelopa,Doble,LFGR,Technology,NYSE,Leaf Group Ltd.,$162.87M,$55173.63
411,Derry,von Grollmann,LW,Consumer Non-Durables,NYSE,"Lamb Weston Holdings, Inc.",$6.58B,$8134.30
412,Jesus,Sime,LGF.B,n/a,NYSE,Lions Gate Entertainment Corporation,n/a,$52404.34
413,Mikey,Kennealy,STZ.B,n/a,NYSE,Constellation Brands Inc,n/a,$30710.39
414,Morna,Raft,FUSB,Finance,NASDAQ,"First US Bancshares, Inc.",$70.79M,$46090.24
415,Sonnie,Beany,SBBP,Health Care,NASDAQ,Strongbridge Biopharma plc,$146.64M,$88036.31
416,Foster,Gobeau,MDRX,Technology,NASDAQ,"Allscripts Healthcare Solutions, Inc.",$2.26B,$83388.14
417,Missy,Wiffler,EOS,n/a,NYSE,Eaton Vance Enhanced Equity Income Fund II,$701.96M,$65469.70
418,Jayme,Seilmann,ATRC,Health Care,NASDAQ,"AtriCure, Inc.",$741.39M,$50759.13
419,Justinian,Thewles,CETX,Capital Goods,NASDAQ,Cemtrex Inc.,$32.63M,$60506.03
420,Meagan,Halloran,AIW,Finance,NYSE,Arlington Asset Investment Corp,n/a,$83851.76
421,Alwyn,Skyme,MBT,Public Utilities,NYSE,Mobile TeleSystems OJSC,$8.63B,$60963.41
422,Stearne,Courtier,PMBC,Finance,NASDAQ,Pacific Mercantile Bancorp,$198.16M,$71274.71
423,Juditha,Cardero,DBVT,Health Care,NASDAQ,DBV Technologies S.A.,$1.63B,$18475.40
424,Lynnette,Steabler,FAC,Finance,NYSE,First Acceptance Corporation,$49.8M,$79675.99
425,Robenia,Lusty,KB,Finance,NYSE,KB Financial Group Inc,$19.26B,$67094.58
426,Sergeant,Haysom,AEH,Finance,NYSE,Aegon NV,n/a,$97634.23
427,Alica,Heersma,CRCM,Consumer Services,NYSE,"Care.com, Inc.",$437.24M,$80146.08
428,Deena,Harbert,ACBI,Finance,NASDAQ,"Atlantic Capital Bancshares, Inc.",$482.16M,$98972.02
429,Egbert,Banaszczyk,CPS,Capital Goods,NYSE,Cooper-Standard Holdings Inc.,$1.86B,$38348.38
430,Ileana,Kinghorne,MTSC,Capital Goods,NASDAQ,MTS Systems Corporation,$896.52M,$82860.80
431,Kalle,Boskell,MNR,Consumer Services,NYSE,Monmouth Real Estate Investment Corporation,$1.1B,$70419.28
432,Husein,Purdom,ZEN,Technology,NYSE,"Zendesk, Inc.",$2.69B,$60642.83
433,Louella,Kobke,KKR^A,n/a,NYSE,KKR & Co. L.P.,n/a,$66227.56
434,Maisey,Elwood,IIIN,Capital Goods,NASDAQ,"Insteel Industries, Inc.",$605.76M,$93176.59
435,Stormi,O'Brollachain,WHLRD,Consumer Services,NASDAQ,"Wheeler Real Estate Investment Trust, Inc.",n/a,$42662.68
436,Melanie,Bossons,BERY,Consumer Non-Durables,NYSE,"Berry Global Group, Inc.",$7.48B,$18157.67
437,Brantley,Belamy,FET,Energy,NYSE,"Forum Energy Technologies, Inc.",$1.66B,$3753.92
438,Agosto,Thormann,SMLP,Public Utilities,NYSE,"Summit Midstream Partners, LP",$1.7B,$39277.85
439,Andi,Secret,ZION,Finance,NASDAQ,Zions Bancorporation,$8.73B,$41665.95
440,Thain,Ludron,DHXM,n/a,NASDAQ,DHX Media Ltd.,$122.51M,$88738.77
441,Wake,Joint,GLYC,Health Care,NASDAQ,"GlycoMimetics, Inc.",$396.21M,$21909.03
442,Calv,Wortley,CNMD,Health Care,NASDAQ,CONMED Corporation,$1.42B,$47231.10
443,Karlik,Davenell,BCH,Finance,NYSE,Banco De Chile,$12.86B,$57500.36
444,Mallorie,Merrison,PBR,Energy,NYSE,Petroleo Brasileiro S.A.- Petrobras,$52.7B,$27262.43
445,Sybyl,Chawkley,DSLV,Finance,NASDAQ,VelocityShares 3x Inverse Silver ETN,$23.72M,$50032.80
446,Siegfried,Scimonelli,HSII,Technology,NASDAQ,"Heidrick & Struggles International, Inc.",$407.51M,$12810.16
447,Ed,Marling,HZN,Capital Goods,NYSE,Horizon Global Corporation,$370.68M,$97551.10
448,Chev,Thundercliffe,WOW,Consumer Services,NYSE,"WideOpenWest, Inc.",$1.49B,$84586.96
449,Ramona,Grigs,EGLE,Transportation,NASDAQ,Eagle Bulk Shipping Inc.,$332.73M,$24116.83
450,Karel,Buckland,GLOP,Consumer Services,NYSE,GasLog Partners LP,$855.22M,$28015.13
451,Byrann,Longford,CUB,Capital Goods,NYSE,Cubic Corporation,$1.26B,$17633.73
452,Matthieu,Dunston,AJRD,Capital Goods,NYSE,"Aerojet Rocketdyne Holdings, Inc. ",$1.55B,$86370.41
453,Skipp,Jellyman,HFBC,Finance,NASDAQ,"HopFed Bancorp, Inc.",$100.76M,$91931.37
454,Luce,Pringer,SIG,Consumer Services,NYSE,Signet Jewelers Limited,$4.13B,$88134.53
455,Starlene,Bernardelli,LXFT,Technology,NYSE,"Luxoft Holding, Inc.",$2.05B,$24947.74
456,Hermie,Mauro,DSPG,Technology,NASDAQ,"DSP Group, Inc.",$258.27M,$9359.11
457,Adriane,Sante,AMOV,Public Utilities,NASDAQ,"America Movil, S.A.B. de C.V.",$51.95B,$11763.70
458,Micheline,Guillot,RADA,Consumer Non-Durables,NASDAQ,RADA Electronic Industries Ltd.,$36.15M,$45270.36
459,Abby,Kernell,FBZ,n/a,NASDAQ,First Trust Brazil AlphaDEX Fund,$25.39M,$53773.42
460,Cyrillus,Orteaux,FCAU,Capital Goods,NYSE,Fiat Chrysler Automobiles N.V.,$20.65B,$14519.51
461,Claire,McGhee,MYJ,n/a,NYSE,"Blackrock MuniYield New Jersey Fund, Inc.",$229.85M,$79572.41
462,Karney,Grzegorzewski,WWE,Consumer Services,NYSE,"World Wrestling Entertainment, Inc.",$1.6B,$20535.34
463,Ichabod,Yedall,BPFHP,Finance,NASDAQ,"Boston Private Financial Holdings, Inc.",n/a,$32479.66
464,Harwilll,Dahmel,JACK,Consumer Services,NASDAQ,Jack In The Box Inc.,$3.13B,$77356.85
465,Darcy,Liptrot,MRTN,Transportation,NASDAQ,"Marten Transport, Ltd.",$905.46M,$24546.66
466,Blancha,Telling,HSTM,Technology,NASDAQ,"HealthStream, Inc.",$952.64M,$59015.50
467,Christen,Murrie,FTA,n/a,NASDAQ,First Trust Large Cap Value AlphaDEX Fund,$1.04B,$46535.65
468,Rhys,Bockett,FRME,Finance,NASDAQ,First Merchants Corporation,$1.67B,$21192.57
469,Mendy,Emmitt,IR,Capital Goods,NYSE,Ingersoll-Rand plc (Ireland),$23.64B,$25413.85
470,Tailor,Stonehouse,DQ,Technology,NYSE,DAQO New Energy Corp.,$208.28M,$5207.19
471,Modestia,Youles,HFC,Energy,NYSE,HollyFrontier Corporation,$4.66B,$63094.74
472,Tam,Torn,STT^E,n/a,NYSE,State Street Corporation,n/a,$4748.81
473,Gert,Mazdon,JPI,n/a,NYSE,Nuveen Preferred and Income Term Fund,$560.06M,$54329.27
474,Tito,Girkin,TCX,Technology,NASDAQ,Tucows Inc.,$600.46M,$43372.93
475,Jamey,Jordine,COR^A,n/a,NYSE,CoreSite Realty Corporation,n/a,$45301.48
476,Arabel,Charsley,TLK,Public Utilities,NYSE,"PT Telekomunikasi Indonesia, Tbk",$32.88B,$60945.36
477,Geri,Simeonov,GER,n/a,NYSE,Goldman Sachs MLP Energy Renaissance Fund,$549.18M,$63309.01
478,Lynnet,Castangia,BOLD,Health Care,NASDAQ,"Audentes Therapeutics, Inc.",$463.59M,$78145.38
479,Freddy,Hambric,BPOPM,Finance,NASDAQ,"Popular, Inc.",n/a,$63693.91
480,Thorstein,Hanwell,SCS,Consumer Durables,NYSE,Steelcase Inc.,$1.99B,$56395.48
481,Chaim,Duggen,ORBK,Capital Goods,NASDAQ,Orbotech Ltd.,$1.59B,$17428.38
482,Adrianna,Headley,DWAT,n/a,NASDAQ,Arrow DWA Tactical ETF,$8.67M,$49905.45
483,Chandler,Nimmo,BKN,n/a,NYSE,BlackRock Investment Quality Municipal Trust Inc. (The),$256.07M,$55070.90
484,Birgit,Afonso,LOXO,Health Care,NASDAQ,"Loxo Oncology, Inc.",$1.89B,$94581.43
485,Jaymie,Abdie,MYC,n/a,NYSE,"Blackrock MuniYield California Fund, Inc.",$326.9M,$32995.71
486,Dorine,Backsal,CMCSA,Consumer Services,NASDAQ,Comcast Corporation,$195.79B,$73906.69
487,Jarret,Ovington,PCOM,Miscellaneous,NASDAQ,"Points International, Ltd.",$126.39M,$31360.07
488,Ally,Goretti,BMY,Health Care,NYSE,Bristol-Myers Squibb Company,$89.72B,$82405.80
489,Celestine,Bertlin,CLA.CL,n/a,NYSE,Capitala Finance Corp.,n/a,$11070.24
490,Claudian,Spendley,AFW.CL,n/a,NYSE,"American Financial Group, Inc.",n/a,$83743.83
491,Diannne,McDougald,XGTI,Consumer Durables,NASDAQ,"XG Technology, Inc",$21.96M,$86543.27
492,Adina,Cecil,RRGB,Consumer Services,NASDAQ,"Red Robin Gourmet Burgers, Inc.",$828.17M,$22754.50
493,Melina,Lestor,LXP,Consumer Services,NYSE,Lexington Realty Trust,$2.46B,$45962.23
494,Ophelie,Evison,PSCT,n/a,NASDAQ,PowerShares S&P SmallCap Information Technology Portfolio,$534.38M,$78711.89
495,Manuel,Paszek,AREX,Energy,NASDAQ,Approach Resources Inc.,$233.83M,$65191.97
496,Florella,Probate,CUBI,Finance,NYSE,"Customers Bancorp, Inc",$875.28M,$7335.55
497,Tades,Ingleston,XELB,Miscellaneous,NASDAQ,"Xcel Brands, Inc",$51.65M,$20662.63
498,Lorin,Trevenu,CNXC,Energy,NYSE,CNX Coal Resources LP,$369.78M,$26686.20
499,Dolph,Bruno,SNOA,Health Care,NASDAQ,"Sonoma Pharmaceuticals, Inc.",$28.82M,$67919.88
500,Benjamin,Reynold,FOXF,Consumer Non-Durables,NASDAQ,Fox Factory Holding Corp.,$1.22B,$88165.20
501,Pearline,Feathers,SQZZ,n/a,NASDAQ,Active Alts Contrarian ETF,n/a,$63916.82
502,Valentina,Lauret,SWIN,n/a,NASDAQ,ALPS/Dorsey Wright Sector Momentum ETF,$6.79M,$89413.55
503,Florri,Ties,DMRC,Technology,NASDAQ,Digimarc Corporation,$395.82M,$70907.95
504,Zach,Ick,JPC,n/a,NYSE,Nuveen Preferred Income Opportunites Fund,$999.98M,$74937.80
505,Bernadette,Klimas,AVIR,Health Care,NASDAQ,"Aviragen Therapeutics, Inc.",$20.87M,$91240.51
506,Maurizio,Mulcock,NIM,n/a,NYSE,Nuveen Select Maturities Municipal Fund,$126.32M,$12489.04
507,Alexander,Barbie,SNH,Consumer Services,NASDAQ,Senior Housing Properties Trust,$5.12B,$65256.92
508,Abbe,Kmicicki,SHW,Consumer Services,NYSE,Sherwin-Williams Company (The),$32.65B,$75303.83
509,Harmonia,Huthart,BGS,Consumer Non-Durables,NYSE,"B&G Foods, Inc.",$2.45B,$37938.54
510,Cristal,Iskowitz,EMCF,Finance,NASDAQ,Emclaire Financial Corp,$59.2M,$56419.06
511,Hillary,Simmance,TURN,Finance,NASDAQ,180 Degree Capital Corp.,$46.06M,$91060.30
512,Truda,Swindles,KSU,Transportation,NYSE,Kansas City Southern,$11.01B,$20346.09
513,Georgianne,Slopier,SFL,Transportation,NYSE,Ship Finance International Limited,$1.29B,$50505.52
514,Robbie,Speare,PCLN,Miscellaneous,NASDAQ,The Priceline Group Inc. ,$88.58B,$60408.47
