id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
256,Halsey,Redsull,TPZ,n/a,NYSE,"Tortoise Power and Energy Infrastructure Fund, Inc",$145.93M,$25109.50
257,Oralie,Dwyr,NTAP,Technology,NASDAQ,"NetApp, Inc.",$10.29B,$49109.01
258,Tina,Poag,NRT,Energy,NYSE,North European Oil Royality Trust,$61.21M,$95407.63
259,Frederique,Povele,BCRH,Finance,NYSE,Blue Capital Reinsurance Holdings Ltd.,$169.43M,$43428.44
260,Steffi,Bibbie,IRM,Consumer Services,NYSE,Iron Mountain Incorporated,$9.04B,$2505.82
261,Livvy,Ayars,EFX,Finance,NYSE,"Equifax, Inc.",$17.14B,$73277.35
262,Pren,Keeffe,OMAM,Finance,NYSE,OM Asset Management plc,$1.64B,$37916.61
263,Sile,Lean,AXE,Consumer Non-Durables,NYSE,Anixter International Inc.,$2.61B,$9167.25
264,Venita,Korejs,JOUT,Consumer Non-Durables,NASDAQ,Johnson Outdoors Inc.,$440.37M,$44257.36
265,Waly,Pilkinton,PNTA.CL,n/a,NYSE,PennantPark Investment Corporation,n/a,$84660.00
266,Caressa,Questier,VTWG,n/a,NASDAQ,Vanguard Russell 2000 Growth ETF,$184.64M,$69135.60
267,Madelene,Budnik,CHUY,Consumer Services,NASDAQ,"Chuy's Holdings, Inc.",$414.14M,$7701.44
268,Claudette,Endrizzi,ARRY,Health Care,NASDAQ,Array BioPharma Inc.,$1.28B,$36368.35
269,Filippo,Avramovsky,NEWT,n/a,NASDAQ,Newtek Business Services Corp.,$283.59M,$27864.48
270,Ruthie,Blakeman,TRUE,Technology,NASDAQ,"TrueCar, Inc.",$1.75B,$94507.10
271,Archambault,Carnegy,KIM^J,n/a,NYSE,Kimco Realty Corporation,n/a,$89008.15
272,Michal,Mc Gaughey,BIF,n/a,NYSE,"USLIFE Income Fund, Inc.",$1.02B,$7454.84
273,De witt,Leng,AFB,n/a,NYSE,Alliance National Municipal Income Fund Inc,$392.94M,$24020.67
274,Jeddy,Riddell,ENZL,n/a,NASDAQ,iShares MSCI New Zealand Capped ETF,$164.61M,$21874.36
275,Guenevere,Colgrave,ACV,n/a,NYSE,AllianzGI Diversified Income & Convertible Fund,$214.54M,$45815.78
276,Phelia,Mousdall,PRLB,Capital Goods,NYSE,"Proto Labs, Inc.",$1.72B,$27096.18
277,Maxwell,Aulds,CCIH,Technology,NASDAQ,ChinaCache International Holdings Ltd.,$34.01M,$32379.30
278,Fifi,Eddoes,BYM,n/a,NYSE,Blackrock Municipal Income Quality Trust,$379.99M,$84841.75
279,Mallory,Corkitt,MLCO,Consumer Services,NASDAQ,Melco Resorts & Entertainment Limited,$11.17B,$12119.77
280,Stephanie,Smythin,ODC,Consumer Durables,NYSE,Oil-Dri Corporation Of America,$290.7M,$72965.48
281,Dael,Binnie,EMO,n/a,NYSE,ClearBridge Energy MLP Opportunity Fund Inc.,$389.01M,$87801.59
282,Joachim,Whoolehan,NWN,Public Utilities,NYSE,Northwest Natural Gas Company,$1.79B,$69076.05
283,Alex,Rizzillo,WU,Miscellaneous,NYSE,Western Union Company (The),$8.99B,$54374.50
284,Kain,McEntee,FAC,Finance,NYSE,First Acceptance Corporation,$49.8M,$43708.13
285,Yancy,Skipworth,TRCB,Finance,NASDAQ,Two River Bancorp,$144.38M,$89998.11
286,Nate,Gilks,SQZZ,n/a,NASDAQ,Active Alts Contrarian ETF,n/a,$27126.79
287,Aila,Giovani,CTRV,Health Care,NASDAQ,ContraVir Pharmaceuticals Inc,$47.48M,$3263.95
288,Brendon,Simpkins,MOS,Basic Industries,NYSE,Mosaic Company (The),$7.97B,$95354.28
289,Alfred,Matveiko,TRNO^A.CL,n/a,NYSE,Terreno Realty Corporation,n/a,$52883.33
290,Tarrance,Rase,DFIN,Consumer Services,NYSE,"Donnelley Financial Solutions, Inc.",$758.66M,$44417.45
291,Amaleta,Morican,HALL,Finance,NASDAQ,"Hallmark Financial Services, Inc.",$208.13M,$90365.76
292,Jude,Napier,HD,Consumer Services,NYSE,"Home Depot, Inc. (The)",$187.27B,$67055.91
293,Malanie,Wilkes,BANX,n/a,NASDAQ,StoneCastle Financial Corp,$130.19M,$32034.73
294,Chandal,Stutter,ENB,Energy,NYSE,Enbridge Inc,$63.73B,$14734.75
295,Honor,Bowcher,AROW,Finance,NASDAQ,Arrow Financial Corporation,$442.96M,$62789.19
296,Darcie,Ference,DYNC,Public Utilities,NYSE,Dynegy Inc.,n/a,$42900.40
297,Alison,Pocock,VWR,Consumer Durables,NASDAQ,VWR Corporation,$4.34B,$17245.72
298,Bernelle,Brabant,AEY,Consumer Services,NASDAQ,"ADDvantage Technologies Group, Inc.",$16.61M,$73252.86
299,Harrietta,Hrishanok,AMH^A,Consumer Services,NYSE,American Homes 4 Rent,n/a,$40414.77
300,Octavius,Ikringill,CXO,Energy,NYSE,Concho Resources Inc.,$17.36B,$6907.13
301,Dulcia,Learoyd,GGG,Capital Goods,NYSE,Graco Inc.,$6.28B,$38506.36
302,Charmion,Heaviside,GMED,Health Care,NYSE,"Globus Medical, Inc.",$3.17B,$8690.74
303,Emily,Blockwell,DXTR,Health Care,NASDAQ,Dextera Surgical Inc.,$2.97M,$11589.02
304,Francyne,Tharme,PDM,Consumer Services,NYSE,"Piedmont Office Realty Trust, Inc.",$3.1B,$70152.06
305,Isaiah,Shotbolt,LBIX,Consumer Non-Durables,NASDAQ,Leading Brands Inc,$5.24M,$35540.89
306,Isiahi,Whillock,ABR^A,n/a,NYSE,Arbor Realty Trust,n/a,$10371.59
307,Tally,Thurston,FNFV,Finance,NYSE,"Fidelity National Financial, Inc.",$5.09B,$76275.32
308,Stella,Andreev,FOMX,Consumer Durables,NASDAQ,Foamix Pharmaceuticals Ltd.,$164.16M,$48955.83
309,Tomasina,Trumpeter,RNG,Technology,NYSE,"Ringcentral, Inc.",$2.67B,$15713.29
310,Olva,Rolstone,JEQ,n/a,NYSE,"Aberdeen Japan Equity Fund, Inc. ",$115.12M,$78734.89
311,Wallis,Alleburton,PNFP,Finance,NASDAQ,"Pinnacle Financial Partners, Inc.",$3.27B,$13170.96
312,Lizzie,Akaster,BERY,Consumer Non-Durables,NYSE,"Berry Global Group, Inc.",$7.48B,$94561.98
313,Salvador,Radford,LNN,Capital Goods,NYSE,Lindsay Corporation,$914.46M,$30084.89
314,Maurita,Yanukhin,PEI^B,n/a,NYSE,Pennsylvania Real Estate Investment Trust,n/a,$43545.26
315,Amata,Bonick,AMBC,Finance,NASDAQ,"Ambac Financial Group, Inc.",$721.4M,$88278.63
316,Audra,Le Strange,GRBK,Capital Goods,NASDAQ,"Green Brick Partners, Inc.",$534.86M,$77883.95
317,Melita,Rosengart,TSO,Energy,NYSE,Tesoro Corporation,$14.78B,$38438.05
318,Esra,Brownstein,GAIA,Consumer Services,NASDAQ,"Gaia, Inc.",$167.44M,$57914.48
319,Ellery,Stronach,MCHX,Miscellaneous,NASDAQ,"Marchex, Inc.",$124.92M,$72104.99
320,Paten,Flag,FMCI,Finance,NASDAQ,Forum Merger Corporation,$217.09M,$49603.22
321,Dorothee,Learmount,BIDU,Technology,NASDAQ,"Baidu, Inc.",$60.38B,$16281.11
322,Dun,Tripet,WWW,Consumer Non-Durables,NYSE,"Wolverine World Wide, Inc.",$2.57B,$80574.76
323,Adiana,Tripe,BKD,Health Care,NYSE,Brookdale Senior Living Inc.,$2.76B,$47198.18
324,Reider,Wreak,UTSI,Consumer Durables,NASDAQ,UTStarcom Holdings Corp,$84.95M,$92784.17
325,Gertie,Dadge,DWAC,n/a,NASDAQ,Elkhorn Commodity Rotation Strategy ETF,$2.41M,$38720.91
326,Gussy,Gier,AF,Finance,NYSE,Astoria Financial Corporation,$2.06B,$63364.64
327,Thayne,Jinkin,JBR,Finance,NYSE,Select Asset Inc.,n/a,$59077.13
328,Murdock,Blemen,GSK,Health Care,NYSE,GlaxoSmithKline PLC,$107.75B,$94009.24
329,Stacey,Goadbie,OACQU,Finance,NASDAQ,Origo Acquisition Corporation,n/a,$48995.20
330,Harlan,MacCumeskey,VAR,Health Care,NYSE,"Varian Medical Systems, Inc.",$9.46B,$78295.48
331,Vickie,Spacy,SDT,Energy,NYSE,SandRidge Mississippian Trust I,$39.48M,$38307.47
332,Sher,Audry,FCCY,Finance,NASDAQ,1st Constitution Bancorp (NJ),$136.87M,$85316.49
333,Kristos,Galle,EBMT,Finance,NASDAQ,"Eagle Bancorp Montana, Inc.",$68.03M,$31247.35
334,Thomas,Brunetti,SCHN,Consumer Durables,NASDAQ,"Schnitzer Steel Industries, Inc.",$520.56M,$2296.89
335,Tobit,Vina,SRUN,Finance,NASDAQ,Silver Run Acquisition Corporation II,$1.29B,$26296.15
336,Deerdre,Kermott,ELLI,Technology,NYSE,"Ellie Mae, Inc.",$3.79B,$60848.47
337,Sholom,MacKibbon,FWP,Health Care,NASDAQ,Forward Pharma A/S,$1.04B,$50118.78
338,Tyrus,Pareman,HSC,Capital Goods,NYSE,Harsco Corporation,$1.35B,$74003.42
339,Elicia,Fereday,TREE,Finance,NASDAQ,"LendingTree, Inc.",$2.03B,$45981.52
340,Sandi,Birkhead,WFC,Finance,NYSE,Wells Fargo & Company,$269.31B,$12409.03
341,Burke,Nazareth,WEX,Miscellaneous,NYSE,WEX Inc.,$4.5B,$17197.56
342,Anni,Andrivel,ZION,Finance,NASDAQ,Zions Bancorporation,$8.73B,$28259.25
343,Dare,Juris,FMAO,Finance,NASDAQ,"Farmers & Merchants Bancorp, Inc.",$253.22M,$59146.79
344,Kenton,Urey,TBI,Technology,NYSE,"TrueBlue, Inc.",$1.11B,$34438.78
345,Toddie,Beels,LVS,Consumer Services,NYSE,Las Vegas Sands Corp.,$51.49B,$16171.44
346,Netty,Inkpin,UAE,n/a,NASDAQ,iShares MSCI UAE Capped ETF,$42.85M,$27576.40
347,Katleen,Braz,MODN,Technology,NYSE,"Model N, Inc.",$378.74M,$17445.52
348,Neddy,Gebhard,XOMA,Health Care,NASDAQ,XOMA Corporation,$48.4M,$57596.46
349,Conrade,Stobbe,TISA,Technology,NASDAQ,"Top Image Systems, Ltd.",$22.92M,$60965.83
350,Leshia,Galway,SNDR,Transportation,NYSE,"Schneider National, Inc.",$3.74B,$7629.99
351,Madonna,McClaren,ASG,n/a,NYSE,"Liberty All-Star Growth Fund, Inc.",$126.15M,$31368.62
352,Hill,Louch,KITE,Health Care,NASDAQ,"Kite Pharma, Inc.",$4.97B,$60078.07
353,Kane,Lodevick,FCB,Finance,NYSE,"FCB Financial Holdings, Inc.",$2.01B,$23794.80
354,Stafani,Pegden,BAH,Consumer Services,NYSE,Booz Allen Hamilton Holding Corporation,$4.72B,$67627.56
355,Alisun,McAlarney,WCG,Health Care,NYSE,"WellCare Health Plans, Inc.",$7.77B,$72993.92
356,Isaiah,Falkingham,VCO,Consumer Non-Durables,NYSE,Vina Concha Y Toro,$1.16B,$89459.08
357,Sadella,Willerstone,BGG,Energy,NYSE,Briggs & Stratton Corporation,$1.05B,$77054.52
358,Rozamond,Reis,DLR,Consumer Services,NYSE,"Digital Realty Trust, Inc.",$18.91B,$41076.94
359,Stu,Tuddenham,CHDN,Consumer Services,NASDAQ,"Churchill Downs, Incorporated",$2.83B,$31184.84
360,Elbertine,Griffen,CHU,Public Utilities,NYSE,China Unicom (Hong Kong) Ltd,$34.75B,$78425.87
361,Caritta,Jakubovsky,DCM,Technology,NYSE,"NTT DOCOMO, Inc",$96.67B,$79162.25
362,Curtis,Warder,PRLB,Capital Goods,NYSE,"Proto Labs, Inc.",$1.72B,$29724.59
363,Christa,Kocher,UBP^G,n/a,NYSE,Urstadt Biddle Properties Inc.,n/a,$77676.90
364,Manda,Wreath,CLACU,Finance,NASDAQ,Capitol Acquisition Corp. III,n/a,$55399.65
365,Greg,Avramovsky,MKSI,Capital Goods,NASDAQ,"MKS Instruments, Inc.",$3.96B,$57814.98
366,Jenine,Belchamber,RHI,Technology,NYSE,Robert Half International Inc.,$6.07B,$92909.09
367,Reggis,Fusco,PML,n/a,NYSE,Pimco Municipal Income Fund II,$815.13M,$44888.82
368,Darcee,Cowthard,SHO,Consumer Services,NYSE,"Sunstone Hotel Investors, Inc.",$3.65B,$38407.40
369,Hinze,Weyman,KRO,Basic Industries,NYSE,Kronos Worldwide Inc,$2.05B,$34648.40
370,Georgie,Whiston,MCK,Health Care,NYSE,McKesson Corporation,$33.71B,$50311.44
371,Mignonne,Daws,AIRT,Transportation,NASDAQ,"Air T, Inc.",$38.81M,$46681.40
372,Lilla,Lahiff,USB^H,n/a,NYSE,U.S. Bancorp,n/a,$70144.71
373,Keven,Ivanaev,TEVA,Health Care,NYSE,Teva Pharmaceutical Industries Limited,$31.41B,$11360.28
374,Eddie,Follin,MARPS,Energy,NASDAQ,Marine Petroleum Trust,$6.92M,$92980.06
375,Krystle,Gartshore,ACRX,Health Care,NASDAQ,"AcelRx Pharmaceuticals, Inc.",$108.91M,$18113.26
376,Mollie,Tate,BGCP,Finance,NASDAQ,"BGC Partners, Inc.",$3.52B,$66349.37
377,Luelle,Veart,UBSH,Finance,NASDAQ,Union Bankshares Corporation,$1.53B,$9578.43
378,Rosalynd,Launchbury,LYG,Finance,NYSE,Lloyds Banking Group Plc,$63.77B,$739.08
379,Rey,Hercules,CI,Health Care,NYSE,Cigna Corporation,$43.29B,$96588.04
380,Missy,Simoens,FIF,n/a,NYSE,First Trust Energy Infrastructure Fund,$326.61M,$82648.31
381,Fernande,Gerold,ULTI,Technology,NASDAQ,"The Ultimate Software Group, Inc.",$6.35B,$66254.71
382,Ollie,Ginie,ANIK,Health Care,NASDAQ,Anika Therapeutics Inc.,$664.15M,$29265.19
383,Ninon,Schorah,PTEN,Energy,NASDAQ,"Patterson-UTI Energy, Inc.",$4.33B,$26348.73
384,Nev,Gadie,ANW,Energy,NYSE,Aegean Marine Petroleum Network Inc.,$224.84M,$23757.20
385,Smitty,Bewly,LGF.A,n/a,NYSE,Lions Gate Entertainment Corporation,n/a,$28042.64
386,Lee,Ciobotaro,ULH,Transportation,NASDAQ,"Universal Logistics Holdings, Inc.",$436.6M,$62332.52
387,Sandy,Gorch,HMN,Finance,NYSE,Horace Mann Educators Corporation,$1.59B,$75900.05
388,Georgetta,Worling,APF,n/a,NYSE,"Morgan Stanley Asia-Pacific Fund, Inc.",$224.53M,$3807.11
389,Reinwald,Ghion,VIRT,Finance,NASDAQ,"Virtu Financial, Inc.",$2.38B,$68155.56
390,Sutherland,Eusden,FEIM,Capital Goods,NASDAQ,"Frequency Electronics, Inc.",$81.19M,$71770.44
391,Deeann,Turley,NYMX,Health Care,NASDAQ,Nymox Pharmaceutical Corporation,$192.72M,$51078.08
392,Graeme,Sandon,CBSH,Finance,NASDAQ,"Commerce Bancshares, Inc.",$5.79B,$61710.54
393,Elbert,Barrabeale,CERN,Technology,NASDAQ,Cerner Corporation,$21.82B,$81989.77
394,Ikey,Durant,LAND,Consumer Services,NASDAQ,Gladstone Land Corporation,$133.56M,$74019.01
395,Barbette,Medgewick,MPW,Consumer Services,NYSE,"Medical Properties Trust, Inc.",$4.8B,$97333.86
396,Winna,Pinney,CRWS,Basic Industries,NASDAQ,"Crown Crafts, Inc.",$71.74M,$40830.76
397,Myrna,Stroulger,AEG,Finance,NYSE,Aegon NV,$10.51B,$36122.44
398,Dannye,Evelyn,PNNT,n/a,NASDAQ,PennantPark Investment Corporation,$531.54M,$32201.63
399,Julie,Merfin,NHF,n/a,NYSE,Highland Funds I,$345.6M,$94897.52
400,Moreen,Creyke,PDCE,Energy,NASDAQ,"PDC Energy, Inc.",$3B,$8639.79
401,Gay,Scotchmore,FTSM,n/a,NASDAQ,First Trust Enhanced Short Maturity ETF,$966.47M,$48815.24
402,Jeanine,Wrates,XLRN,Health Care,NASDAQ,Acceleron Pharma Inc.,$1.15B,$91381.29
403,Jilly,Christoffels,TNC,Technology,NYSE,Tennant Company,$1.33B,$39083.49
404,Deeann,Tomczykowski,MAN,Technology,NYSE,ManpowerGroup,$7.22B,$39251.32
405,Ganny,Kusick,MILN,n/a,NASDAQ,Global X Millennials Thematic ETF,$4.36M,$97859.67
406,Danni,Iacopo,GDV^A,n/a,NYSE,Gabelli Dividend,n/a,$45964.09
407,Aurora,Janson,JSM,Finance,NASDAQ,Navient Corporation,n/a,$71274.75
408,Christan,Linay,CZR,Consumer Services,NASDAQ,Caesars Entertainment Corporation,$1.83B,$63038.21
409,Elisabetta,Rouse,FCEF,n/a,NASDAQ,First Trust CEF Income Opportunity ETF,$28.08M,$53858.09
410,Natalina,Caley,WHR,Consumer Durables,NYSE,Whirlpool Corporation,$14.49B,$66589.62
411,Egor,Gilford,MON,Basic Industries,NYSE,Monsanto Company,$51.73B,$5186.29
412,Salvador,Caesman,BCOV,Technology,NASDAQ,Brightcove Inc.,$213.5M,$78573.90
413,Gusella,Ashurst,MPO,Energy,NYSE,"MIDSTATES PETROLEUM COMPANY, INC.",$364.19M,$97778.79
414,Leah,Tynewell,ARNC^B,n/a,NYSE,Arconic Inc.,n/a,$40649.23
415,Ludovika,Plaunch,NEE^I,n/a,NYSE,"NextEra Energy, Inc.",n/a,$20561.50
416,Dari,Gowling,RNST,Finance,NASDAQ,Renasant Corporation,$1.94B,$64293.46
417,Dorita,Dumbellow,TRVG,n/a,NASDAQ,trivago N.V.,$4.38B,$35642.17
418,Kerry,Callum,TOUR,Consumer Services,NASDAQ,Tuniu Corporation,$1.04B,$35567.36
419,Kylila,Mirrlees,CPRX,Health Care,NASDAQ,"Catalyst Pharmaceuticals, Inc.",$193.55M,$8193.92
420,Arlee,Hearley,UZC,Public Utilities,NYSE,United States Cellular Corporation,n/a,$76248.65
421,Reggie,Dussy,SGZA,Finance,NYSE,"Selective Insurance Group, Inc.",n/a,$85779.59
422,Jaquelyn,Hunte,CHFS,Health Care,NASDAQ,"CHF Solutions, Inc.",$5.22M,$30425.87
423,Conchita,Denziloe,KEP,Public Utilities,NYSE,Korea Electric Power Corporation,$24.6B,$93349.67
424,Curry,Heppner,PKX,Basic Industries,NYSE,POSCO,$19.18B,$70673.58
425,Germana,De Cleyne,IHIT,n/a,NYSE,Invesco High Income 2023 Target Term Fund,$238.94M,$69450.37
426,Romeo,Tod,CIB,Finance,NYSE,BanColombia S.A.,$11.02B,$90142.87
427,Stefania,Hainey,VVR,n/a,NYSE,Invesco Senior Income Trust,$822.77M,$90462.48
428,Lyndsie,Keningham,OCFC,Finance,NASDAQ,OceanFirst Financial Corp.,$912.14M,$6787.56
429,Jean,Whitland,CASC,Health Care,NASDAQ,"Cascadian Therapeutics, Inc.",$168.88M,$62430.39
430,Rea,Askell,ACHC,Health Care,NASDAQ,"Acadia Healthcare Company, Inc.",$3.97B,$77402.19
431,Leroi,Bees,PUK,Finance,NYSE,Prudential Public Limited Company,$59.42B,$2083.91
432,Beth,Grinstead,ATRA,Health Care,NASDAQ,"Atara Biotherapeutics, Inc.",$371.14M,$46398.20
433,Stacee,Amis,REFR,Miscellaneous,NASDAQ,Research Frontiers Incorporated,$32.7M,$60914.93
434,Tommie,Orrey,CVLY,Finance,NASDAQ,"Codorus Valley Bancorp, Inc",$225.47M,$92353.22
435,Otes,Colliard,JBK,Finance,NYSE,Lehman ABS Corporation,n/a,$42493.27
436,Sheffie,Abella,SNHNI,Consumer Services,NASDAQ,Senior Housing Properties Trust,n/a,$6856.57
437,Leandra,Pacey,PIZ,n/a,NASDAQ,PowerShares DWA Developed Markets Momentum Portfolio,$200.65M,$28810.54
438,Sollie,Salmons,SFM,Consumer Services,NASDAQ,"Sprouts Farmers Market, Inc.",$2.89B,$76105.99
439,Katie,Rollett,FRC^H,n/a,NYSE,FIRST REPUBLIC BANK,n/a,$15453.90
440,Dilan,Tirone,FLO,Consumer Non-Durables,NYSE,"Flowers Foods, Inc.",$3.7B,$41516.38
441,Wilton,Hazlegrove,ROYT,Energy,NYSE,Pacific Coast Oil Trust,$61.73M,$13396.79
442,Sherwood,Saket,WIX,Technology,NASDAQ,Wix.com Ltd.,$3.11B,$97660.18
443,Ryun,Jenicek,NBD,n/a,NYSE,Nuveen Build America Bond Opportunity Fund,$155.85M,$2362.81
444,Meredith,Thorp,ACBI,Finance,NASDAQ,"Atlantic Capital Bancshares, Inc.",$482.16M,$13969.39
445,Vaughan,Deport,CSGS,Technology,NASDAQ,"CSG Systems International, Inc.",$1.37B,$2274.28
446,Em,Gauvain,BCEI,Energy,NYSE,"Bonanza Creek Energy, Inc.",$636.43M,$35320.81
447,Alison,Dimanche,PKG,Consumer Durables,NYSE,Packaging Corporation of America,$10.13B,$86608.14
448,Chere,Bennet,EOI,n/a,NYSE,Eaton Vance Enhance Equity Income Fund,$534.71M,$23974.86
449,Kaila,Du Plantier,WERN,Transportation,NASDAQ,"Werner Enterprises, Inc.",$2.09B,$64536.64
450,Claiborne,Karolowski,HTBX,Health Care,NASDAQ,"Heat Biologics, Inc.",$21.55M,$72129.48
451,Jannel,Tembey,LB,Consumer Services,NYSE,"L Brands, Inc.",$14.79B,$46811.15
452,Katerina,Pentelow,FNK,n/a,NASDAQ,First Trust Mid Cap Value AlphaDEX Fund,$54.66M,$58653.85
453,Haley,Comrie,NUAN,Technology,NASDAQ,"Nuance Communications, Inc.",$5.24B,$41025.06
454,Zarah,Egel,VCO,Consumer Non-Durables,NYSE,Vina Concha Y Toro,$1.16B,$45227.54
455,Nero,Spennock,AEY,Consumer Services,NASDAQ,"ADDvantage Technologies Group, Inc.",$16.61M,$21828.43
456,Lucien,Warsop,TSLX,n/a,NYSE,"TPG Specialty Lending, Inc.",$1.23B,$22826.58
457,Quintina,McNab,WRLD,Finance,NASDAQ,World Acceptance Corporation,$648.9M,$57407.79
458,Samaria,Waterhowse,ALOT,Technology,NASDAQ,"AstroNova, Inc.",$90.18M,$16872.06
459,Jedd,Arnauduc,MIK,Consumer Services,NASDAQ,"The Michaels Companies, Inc.",$3.53B,$23962.95
460,Stuart,Matyja,IBKC,Finance,NASDAQ,IBERIABANK Corporation,$4.16B,$8007.90
461,Alikee,Farren,STC,Finance,NYSE,Stewart Information Services Corporation,$1.07B,$15932.93
462,Nananne,Gummory,AGR,Public Utilities,NYSE,"Avangrid, Inc.",$14.16B,$64728.94
463,Evin,Dowell,CBU,Finance,NYSE,"Community Bank System, Inc.",$2.89B,$53624.11
464,Wynny,Smoughton,FTR,Public Utilities,NASDAQ,Frontier Communications Corporation,$1.64B,$30330.57
465,Janine,Blunt,DTYS,Finance,NASDAQ,iPath US Treasury 10-year Bear ETN,$44.61M,$32134.96
466,Kym,Bonner,GBDC,n/a,NASDAQ,"Golub Capital BDC, Inc.",$1.11B,$96145.12
467,Gayleen,Eivers,SNHNL,Consumer Services,NASDAQ,Senior Housing Properties Trust,n/a,$82221.03
468,Marilyn,Kasting,TOO^B,n/a,NYSE,Teekay Offshore Partners L.P.,n/a,$57187.42
469,Skip,Paternoster,CENX,Basic Industries,NASDAQ,Century Aluminum Company,$1.25B,$31874.33
470,Albertina,Glede,MTX,Basic Industries,NYSE,Minerals Technologies Inc.,$2.5B,$99097.44
471,Mickie,Dovinson,GLYC,Health Care,NASDAQ,"GlycoMimetics, Inc.",$396.21M,$8931.77
472,Brittany,Dumper,EPAM,Technology,NYSE,"EPAM Systems, Inc.",$4.28B,$1969.25
473,Ethan,Hilhouse,IRMD,Health Care,NASDAQ,iRadimed Corporation,$92.99M,$22445.24
474,Daven,Palek,MPLX,Energy,NYSE,MPLX LP,$12.54B,$32708.57
475,Ruthanne,Allport,FET,Energy,NYSE,"Forum Energy Technologies, Inc.",$1.66B,$7832.88
476,Joanie,Spacey,CSBK,Finance,NASDAQ,Clifton Bancorp Inc.,$374.4M,$18294.86
477,Caroline,Sibbson,ALRM,Technology,NASDAQ,"Alarm.com Holdings, Inc.",$1.69B,$1965.49
478,Vinnie,Raise,ROSG,Health Care,NASDAQ,Rosetta Genomics Ltd.,$5.05M,$7325.81
479,Gifford,Brimham,CSGP,Miscellaneous,NASDAQ,"CoStar Group, Inc.",$8.39B,$36008.94
480,Ethel,Woodvine,POST,Consumer Non-Durables,NYSE,"Post Holdings, Inc.",$5.25B,$9462.32
481,Coral,Romanski,TIPT,Finance,NASDAQ,Tiptree Inc.,$264.56M,$90285.35
482,Janot,Fildes,ARCH,Energy,NYSE,"Arch Coal, Inc.",$1.59B,$16553.78
483,Oriana,Alldred,DRAM,Technology,NASDAQ,Dataram Corporation,$23.54M,$96129.69
484,Marley,Grigs,CIB,Finance,NYSE,BanColombia S.A.,$11.02B,$93428.71
485,Josias,Oxton,IIN,Capital Goods,NASDAQ,IntriCon Corporation,$53.04M,$63934.33
486,Codee,Swyre,PRLB,Capital Goods,NYSE,"Proto Labs, Inc.",$1.72B,$35070.77
487,Laurene,Guppey,GZT,Finance,NYSE,Gazit-Globe Ltd.,$1.93B,$12514.84
488,Aldous,Ghidelli,PRN,n/a,NASDAQ,PowerShares DWA Industrials Momentum Portfolio,$121.11M,$42877.33
489,Darill,Stebbings,NXEOU,Consumer Durables,NASDAQ,"Nexeo Solutions, Inc.",n/a,$95026.33
490,Roderich,Guilford,WFC,Finance,NYSE,Wells Fargo & Company,$269.31B,$24028.29
491,Vida,Moulin,CHSCN,Consumer Services,NASDAQ,CHS Inc,$497.62M,$59726.49
492,Dusty,Farrent,FBM,Consumer Services,NYSE,"Foundation Building Materials, Inc.",$589.4M,$92649.47
493,Shea,Lunk,PFIS,Finance,NASDAQ,Peoples Financial Services Corp. ,$325.51M,$75273.82
494,Helli,Sibbson,ROCK,Capital Goods,NASDAQ,"Gibraltar Industries, Inc.",$1.1B,$66426.53
495,June,Pirri,OLED,Capital Goods,NASDAQ,Universal Display Corporation,$5.5B,$70.77
496,Lesya,Newlan,FFWM,Finance,NASDAQ,First Foundation Inc.,$543.15M,$90048.54
497,Harvey,Cosslett,SNDR,Transportation,NYSE,"Schneider National, Inc.",$3.74B,$79043.19
498,Clo,Simka,DLNG,Consumer Services,NYSE,Dynagas LNG Partners LP,$517.44M,$73826.53
499,Erick,Grovier,PK,Consumer Services,NYSE,Park Hotels & Resorts Inc.,$5.97B,$65881.01
500,Doralynn,Philipot,HCCI,Basic Industries,NASDAQ,"Heritage-Crystal Clean, Inc.",$325.53M,$62849.84
501,Newton,Hatliffe,EA,Technology,NASDAQ,Electronic Arts Inc.,$34.26B,$92811.77
502,Peyter,Dudbridge,OXLCN,n/a,NASDAQ,Oxford Lane Capital Corp.,$28.04M,$10222.42
503,Nettle,Perree,MGCD,Health Care,NASDAQ,MGC Diagnostics Corporation,$34.63M,$92729.57
504,Pier,McGuire,VKQ,n/a,NYSE,Invesco Municipal Trust,$710.31M,$83855.25
505,Jeremiah,Ellens,VNCE,Consumer Services,NYSE,Vince Holding Corp.,$22.24M,$85999.57
506,Boonie,Connold,MTZ,Basic Industries,NYSE,"MasTec, Inc.",$3.69B,$53752.87
507,Correna,Fishby,NEE^G,n/a,NYSE,"NextEra Energy, Inc.",n/a,$91276.05
508,Lindsay,Grayson,AEO,Consumer Services,NYSE,"American Eagle Outfitters, Inc.",$2.05B,$90968.14
509,Konstantine,Mulvin,ENSG,Health Care,NASDAQ,"The Ensign Group, Inc.",$1.05B,$3402.65
510,Clifford,Rodmell,PSA^W,n/a,NYSE,Public Storage,n/a,$84519.32
511,Hali,Barosch,PB,Finance,NYSE,"Prosperity Bancshares, Inc.",$4.59B,$28818.77
512,Frannie,Boyton,APDN,Consumer Services,NASDAQ,Applied DNA Sciences Inc,$26.32M,$12855.99
513,Drucill,Lamplugh,PEBK,Finance,NASDAQ,"Peoples Bancorp of North Carolina, Inc.",$175.04M,$23666.18
514,Kate,Hulson,WDFC,Basic Industries,NASDAQ,WD-40 Company,$1.57B,$386.05
