id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
256,Bellanca,Pennings,HTZ,Consumer Services,NYSE,"Hertz Global Holdings, Inc",$782.71M,$16851.91
257,Harper,Pierrepont,I,Consumer Services,NYSE,Intelsat S.A.,$378.97M,$54854.63
258,Tiphanie,Loade,VMBS,n/a,NASDAQ,Vanguard Mortgage-Backed Securities ETF,$4.08B,$69986.73
259,Honoria,Blanning,CPST,Energy,NASDAQ,Capstone Turbine Corporation,$28.65M,$81258.77
260,Hilary,Maplethorp,BELFB,Capital Goods,NASDAQ,Bel Fuse Inc.,$312.96M,$34522.18
261,Laurel,Higgen,ATRS,Health Care,NASDAQ,"Antares Pharma, Inc.",$452.19M,$39930.20
262,Carlota,MattiCCI,PAA,Energy,NYSE,"Plains All American Pipeline, L.P.",$17.99B,$73912.72
263,Norean,Christofides,IVENC,n/a,NASDAQ,Ivy NextShares,n/a,$48649.52
264,Israel,Timothy,CIZ,n/a,NASDAQ,VictoryShares Developed Enhanced Volatility Wtd ETF,n/a,$11949.90
265,Elnar,Moncreiff,ATV,Consumer Services,NYSE,"Acorn International, Inc.",$51.13M,$31331.64
266,Reggis,Sheryn,KHC,Consumer Non-Durables,NASDAQ,The Kraft Heinz Company,$108.87B,$29722.35
267,Sayre,Basilio,DDR^J,n/a,NYSE,DDR Corp.,n/a,$47978.80
268,Genni,Kester,OHGI,Public Utilities,NASDAQ,"One Horizon Group, Inc.",$5.79M,$46590.71
269,Gasper,Abethell,AGO,Finance,NYSE,Assured Guaranty Ltd.,$5.11B,$39820.68
270,Delcina,Longstaffe,TTI,Energy,NYSE,"Tetra Technologies, Inc.",$364.09M,$24278.12
271,Chaunce,Jukubczak,PXD,Energy,NYSE,Pioneer Natural Resources Company,$27.01B,$18156.57
272,Clarinda,Kundert,COT,Consumer Non-Durables,NYSE,Cott Corporation,$1.97B,$46605.16
273,Vera,Nowill,DWCH,Technology,NASDAQ,Datawatch Corporation,$96.2M,$44585.75
274,Jodie,Godlee,TDI,Public Utilities,NYSE,"Telephone and Data Systems, Inc.",n/a,$14948.85
275,Cherilynn,Brislan,MARA,Miscellaneous,NASDAQ,"Marathon Patent Group, Inc.",$3.78M,$79683.27
276,Sydelle,Cadman,MXIM,Technology,NASDAQ,"Maxim Integrated Products, Inc.",$13.07B,$95393.87
277,Clarance,Debell,JOE,Consumer Services,NYSE,St. Joe Company (The),$1.26B,$65658.19
278,Nara,Davy,GCO,Consumer Services,NYSE,Genesco Inc.,$677.94M,$19978.84
279,Gillan,Sidsaff,UFI,Consumer Non-Durables,NYSE,"Unifi, Inc.",$534.63M,$7242.87
280,Martie,Hawler,WPG^H,n/a,NYSE,Washington Prime Group Inc.,n/a,$45866.03
281,Kyrstin,Wildbore,OMF,Finance,NYSE,"OneMain Holdings, Inc.",$3.13B,$33572.14
282,Ricky,Voak,WNC,Capital Goods,NYSE,Wabash National Corporation,$1.26B,$96450.02
283,Holli,Le Noir,FNX,n/a,NASDAQ,First Trust Mid Cap Core AlphaDEX Fund,$699.62M,$34158.85
284,Joachim,Gwalter,DD,Basic Industries,NYSE,E.I. du Pont de Nemours and Company,$71.5B,$78863.91
285,Vittoria,Denty,CUNB,Finance,NASDAQ,CU Bancorp (CA),$658.05M,$59278.92
286,Darlene,Morse,JASNW,Consumer Durables,NASDAQ,"Jason Industries, Inc.",n/a,$67287.49
287,Flori,Cucinotta,TK,Transportation,NYSE,Teekay Corporation,$475.29M,$66170.50
288,Dorene,Lawie,SLM,Finance,NASDAQ,SLM Corporation,$4.52B,$66181.64
289,Myranda,Mothersdale,OEC,Basic Industries,NYSE,Orion Engineered Carbons S.A,$1.13B,$66368.56
290,Dallon,Salack,PENN,Consumer Services,NASDAQ,"Penn National Gaming, Inc.",$1.95B,$42224.42
291,Mollee,Fulford,BAK,Basic Industries,NYSE,Braskem S.A.,$7.97B,$67546.38
292,Phillida,Dolden,PSF,n/a,NYSE,"Cohen & Steers Select Preferred and Income Fund, Inc.",$339.02M,$38875.73
293,Adamo,Sarra,VTGN,Health Care,NASDAQ,"VistaGen Therapeutics, Inc.",$15.62M,$42846.26
294,Estel,Lohmeyer,BPT,Energy,NYSE,BP Prudhoe Bay Royalty Trust,$445.12M,$99716.89
295,Belvia,Waren,AGC,n/a,NYSE,Advent Claymore Convertible Securities and Income Fund II,$200.59M,$27335.87
296,Karrie,Gaiter,SSTK,Technology,NYSE,"Shutterstock, Inc.",$1.51B,$33100.71
297,Rodie,Dutson,BOH,Finance,NYSE,Bank of Hawaii Corporation,$3.51B,$34923.85
298,Audie,Willbond,CO,Finance,NYSE,China Cord Blood Corporation,$666.52M,$23993.25
299,Kalil,Yurin,TDW,Consumer Services,NYSE,Tidewater Inc.,$45.01M,$16771.54
300,Rosie,Britch,NDRAU,Health Care,NASDAQ,ENDRA Life Sciences Inc.,n/a,$50262.59
301,Valle,Hodgen,DHR,Capital Goods,NYSE,Danaher Corporation,$58.64B,$70151.48
302,Leann,Morrid,DYN^A,n/a,NYSE,Dynegy Inc.,n/a,$33664.79
303,Basile,Rao,WIT,Technology,NYSE,Wipro Limited,$23.74B,$67338.61
304,Jephthah,Caffery,HEQ,n/a,NYSE,John Hancock Hedged Equity & Income Fund,$206.26M,$29146.20
305,Miran,Collecott,UCTT,Technology,NASDAQ,"Ultra Clean Holdings, Inc.",$690.58M,$22230.32
306,Camala,Whittenbury,PIR,Consumer Services,NYSE,"Pier 1 Imports, Inc.",$468.42M,$21541.56
307,Ulick,Drake,EMD,n/a,NYSE,Western Asset Emerging Markets Debt Fund Inc,$959.79M,$61098.01
308,Orelie,Spall,MLNX,Technology,NASDAQ,"Mellanox Technologies, Ltd.",$2.16B,$98340.82
309,Lovell,Barson,ARE,Consumer Services,NYSE,"Alexandria Real Estate Equities, Inc.",$10.74B,$37508.12
310,Jarrett,Bauman,SPNC,Health Care,NASDAQ,The Spectranetics Corporation,$1.3B,$48883.70
311,Dalton,Jiras,ARTNA,Public Utilities,NASDAQ,Artesian Resources Corporation,$380.1M,$76940.55
312,Batholomew,Keats,LDOS,Technology,NYSE,"Leidos Holdings, Inc.",$8.15B,$9902.23
313,Aline,Heller,NOW,Technology,NYSE,"ServiceNow, Inc.",$17.19B,$30827.23
314,Farleigh,Mylchreest,BAK,Basic Industries,NYSE,Braskem S.A.,$7.97B,$11837.33
315,Gorden,Gregol,HZNP,Health Care,NASDAQ,Horizon Pharma plc,$1.67B,$36923.00
316,Angelika,Golden,HLNE,Finance,NASDAQ,Hamilton Lane Incorporated,$956.82M,$33564.89
317,Pearle,Goldup,BTE,Energy,NYSE,Baytex Energy Corp,$592.54M,$65938.41
318,Lowrance,Moreno,PKW,n/a,NASDAQ,PowerShares BuyBack Achievers Portfolio,$1.33B,$66987.30
319,Berne,Darter,EOD,n/a,NYSE,Wells Fargo Global Dividend Opportunity Fund,$285.58M,$34706.48
320,Crista,Nials,VTHR,n/a,NASDAQ,Vanguard Russell 3000 ETF,$333.23M,$34694.39
321,Karel,Westmarland,CPIX,Health Care,NASDAQ,Cumberland Pharmaceuticals Inc.,$111.6M,$92917.75
322,Dot,MacMakin,LCAHW,Finance,NASDAQ,"Landcadia Holdings, Inc.",n/a,$14831.02
323,Morgan,Copo,EML,Capital Goods,NASDAQ,Eastern Company (The),$190.88M,$13962.16
324,Lorna,Millar,DLNG^A,n/a,NYSE,Dynagas LNG Partners LP,n/a,$55657.21
325,Sammie,Brabant,CPIX,Health Care,NASDAQ,Cumberland Pharmaceuticals Inc.,$111.6M,$5705.78
326,Mervin,Winton,DISCA,Consumer Services,NASDAQ,"Discovery Communications, Inc.",$10.2B,$76511.08
327,Carol,Grandin,BGNE,Health Care,NASDAQ,"BeiGene, Ltd.",$1.66B,$57514.01
328,Marji,Smither,EVEP,Energy,NASDAQ,"EV Energy Partners, L.P.",$32.03M,$11601.28
329,Graham,Critoph,TORM          ,Basic Industries,NASDAQ,TOR Minerals International Inc,$26.92M,$53006.78
330,Vi,Ference,RCM,Consumer Services,NASDAQ,R1 RCM Inc.,$419.06M,$73374.87
331,Patin,Coleyshaw,PFIS,Finance,NASDAQ,Peoples Financial Services Corp. ,$325.51M,$60391.18
332,Esdras,Olander,WETF,Finance,NASDAQ,"WisdomTree Investments, Inc.",$1.36B,$49538.72
333,Hal,Keast,ENOC,Technology,NASDAQ,"EnerNOC, Inc.",$179.44M,$30895.32
334,Zane,Royans,EVHC,Health Care,NYSE,Envision Healthcare Corporation,$6.89B,$49371.25
335,Hortensia,Jorn,ACHN,Health Care,NASDAQ,"Achillion Pharmaceuticals, Inc.",$578.34M,$43903.97
336,Kasey,Rosenzveig,CNNX,Public Utilities,NYSE,Cone Midstream Partners LP,$1.17B,$14129.58
337,Dan,Guerreau,FISV,Technology,NASDAQ,"Fiserv, Inc.",$26.47B,$78691.92
338,Jethro,Goodlett,CHD,Basic Industries,NYSE,"Church & Dwight Company, Inc.",$13.26B,$18744.74
339,Garfield,Fitzer,LXU,Basic Industries,NYSE,Lsb Industries Inc.,$295.41M,$79523.96
340,Ardra,Matthensen,ENO,Public Utilities,NYSE,"Entergy New Orleans, Inc.",n/a,$6997.64
341,Lezley,Yantsurev,JMPC,Finance,NYSE,JMP Group LLC,n/a,$46066.84
342,Jackqueline,Morris,ELS^C,n/a,NYSE,"Equity Lifestyle Properties, Inc.",n/a,$51224.50
343,Willette,Duigan,FLR,Basic Industries,NYSE,Fluor Corporation,$6.3B,$24086.75
344,Lynnell,Costell,CXDC,Capital Goods,NASDAQ,China XD Plastics Company Limited,$235.18M,$32445.79
345,Nicholle,Cleynman,GUT^A,n/a,NYSE,Gabelli Utility Trust (The),n/a,$52337.72
346,Inge,Dawidowsky,CAMT,Capital Goods,NASDAQ,Camtek Ltd.,$197.24M,$74129.42
347,Adair,Houlridge,TDA,Public Utilities,NYSE,"Telephone and Data Systems, Inc.",n/a,$74756.83
348,Sherill,Mallan,CAI,Technology,NYSE,"CAI International, Inc.",$403.94M,$6091.66
349,Bernardine,Tagg,USG,Capital Goods,NYSE,USG Corporation,$4.17B,$54070.18
350,Madelle,Castillou,TROV,Health Care,NASDAQ,"TrovaGene, Inc.",$29.24M,$96244.27
351,Gilbertina,Cranna,OPB,n/a,NASDAQ,Opus Bank,$795.23M,$79438.68
352,Lola,Blaycock,CADC,Basic Industries,NASDAQ,"China Advanced Construction Materials Group, Inc.",$5.73M,$26370.39
353,Garrot,Lepper,WEC,Public Utilities,NYSE,"WEC Energy Group, Inc.",$20.27B,$46345.39
354,Reta,Pavlovic,CPB,Consumer Non-Durables,NYSE,Campbell Soup Company,$16.68B,$65708.42
355,Lothario,Chilvers,CBSHP,Finance,NASDAQ,"Commerce Bancshares, Inc.",$2.4B,$30256.22
356,Pam,Parvin,DBD,Miscellaneous,NYSE,Diebold Nixdorf Incorporated,$2.01B,$75989.33
357,Valida,Beert,EGL,Consumer Services,NYSE,"Engility Holdings, Inc.",$1.05B,$23881.87
358,Lorianne,Lambin,KINS,Finance,NASDAQ,"Kingstone Companies, Inc",$166.26M,$12129.34
359,Sibyl,Rollett,ACBI,Finance,NASDAQ,"Atlantic Capital Bancshares, Inc.",$482.16M,$81134.20
360,Cynthy,Skillett,CIO,Consumer Services,NYSE,"City Office REIT, Inc.",$386.39M,$79591.81
361,Wright,Pipe,FFIN,Finance,NASDAQ,"First Financial Bankshares, Inc.",$2.76B,$31817.27
362,Dewain,Digginson,RYAM,Basic Industries,NYSE,Rayonier Advanced Materials Inc.,$705.42M,$8323.18
363,Corette,Raphael,GKOS,Health Care,NYSE,Glaukos Corporation,$1.39B,$4309.48
364,Grier,Lieb,AGR,Public Utilities,NYSE,"Avangrid, Inc.",$14.16B,$41406.88
365,Randy,Antonchik,BLVDU,Finance,NASDAQ,Boulevard Acquisition Corp. II,n/a,$51859.05
366,Ibbie,Horbart,KTEC,Technology,NASDAQ,"Key Technology, Inc.",$87.57M,$56143.77
367,Madelyn,Creggan,ALE,Public Utilities,NYSE,"Allete, Inc.",$3.72B,$19242.56
368,Elsey,Legendre,SYNT,Technology,NASDAQ,"Syntel, Inc.",$1.37B,$6167.40
369,Simon,Gori,CRC,Energy,NYSE,California Resources Corporation,$441.26M,$34275.76
370,Jessy,Roston,SITO,Miscellaneous,NASDAQ,"SITO Mobile, Ltd.",$71.56M,$10594.70
371,Farly,Arlott,ABTX,Finance,NASDAQ,"Allegiance Bancshares, Inc.",$514.79M,$86576.18
372,Jeannie,Varney,DPG,n/a,NYSE,Duff & Phelps Global Utility Income Fund Inc.,$626.98M,$37442.32
373,Caterina,Scuffham,SKLN,Health Care,NASDAQ,Skyline Medical Inc.,$9.9M,$39297.82
374,Fidel,Renon,ALEX,Finance,NYSE,"Alexander & Baldwin Holdings, Inc.",$2.05B,$26416.62
375,Gypsy,Sackes,EVT,n/a,NYSE,Eaton Vance Tax Advantaged Dividend Income Fund,$1.6B,$66599.58
376,Corbin,Goldster,AFSI^C,n/a,NYSE,"AmTrust Financial Services, Inc.",n/a,$49046.91
377,Essie,Matuszewski,EYESW,Health Care,NASDAQ,"Second Sight Medical Products, Inc.",n/a,$60138.86
378,Dorena,Truscott,OMAB,Transportation,NASDAQ,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,$2.25B,$21918.94
379,Waylin,Canner,PDVW,Public Utilities,NASDAQ,"pdvWireless, Inc.",$335.5M,$84716.30
380,Samson,Bampkin,NOV,Energy,NYSE,"National Oilwell Varco, Inc.",$12.79B,$13035.08
381,Katerine,Buncher,MORE          ,Consumer Services,NYSE,"Monogram Residential Trust, Inc.",$1.68B,$4280.45
382,Patsy,Millery,PYZ,n/a,NASDAQ,PowerShares DWA Basic Materials Momentum Portfolio,$95.77M,$23847.38
383,Emelyne,Donisthorpe,GPRK,Energy,NYSE,Geopark Ltd,$449.75M,$74055.24
384,Barnabe,Father,KIM^I,n/a,NYSE,Kimco Realty Corporation,n/a,$40188.99
385,Warde,Vanetti,BYSI,Health Care,NASDAQ,"BeyondSpring, Inc.",$835.65M,$76430.49
386,Anthe,Kalinsky,ARRY,Health Care,NASDAQ,Array BioPharma Inc.,$1.28B,$95445.95
387,Emmett,Goodale,ESS,Consumer Services,NYSE,"Essex Property Trust, Inc.",$17.47B,$18209.88
388,Ransell,Baroch,CBPO,Health Care,NASDAQ,"China Biologic Products, Inc.",$3B,$70360.02
389,Enrica,Dhenin,IVZ,Finance,NYSE,Invesco Plc,$14.08B,$90457.95
390,Cristobal,Toffetto,WRB^B,n/a,NYSE,W.R. Berkley Corporation,n/a,$30083.69
391,Wye,Paggitt,PL^E,n/a,NYSE,Protective Life Corporation,n/a,$89219.50
392,Sheffield,Gallacher,SMED,Basic Industries,NASDAQ,Sharps Compliance Corp,$64.02M,$15612.46
393,Stefania,Turpey,CPRX,Health Care,NASDAQ,"Catalyst Pharmaceuticals, Inc.",$193.55M,$72942.13
394,Julius,Olyet,TBNK,Finance,NASDAQ,Territorial Bancorp Inc.,$309.27M,$46138.53
395,Gaelan,Sailes,EHI,n/a,NYSE,Western Asset Global High Income Fund Inc,$462.37M,$77059.86
396,Livvy,Irving,FORD,Consumer Non-Durables,NASDAQ,"Forward Industries, Inc.",$9.57M,$99382.92
397,Federico,Savaage,RFEM,n/a,NASDAQ,First Trust RiverFront Dynamic Emerging Markets ETF,$31.03M,$61832.16
398,Harri,Jackson,WIA,n/a,NYSE,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,$327.09M,$9669.38
399,Lynsey,Drought,GWGH,Finance,NASDAQ,"GWG Holdings, Inc",$60.75M,$90060.79
400,Jada,Aldersey,ALGN,Health Care,NASDAQ,"Align Technology, Inc.",$11.67B,$20407.39
401,Dru,Kevis,VHI,Basic Industries,NYSE,"Valhi, Inc.",$1.11B,$80615.81
402,Neddie,Bockings,APA,Energy,NYSE,Apache Corporation,$18.85B,$41134.93
403,Jaynell,Leppingwell,CRC,Energy,NYSE,California Resources Corporation,$441.26M,$591.99
404,Sibeal,Biever,NMR,Finance,NYSE,Nomura Holdings Inc ADR,$21.91B,$402.98
405,Casper,Klimes,WFC^Y,n/a,NYSE,Wells Fargo & Company,n/a,$74361.46
406,Reina,Palia,LEA,Capital Goods,NYSE,Lear Corporation,$9.54B,$53714.79
407,Tallou,Orta,CGI,Transportation,NYSE,"Celadon Group, Inc.",$86.31M,$61531.95
408,Sonnie,Scawen,OMNT,Miscellaneous,NASDAQ,"Ominto, Inc.",$151.54M,$86473.87
409,Leila,Goldis,SLNO,Health Care,NASDAQ,"Soleno Therapeutics, Inc.",$27.6M,$39431.02
410,Milissent,Crighten,MTSC,Capital Goods,NASDAQ,MTS Systems Corporation,$896.52M,$10207.87
411,Rodrigo,Miskin,CDI,Technology,NYSE,CDI Corporation,$108.41M,$3166.12
412,Erskine,Alvey,BLCM,Health Care,NASDAQ,"Bellicum Pharmaceuticals, Inc.",$375.06M,$3886.13
413,Phebe,McKew,MSFT,Technology,NASDAQ,Microsoft Corporation,$540.44B,$64599.58
414,Carrie,Elies,HWBK,Finance,NASDAQ,"Hawthorn Bancshares, Inc.",$116.77M,$75612.56
415,Tammy,Semaine,PLD,Consumer Services,NYSE,"Prologis, Inc.",$30.83B,$51829.28
416,Davis,Berg,ACIA,Technology,NASDAQ,"Acacia Communications, Inc.",$1.74B,$87934.63
417,Trstram,Swindells,WLB,Energy,NASDAQ,Westmoreland Coal Company,$94.06M,$83484.32
418,Son,Brabon,AETI,Energy,NASDAQ,"American Electric Technologies, Inc.",$12.31M,$65661.83
419,Brenda,Gheorghescu,YLDE,n/a,NASDAQ,ClearBridge Dividend Strategy ESG ETF,n/a,$85665.79
420,Allsun,Grealy,DDC,Basic Industries,NYSE,Dominion Diamond Corporation,$1.03B,$39122.23
421,Minnnie,Sancto,QYLD,n/a,NASDAQ,Horizons NASDAQ-100 Covered Call ETF,$19.06M,$89535.07
422,Borg,Bestall,SGBK,n/a,NASDAQ,Stonegate Bank,$667.73M,$41410.00
423,Maxine,Freezer,CRCM,Consumer Services,NYSE,"Care.com, Inc.",$437.24M,$47426.19
424,Junette,Preble,MTL^,n/a,NYSE,Mechel PAO,n/a,$11247.43
425,Murial,Bradbeer,COF^G,n/a,NYSE,Capital One Financial Corporation,n/a,$96820.56
426,Ulberto,Knightsbridge,GLOP,Consumer Services,NYSE,GasLog Partners LP,$855.22M,$57734.51
427,Tito,Croucher,ALBO,Health Care,NASDAQ,"Albireo Pharma, Inc.",$150.43M,$21155.34
428,Shalom,Bartomeu,CAR,Consumer Services,NASDAQ,"Avis Budget Group, Inc.",$1.84B,$41752.91
429,Fayette,Rosendall,OPOF,Finance,NASDAQ,Old Point Financial Corporation,$150.3M,$89555.07
430,Gena,Tessier,MQY,n/a,NYSE,"Blackrock MuniYield Quality Fund, Inc.",$475.85M,$23072.10
431,Conrade,Matthaus,NGL,Energy,NYSE,NGL ENERGY PARTNERS LP,$1.48B,$75364.88
432,Consolata,Boobyer,MSB,Basic Industries,NYSE,Mesabi Trust,$173.18M,$4402.10
433,Elvin,Yitshak,VRSK,Technology,NASDAQ,"Verisk Analytics, Inc.",$13.75B,$7312.90
434,Oberon,Shemming,BCTF,Finance,NASDAQ,"Bancorp 34, Inc.",$47.36M,$97804.66
435,Norah,Duffett,CLMT,Energy,NASDAQ,"Calumet Specialty Products Partners, L.P.",$329.78M,$22234.32
436,Aileen,Wilcockes,CSV,Consumer Services,NYSE,"Carriage Services, Inc.",$449.65M,$14404.69
437,Pierette,Wigelsworth,SWNC,Energy,NYSE,Southwestern Energy Company,n/a,$27958.22
438,Ezri,Rowantree,KFY,Technology,NYSE,Korn/Ferry International,$1.88B,$96724.62
439,Derrek,Alexandrou,REFR,Miscellaneous,NASDAQ,Research Frontiers Incorporated,$32.7M,$67268.55
440,Tam,Treverton,REG^G,n/a,NYSE,Regency Centers Corporation,n/a,$38687.90
441,Michele,Brockley,FLKS,Health Care,NASDAQ,"Flex Pharma, Inc.",$64.33M,$86818.83
442,Desdemona,Fleay,ZAIS,Finance,NASDAQ,"ZAIS Group Holdings, Inc.",$31.27M,$12314.32
443,Erminie,Folkerd,RCON,Energy,NASDAQ,"Recon Technology, Ltd.",$10.99M,$80701.38
444,Leicester,Buckberry,CR,Capital Goods,NYSE,Crane Company,$4.72B,$88071.70
445,Nat,Pullar,DAVE,Consumer Services,NASDAQ,"Famous Dave's of America, Inc.",$24.35M,$88957.24
446,Clint,Ruffey,KCG,Finance,NYSE,"KCG Holdings, Inc.",$1.35B,$91325.73
447,Michaella,Kennerknecht,EACQ,Capital Goods,NASDAQ,Easterly Acquisition Corp.,$251.25M,$99678.28
448,Darrin,Sorensen,STAR^D,n/a,NYSE,iStar Financial Inc.,n/a,$48429.05
449,Aurelie,Roseborough,VIPS,Consumer Services,NYSE,Vipshop Holdings Limited,$6.96B,$14642.15
450,Rosamund,Mahaddie,CMI,Energy,NYSE,Cummins Inc.,$27.14B,$37701.58
451,Bernadina,Twaite,CRTO,Technology,NASDAQ,Criteo S.A.,$3.04B,$29071.82
452,Mari,Leddie,SPE^B,n/a,NYSE,Special Opportunities Fund Inc.,n/a,$35063.12
453,Sal,Karlowicz,RBS^S,n/a,NYSE,Royal Bank Scotland plc (The),n/a,$51102.32
454,Scotty,Ottley,GGZ^A,n/a,NYSE,Gabelli Global Small and Mid Cap Value Trust (The),n/a,$5992.14
455,Blinnie,Laughren,ANSS,Technology,NASDAQ,"ANSYS, Inc.",$10.41B,$55458.72
456,Jesus,Pistol,EYEG,Health Care,NASDAQ,"Eyegate Pharmaceuticals, Inc.",$14.33M,$13932.29
457,Burty,Armsby,IAE,n/a,NYSE,Voya Asia Pacific High Dividend Equity Income Fund,$126.72M,$29788.14
458,Jamaal,Foston,SREV,Miscellaneous,NASDAQ,"ServiceSource International, Inc.",$317.23M,$60261.25
459,Brittan,Lilly,AIT,Consumer Durables,NYSE,"Applied Industrial Technologies, Inc.",$2.35B,$94740.39
460,Fair,Swedeland,MXWL,Miscellaneous,NASDAQ,"Maxwell Technologies, Inc.",$209.5M,$94442.90
461,Garrik,Shipcott,AU,Basic Industries,NYSE,AngloGold Ashanti Limited,$4.21B,$88015.80
462,Bron,Taysbil,CXE,n/a,NYSE,Colonial High Income Municipal Trust,$165.71M,$48172.35
463,Angus,Meek,XON,Health Care,NYSE,Intrexon Corporation,$2.7B,$63478.44
464,Blanche,Balsom,XENE,Health Care,NASDAQ,Xenon Pharmaceuticals Inc.,$71.99M,$42654.37
465,Adolf,Surgeon,MVC,n/a,NYSE,"MVC Capital, Inc.",$219.02M,$52035.27
466,Eadie,Selkirk,ORPN,Health Care,NASDAQ,Bioblast Pharma Ltd.,$7.05M,$41713.46
467,Wynne,Glasscott,EDIT,Health Care,NASDAQ,"Editas Medicine, Inc.",$673.15M,$67150.93
468,Flossie,Griffey,MUI,n/a,NYSE,Blackrock Muni Intermediate Duration Fund Inc,$539.98M,$80866.82
469,Nellie,Chinnery,AYA,Technology,NASDAQ,Amaya Inc.,$2.62B,$31698.20
470,Renaud,Inworth,TLK,Public Utilities,NYSE,"PT Telekomunikasi Indonesia, Tbk",$32.88B,$11831.12
471,Alethea,Doe,NXJ,n/a,NYSE,Nuveen New Jersey Quality Municipal Income Fund,$589.8M,$81784.81
472,Christophe,Mertin,ZG,Miscellaneous,NASDAQ,"Zillow Group, Inc.",$8.39B,$36878.96
473,Antonino,Laxen,SNAK,Consumer Non-Durables,NASDAQ,"Inventure Foods, Inc.",$83.67M,$69625.70
474,Penni,Carwithim,BLIN          ,Technology,NASDAQ,"Bridgeline Digital, Inc.",$12.16M,$79158.32
475,Blinny,Bruckental,TISA,Technology,NASDAQ,"Top Image Systems, Ltd.",$22.92M,$78227.78
476,Novelia,Stampe,ITI,Consumer Durables,NASDAQ,"Iteris, Inc.",$182.94M,$37599.08
477,Lydia,Maslin,AEK,Finance,NYSE,Aegon NV,n/a,$84894.87
478,Syd,Ruppert,FORR,Consumer Services,NASDAQ,"Forrester Research, Inc.",$700.65M,$81747.14
479,Nathanil,Idel,LMNR,Consumer Non-Durables,NASDAQ,Limoneira Co,$310.86M,$39456.90
480,Vaughan,Fernely,NEE^K,n/a,NYSE,"NextEra Energy, Inc.",n/a,$50033.82
481,Cordell,Beardshaw,SLTB,Transportation,NYSE,Scorpio Bulkers Inc.,n/a,$81504.29
482,Kelci,Rodgerson,HNI,Consumer Durables,NYSE,HNI Corporation,$1.75B,$30910.90
483,Lorita,Heffer,FTXN,n/a,NASDAQ,First Trust Nasdaq Oil & Gas ETF,$1.8M,$31545.63
484,Ketti,Harmond,ARE^D,n/a,NYSE,"Alexandria Real Estate Equities, Inc.",n/a,$60447.47
485,Britni,Bleasby,ABEV,Consumer Non-Durables,NYSE,Ambev S.A.,$83.85B,$27872.66
486,Imogen,Orrock,VNO^G,n/a,NYSE,Vornado Realty Trust,n/a,$35199.57
487,Felipe,Trimmell,CCL,Consumer Services,NYSE,Carnival Corporation,$47.44B,$78727.32
488,Sloane,Slesser,BNTC,Health Care,NASDAQ,Benitec Biopharma Limited,$21.44M,$90398.02
489,Arleyne,MacLeod,ROIC,Consumer Services,NASDAQ,Retail Opportunity Investments Corp.,$2.15B,$80429.99
490,Olin,Sandwick,IMDZ,Health Care,NASDAQ,Immune Design Corp.,$184.11M,$3557.84
491,Emanuele,Longfield,MRTN,Transportation,NASDAQ,"Marten Transport, Ltd.",$905.46M,$39643.36
492,Eilis,Brixey,C^K,Finance,NYSE,Citigroup Inc.,n/a,$75208.21
493,Dusty,Maudling,CBAK,Miscellaneous,NASDAQ,"CBAK Energy Technology, Inc.",$25.63M,$68788.63
494,Jennine,Kondratovich,NCB,n/a,NYSE,Nuveen California Municipal Value Fund 2,$58.06M,$90947.35
495,Loise,Tebbett,LNTH,Health Care,NASDAQ,"Lantheus Holdings, Inc.",$562.75M,$56949.89
496,Cornie,Lewzey,BSFT,Technology,NASDAQ,"BroadSoft, Inc.",$1.28B,$97959.76
497,Jessalin,Sevior,CRSP,Health Care,NASDAQ,CRISPR Therapeutics AG,$592.36M,$39464.04
498,Liz,Mechell,HXL,Basic Industries,NYSE,Hexcel Corporation,$4.68B,$98925.83
499,Kerrin,Coit,HVBC,Finance,NASDAQ,"HV Bancorp, Inc.",$31.4M,$44877.57
500,Gearalt,Hogbin,SBOT,Health Care,NASDAQ,"Stellar Biotechnologies, Inc.",$11.35M,$62446.20
501,Philippa,Plumtree,CGA,Basic Industries,NYSE,"China Green Agriculture, Inc.",$49.73M,$17884.80
502,Diena,Hawket,MTN,Consumer Services,NYSE,"Vail Resorts, Inc.",$8.37B,$61062.21
503,Carlin,Mongeot,MFT,n/a,NYSE,Blackrock MuniYield Investment QualityFund,$120.08M,$83105.42
504,Wylie,Ferry,LXP^C,n/a,NYSE,Lexington Realty Trust,n/a,$62535.39
505,Suzanna,Diego,OI,Consumer Durables,NYSE,"Owens-Illinois, Inc.",$3.72B,$65262.08
506,Thorn,Parker,FTR,Public Utilities,NASDAQ,Frontier Communications Corporation,$1.64B,$61503.37
507,Debra,Cordle,FCEL,Miscellaneous,NASDAQ,"FuelCell Energy, Inc.",$65.53M,$67920.09
508,Sonja,Rotte,MAS,Basic Industries,NYSE,Masco Corporation,$12.32B,$66041.21
509,Britni,Ettery,QCRH,Finance,NASDAQ,"QCR Holdings, Inc.",$629.54M,$3513.05
510,Basilio,Glading,SLMBP,Finance,NASDAQ,SLM Corporation,$289.76M,$62846.35
511,Kenton,Bernardy,AMMA,Consumer Services,NASDAQ,"Alliance MMA, Inc.",$10.91M,$96568.65
512,Alastair,Backes,FHCO,Basic Industries,NASDAQ,Female Health Company (The),$36.35M,$1959.01
513,Arny,Swatheridge,CFX,Capital Goods,NYSE,Colfax Corporation,$4.88B,$52261.41
