Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,First Purchase,Order?,Customer Classification,YoY Difference
235.0,US-2021-100930,07/04/2021,12/04/2021,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3.0,0.2,0.0,2021,2018,1,Consistent,32
236.0,US-2021-100930,07/04/2021,12/04/2021,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614.0,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.9760000000001,3.0,0.2,-7.724700000000098,2021,2018,1,Consistent,32
1562.0,CA-2021-107293,05/09/2021,06/09/2021,First Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1.0,0.0,0.7227999999999999,2021,2018,1,Consistent,32
7485.0,CA-2021-135111,28/12/2021,02/01/2022,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103.0,Central,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,2.48,1.0,0.0,0.8679999999999999,2021,2018,1,Consistent,32
7486.0,CA-2021-135111,28/12/2021,02/01/2022,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103.0,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,5.0,0.0,12.690999999999999,2021,2018,1,Consistent,32
8696.0,CA-2021-127096,15/09/2021,17/09/2021,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1.0,0.2,11.283900000000017,2021,2018,1,Consistent,32
1304.0,US-2021-126179,03/07/2021,07/07/2021,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1.0,0.0,5.517699999999998,2021,2021,1,New,
1305.0,US-2021-126179,03/07/2021,07/07/2021,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.96999999999997,3.0,0.0,77.75189999999999,2021,2021,1,New,
2463.0,CA-2021-148691,03/12/2021,09/12/2021,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92000000000002,5.0,0.2,29.371999999999993,2021,2021,1,New,
2464.0,CA-2021-148691,03/12/2021,09/12/2021,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624000000000002,2.0,0.2,5.118399999999999,2021,2021,1,New,
2465.0,CA-2021-148691,03/12/2021,09/12/2021,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,136.99,1.0,0.0,36.987300000000005,2021,2021,1,New,
2466.0,CA-2021-148691,03/12/2021,09/12/2021,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,3.15,1.0,0.0,1.512,2021,2021,1,New,
9797.0,CA-2019-128608,12/01/2019,17/01/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615.0,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",10.368000000000002,2.0,0.2,1.5551999999999992,2019,2019,1,New,
9798.0,CA-2019-128608,12/01/2019,17/01/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615.0,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,235.188,2.0,0.4,-43.117800000000045,2019,2019,1,New,
9799.0,CA-2019-128608,12/01/2019,17/01/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615.0,East,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,26.376,4.0,0.4,2.637599999999999,2019,2019,1,New,
9800.0,CA-2019-128608,12/01/2019,17/01/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615.0,East,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.384,2.0,0.2,2.2066,2019,2019,1,New,
9801.0,CA-2019-128608,12/01/2019,17/01/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615.0,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,107.118,3.0,0.4,-21.423599999999993,2019,2019,1,New,
3378.0,CA-2020-100671,01/11/2020,04/11/2020,First Class,CS-12490,Cindy Schnelling,Corporate,United States,Conroe,Texas,77301.0,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.67200000000001,9.0,0.2,6.979499999999991,2020,2019,1,Consistent,-34
8137.0,CA-2020-118073,12/08/2020,16/08/2020,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925000000001,7.0,0.45,-255.5875000000001,2020,2019,1,Consistent,-34
9678.0,CA-2020-144785,18/04/2020,23/04/2020,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3.0,0.0,2.027099999999999,2020,2019,1,Consistent,-34
9679.0,CA-2020-144785,18/04/2020,23/04/2020,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009.0,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1.0,0.0,1.8468,2020,2019,1,Consistent,-34
,,,,,CS-12490,Cindy Schnelling,,,,,,,,,,,,,,,2021,2019,0,Sleeping,18
9660.0,CA-2018-100860,26/03/2018,30/03/2018,Second Class,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,91767.0,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5.0,0.0,9.0,2018,2018,1,New,
2804.0,CA-2019-159380,12/05/2019,16/05/2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,3.0,0.0,5.777999999999999,2019,2018,1,Consistent,-158
2805.0,CA-2019-159380,12/05/2019,16/05/2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,6.0,0.0,11.555999999999997,2019,2018,1,Consistent,-158
1478.0,CA-2020-121958,13/11/2020,17/11/2020,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360.0,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7.0,0.2,5.865299999999996,2020,2018,1,Consistent,48
1508.0,CA-2020-134208,17/09/2020,23/09/2020,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396.0,4.0,0.0,190.07999999999998,2020,2018,1,Consistent,48
7772.0,CA-2020-108196,25/11/2020,02/12/2020,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.5880000000001,2.0,0.7,-304.39200000000005,2020,2018,1,Consistent,48
7773.0,CA-2020-108196,25/11/2020,02/12/2020,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985000000001,5.0,0.7,-6599.978000000001,2020,2018,1,Consistent,48
7774.0,CA-2020-108196,25/11/2020,02/12/2020,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3.0,0.2,11.995199999999997,2020,2018,1,Consistent,48
6823.0,US-2021-115609,02/11/2021,07/11/2021,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5.0,0.0,43.705999999999996,2021,2018,1,Consistent,32
4690.0,CA-2018-138681,20/12/2018,22/12/2018,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.967999999999996,2.0,0.2,10.393599999999998,2018,2018,1,New,
4691.0,CA-2018-138681,20/12/2018,22/12/2018,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3.0,0.2,21.59280000000001,2018,2018,1,New,
4692.0,CA-2018-138681,20/12/2018,22/12/2018,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.35200000000003,3.0,0.2,-42.411600000000035,2018,2018,1,New,
4693.0,CA-2018-138681,20/12/2018,22/12/2018,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92000000000002,5.0,0.2,77.67199999999998,2018,2018,1,New,
4694.0,CA-2018-138681,20/12/2018,22/12/2018,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2.0,0.2,2.6399999999999997,2018,2018,1,New,
6563.0,CA-2018-166086,07/05/2018,12/05/2018,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3.0,0.0,7.9086,2018,2018,1,New,
6564.0,CA-2018-166086,07/05/2018,12/05/2018,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2.0,0.3,-38.849999999999994,2018,2018,1,New,
6565.0,CA-2018-166086,07/05/2018,12/05/2018,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3.0,0.0,2.5056,2018,2018,1,New,
6566.0,CA-2018-166086,07/05/2018,12/05/2018,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4.0,0.0,244.2496,2018,2018,1,New,
2236.0,CA-2019-145849,15/09/2019,17/09/2019,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2.0,0.0,11.451599999999985,2019,2018,1,Consistent,-158
2237.0,CA-2019-145849,15/09/2019,17/09/2019,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,24.32,8.0,0.0,8.268799999999999,2019,2018,1,Consistent,-158
2242.0,US-2020-126893,26/11/2020,01/12/2020,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.98199999999997,3.0,0.4,-115.49580000000006,2020,2018,1,Consistent,48
8876.0,US-2020-141264,13/08/2020,19/08/2020,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061.0,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2.0,0.2,-34.75800000000002,2020,2018,1,Consistent,48
8877.0,US-2020-141264,13/08/2020,19/08/2020,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.923999999999985,1.0,0.8,-153.2024,2020,2018,1,Consistent,48
2035.0,CA-2021-162481,25/09/2021,29/09/2021,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2.0,0.0,3.8822,2021,2018,1,Consistent,32
2036.0,CA-2021-162481,25/09/2021,29/09/2021,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901.0,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.96999999999997,3.0,0.0,51.294299999999964,2021,2018,1,Consistent,32
2685.0,CA-2021-137085,29/06/2021,06/07/2021,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,90004.0,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,312.552,9.0,0.2,101.57939999999999,2021,2018,1,Consistent,32
2928.0,CA-2021-158106,04/06/2021,10/06/2021,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,55124.0,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3.0,0.0,2.5056,2021,2018,1,Consistent,32
5029.0,CA-2018-151792,02/09/2018,07/09/2018,Second Class,CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.976,3.0,0.2,53.994600000000005,2018,2018,1,New,
7840.0,US-2018-137869,28/03/2018,02/04/2018,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3.0,0.0,2.8763999999999994,2018,2018,1,New,
7841.0,US-2018-137869,28/03/2018,02/04/2018,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4.0,0.0,106.62480000000005,2018,2018,1,New,
,,,,,CV-12295,Christina VanderZanden,,,,,,,,,,,,,,,2019,2018,0,Sleeping,-158
5331.0,CA-2020-123120,04/09/2020,08/09/2020,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1.0,0.0,24.9366,2020,2018,1,Returning,48
5332.0,CA-2020-123120,04/09/2020,08/09/2020,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.60000000000001,5.0,0.2,20.452499999999997,2020,2018,1,Returning,48
5333.0,CA-2020-123120,04/09/2020,08/09/2020,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011.0,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4.0,0.0,6.588799999999999,2020,2018,1,Returning,48
2383.0,US-2021-117534,25/03/2021,26/03/2021,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727.0,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,4.0,0.0,45.770399999999995,2021,2018,1,Consistent,32
2384.0,US-2021-117534,25/03/2021,26/03/2021,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727.0,West,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,16.02,9.0,0.0,4.4856,2021,2018,1,Consistent,32
2385.0,US-2021-117534,25/03/2021,26/03/2021,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727.0,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185.92000000000002,4.0,0.2,62.74799999999999,2021,2018,1,Consistent,32
2386.0,US-2021-117534,25/03/2021,26/03/2021,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727.0,West,TEC-PH-10000141,Technology,Phones,Clearsounds A400,211.168,4.0,0.2,15.837600000000009,2021,2018,1,Consistent,32
2387.0,US-2021-117534,25/03/2021,26/03/2021,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727.0,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98400000000004,2.0,0.2,59.99799999999996,2021,2018,1,Consistent,32
7595.0,CA-2021-119655,20/04/2021,24/04/2021,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,7.0,0.0,70.49279999999999,2021,2018,1,Consistent,32
7596.0,CA-2021-119655,20/04/2021,24/04/2021,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,4.0,0.0,18.28,2021,2018,1,Consistent,32
963.0,CA-2020-120859,01/09/2020,04/09/2020,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110.0,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2.0,0.0,10.94,2020,2020,1,New,
8915.0,US-2020-144057,09/05/2020,13/05/2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.6560000000001,6.0,0.2,107.08199999999985,2020,2020,1,New,
8916.0,US-2020-144057,09/05/2020,13/05/2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.183999999999997,4.0,0.8,-20.435200000000002,2020,2020,1,New,
8917.0,US-2020-144057,09/05/2020,13/05/2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.783999999999985,4.0,0.8,-131.7168,2020,2020,1,New,
8918.0,US-2020-144057,09/05/2020,13/05/2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2.0,0.2,26.823999999999995,2020,2020,1,New,
8919.0,US-2020-144057,09/05/2020,13/05/2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.527999999999995,6.0,0.8,-27.791999999999994,2020,2020,1,New,
111.0,CA-2021-146780,25/12/2021,30/12/2021,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,0.0,10.909600000000001,2021,2020,1,Consistent,-6
440.0,CA-2021-157252,20/01/2021,23/01/2021,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.84600000000003,3.0,0.1,2.3093999999999895,2021,2020,1,Consistent,-6
3098.0,CA-2021-135692,27/04/2021,01/05/2021,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4.0,0.2,11.592,2021,2020,1,Consistent,-6
3099.0,CA-2021-135692,27/04/2021,01/05/2021,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106.0,Central,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,220.26559999999998,4.0,0.32,-42.1096,2021,2020,1,Consistent,-6
5388.0,CA-2021-164707,18/02/2021,21/02/2021,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045.0,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3.0,0.2,10.498500000000007,2021,2020,1,Consistent,-6
5389.0,CA-2021-164707,18/02/2021,21/02/2021,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045.0,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3.0,0.0,47.0979,2021,2020,1,Consistent,-6
5390.0,CA-2021-164707,18/02/2021,21/02/2021,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045.0,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,9.82,2.0,0.0,4.8118,2021,2020,1,Consistent,-6
6154.0,CA-2021-151484,20/04/2021,23/04/2021,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.967999999999996,2.0,0.2,10.393599999999998,2021,2020,1,Consistent,-6
6155.0,CA-2021-151484,20/04/2021,23/04/2021,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",51.336000000000006,3.0,0.2,5.775299999999996,2021,2020,1,Consistent,-6
6156.0,CA-2021-151484,20/04/2021,23/04/2021,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704,1.0,0.2,33.27039999999998,2021,2020,1,Consistent,-6
6157.0,CA-2021-151484,20/04/2021,23/04/2021,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.40800000000001,3.0,0.2,9.5418,2021,2020,1,Consistent,-6
7660.0,CA-2021-146493,01/06/2021,05/06/2021,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5.0,0.0,25.871999999999996,2021,2020,1,Consistent,-6
8386.0,CA-2021-137582,04/09/2021,08/09/2021,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601.0,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3.0,0.2,4.1328,2021,2020,1,Consistent,-6
489.0,CA-2018-133753,09/06/2018,13/06/2018,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340.0,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992000000000001,1.0,0.2,0.5994000000000002,2018,2018,1,New,
490.0,CA-2018-133753,09/06/2018,13/06/2018,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340.0,Central,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.98400000000001,2.0,0.2,10.397399999999998,2018,2018,1,New,
491.0,CA-2018-133753,09/06/2018,13/06/2018,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340.0,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2.0,0.2,6.157200000000003,2018,2018,1,New,
2037.0,CA-2019-119214,23/01/2019,27/01/2019,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3.0,0.0,13.9392,2019,2018,1,Consistent,-158
2038.0,CA-2019-119214,23/01/2019,27/01/2019,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715.0,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,14.62,2.0,0.0,6.8713999999999995,2019,2018,1,Consistent,-158
7748.0,CA-2019-156153,31/05/2019,02/06/2019,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,11561.0,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.5600000000000005,6.0,0.0,0.3024,2019,2018,1,Consistent,-158
6773.0,CA-2020-119018,04/11/2020,08/11/2020,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712000000000001,2.0,0.2,2.7956000000000003,2020,2018,1,Consistent,48
6774.0,CA-2020-119018,04/11/2020,08/11/2020,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,1.0,0.2,1.3049999999999997,2020,2018,1,Consistent,48
6775.0,CA-2020-119018,04/11/2020,08/11/2020,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,38.88,6.0,0.0,18.6624,2020,2018,1,Consistent,48
7821.0,CA-2021-152436,08/12/2021,10/12/2021,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920.0,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6.0,0.0,160.03979999999999,2021,2018,1,Consistent,32
8336.0,CA-2021-161655,13/05/2021,18/05/2021,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711.0,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9.0,0.0,149.76,2021,2018,1,Consistent,32
3142.0,US-2018-122959,12/12/2018,12/12/2018,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.39199999999997,2.0,0.8,-336.62720000000013,2018,2018,1,New,
